Phoebe|5| Oh, I should go, too. Oh, now... tomorrow do you guys wanna share a cab to the airport or should Mike and I just meet you there.
Phoebe|5| Mike?? Who's Mike?
David|0| Mike is your ex... uh... boyfriend!
Phoebe|5| That's right! Oh, yeah... Well, I've totally forgotten about im! AH! That's-That's... a blast from the past!
David|0| It's ok. Ho-honest mistake.
Phoebe|5| Really, it doesn't mean anything. I mean, you know, Monica refers to Chandler as Richard all the time!
Chandler|4|  She does?
Monica|2|  Let's get you out of here!! 
Monica|2| At least you took me down with you!
Phoebe|5| I'm sooo sorry!! I just... I keep thinking about Mike! I'm crazy about David, and we're having so much fun together. Why-Why do I miss Mike? That's-that's gonna go away, right?
Monica|2| I guess, in time.
Phoebe|5| Yeah.
Monica|2| I mean, my feelings for Richard are certainly gone.
Phoebe|5| You just did it again. Chandler, your feelings for Chandler are certainly gone!
David|0|  Well, Phoebe's still pretty hung up on that Mike, uh?
Chandler|4| I wouldn't read too much into it.
David|0| Still you know, a girl calls you by your ex-boyfriend's name, that-that's not a good thing, right?
Chandler|4| David, let me stop you there 'cause I think I see where this is going. I'm not very good at giving advice. So if you want advice, go to Ross, Monica, or... Joey, if the thing you wanna advice about is pizza toppings or burning sensation when you pee.
David|0| Sorry, I just... I wish there was something I could do, you know? Well, you know Phoebe...
Chandler|4| Seriously, we're gonna do this?
David|0| I'm sorry, uh... I just wish I could make her forget about Mike already, you know... Why did Phoebe and Mike break up?
Chandler|4| Oh, because his penis was too big.  Oh, I'm sorry, that's the kind of thing I do.  They broke up because Mike didn't want to get married. Hey, what if you just let Phoebe know you'd be open to marriage?
David|0| That's great! That's great! I-I'll propose to her!
Chandler|4| What?
David|0| Well, I was probably going to do it at some point.
Chandler|4| I didn't mean now...
David|0| Why not? It's brilliant!  Goodbye Mike, we'll see you at the wedding, fella!  well, we probably won't invite you to the wedding...  Thank you, Chandler. Sincerely.
Chandler|4| Well, you're welcome! Glad I could help.
David|0|  How do you think I should propose?
Chandler|4| David, I'm pretending to read here!!
Joey|3| Yeah! How you doin'? Yeah alright!
Joey|3| Hey, hey! You said you're gonna wear a thong, where's the thong?
Charlie|0|  I didn't mean a thong... I meant thongs...
Joey|3| You really should have been more clear about that!
Ross|6| Hey!
Joey|3| Hey!
Ross|6|  You're never going to guess who I just saw downstairs!
Joey|3| Oh! ah! eh... Britney Spears!?
Ross|6| Yeah, she never misses these conferences!  No, I just saw Dr. Kenneth Schwartz!
Charlie|0| Oh my God! Did you talk to him?
Ross|6| Yeah... what am I going to say to Kenneth Schwartz?
Joey|3|" You could say: ""Hey Kenny, how come you're not Britney Spears?"" "
Ross|6|  Ready to go?
Charlie|0| Yeah!
Joey|3| Wha...? You're gonna go now? I thought we could hang out?
Charlie|0| Oh I can't... I have seminars all day and I promised Ross I would look at his speech.
Ross|6| Yeah.
Charlie|0| But maybe we can have dinner later? On the balcony? Will be romantic.
Joey|3|  Will you wear a thong?
Charlie|0| I will if you will.
Joey|3| Oh... you got yourself a very weird deal!
Ross|6|  I'm good, I have dinner plans .
Charlie|0| So you'll be ok?
Joey|3| Yeah, yeah. I've got tons of stuff I could do. I'm gonna hit the beach, go swimming...
Ross|6| Uh, Joe, have you looked outside?
Joey|3| No, why?
Joey|3| Oh man!
Charlie|0| There's an indoor pool, you can swim there! 
Joey|3| I wasn't gonna swim, I was gonna dig a hole! 
Monica|2| Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.
Chandler|4|"  I do! Want a hint? huh? ""I do""  ""I do""."
Monica|2| Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.
Chandler|4| David is going to propose to Phoebe.
Monica|2| What?  Why?
Chandler|4| Be-cause, we were talking about ways that he could beat Mike and I told him that Phoebe wanted to get married.
Monica|2| Chandler, we have talked about this. You are not supposed to give people advice! Now couldn't you just have made some sort of inappropriate joke?
Chandler|4| I did! A penis one! Look, just so I know, what was so wrong about what I said?
Monica|2|" They've only been going out for a few weeks and Phoebe is completely hung up on Mike! She'll say ""No"", David's heart will be broken, it will be too hard for them to recover from and then Phoebe will end up alone again."
Chandler|4| Man, that's some bad advice!
Joey|3| Oh! Hey! Thank God you guys are here!
Rachel|1| Hey! Hey what's going on?
Joey|3| Everything is upside down here! It rains all day long, nobody watches tv and Ross is famous!
Rachel|1| Alright, I don't wanna alarm anybody, but Monica's hair is twice as big as it was when we landed!
Monica|2| Ok! When I go places with high humidity, it gets a little extra body, ok?!
Chandler|4| That's why our honeymoon photos look like me and Diana Ross!
Joey|3| Come on, I'll show you guys where to check in 
Monica|2|  Oh, honey, can you make sure we get a King size bed!
Phoebe|5|  Oh! David, get one for us too! Oh, oh, and see if they have a heart-shaped one! And with mirrors on the ceiling!
Monica|2|  And make sure our room isn't next to theirs .
Rachel|1| Ooh! You guys are so lucky you are here with people, you known it's such a romantic place. That's all, I just wish I could  share that with a guy.
Phoebe|5| Not Joey.
Rachel|1| Not Joey, no, I was just lusting after Chandler.
Monica|2| Yeah, right!
David|0| So, ehm... I'm proposing to Pheobe tonight. 
Chandler|4| Tonight?!  Isn't an engagement ring supposed to have a diamond?  Oh, there it is!
David|0| Yeah, well, being a failed scientist doesn't pay quite as well as you might think. That's uhm... one seventieth of a karat. And the clarity is uhm... is quite poor.
Chandler|4|  Nice! 
Chandler|4| Monica, can I talk to you for a sec? 
Monica|2| Ok!
Chandler|4| David is going to propose to Phoebe tonight!
Monica|2| See what happens when you give people advice? I hope you told him not to?
Chandler|4| That would be advice!!
Monica|2| Ok fine. I'll handle this.  Phoebe?
Phoebe|5| Yeah?
Monica|2|  I need to talk to you.
Phoebe|5|" Are you leaving ""The Supremes""? "
MOnica|0| Ok, my husband just gave your boyfriend some very bad advice. Look, David is going to propose to you tonight.
Phoebe|5| Wow? Really? That's fantastic!
Monica|2| What are you serious? You wanna marry him? Wha... What about Mike?
Phoebe|5|" Oh, ok, you want me to marry Mike? Alright, well, let's just gag him and handcuff him and force him down the aisle. I can just see it: ""Mike, do you take Phoebe...""  You know, it's every girl's dream!"
Monica|2| Do you really think marrying someone else is the right answer?
Phoebe|5| Sure! Look, ok, bottom line: I love Mike... David! David. I love David. Don't look at me that way, Roseanne Rosannadanna!
Ross|6| By using CT scans and computer imaging we can in a very real way, bring the Mesozoic era into the 21st century.
Charlie|0| It's great. You're gonna be the hit of the conference.
Ross|6| Oh and you know what, it will be even better tomorrow, because I won't be constantly interrupted by Joey checking to see if they put chocolates on my pillow yet. .
Joey|3| Hey guys!
Ross|6| The chocolates aren't here yet.
Joey|3| Damnit!
Charlie|0| Ross just read me his speech. It's fantastic!
Chandler|4| Oh, is it on the computer, cuz I'd love to give it a read...?
Ross|6| If you want to check your email, just ask! 
Chandler|4|  What?  May I?
Rachel|1|  What's with the rain, Geller? I mean, when I signed up for Dino Week, nobody said anything about it being monsoon season.
Charlie|0| Actually the wet season is June to December.
Rachel|1| It's not the time Charlie.
Chandler|4|  Oh, no, no, no dear God, no!
Joey|3| Oh what, did someone outbid you for the teapot?  Oh! Secret teapot?
Chandler|4| Your computer, I don't know wha... everything's gone!
Ross|6| Wha... what do you mean? 
Chandler|4| It must be a virus. I think it erased your hard drive.
Ross|6| What, oh my God. What did you do?
Chandler|4| Someone I don't know sent me an e-mail and I opened it.
Ross|6| Why, why would you open it?
Chandler|4|" Well, it didn't say ""This is a virus""!!"
Ross|6| What did it say?
Chandler|4| Nude... ... pictures of Anna Kournikova. I'm so sorry.
Ross|6| What... what am I gonna do? My speech is gone, Chandler!
Chandler|4| It's not gone! I mean, I'm sure you printed out a copy. You have a hard copy, right?
Ross|6| NO! I don't!!
Chandler|4| Well, you must be pretty mad at yourself right now...!
Joey|3| It's really gone?
Ross|6| Yep! I'd like to thank you guys for coming down here to complain about the rain and ruin my career!
Chandler|4| I just feel awful.
Ross|6| Yeah, well you should! I mean, nude pictures of Anna Kournikova? I mean, she's never even won a major tournament!
Chandler|4|" Well, I tried Billy Jean King, but...  you know, you and Monica have the same ""I'm gonna kill you"" look...? I can usually make it go away by kissing her... "
Ross|6| Get out! 
Rachel|1| You know, this happens all the time to my computer at work.
Ross|6| Well, what do you do?
Rachel|1| Well, I usually go... play Tetris on somebody else's computer.
Ross|6| I can't believe this. I can't believe this is happening. I have to give the keynote speech tomorrow! Ok? I have to stand up in front of all these people. What am I gonna say?
Joey|3| I could teach you a speech that I memorized for auditions.
Ross|6| I don't think that your monologue from Star Wars is gonna help me right now, Joe!
Charlie|0| Ross, we can solve this. I just heard your speech. We can recreate it! We've got all night!
Ross|6| Wha... what you really think we can do that?
Charlie|0| Oh wait, Joey and I are supposed to have dinner .
Joey|3| Hey don't worry about that! I mean, Ross needs you! And Rachel and I will stay and help anyway we can.
Rachel|1| Ugh.
Ross|6| Alright, ok, let's do it.  Uhm, I know we start by discussing the shortcomings of carbon dating... uhm, and then, then I move on to what is clearly the defining moment of the Mesozoic era, the breakup of Pangea, hello!  And then, there's the... eh... there's the overview of the Triassic.
Joey|3|" Oh, oh! Any chance any of this happened in a ""Galaxy far, far away""? ."
Mike|0| Hello?
Monica|2|" Ok, Mike, enough is enough, now you love Phoebe and she loves you, so you need to get over your whole ""I never want to get married"" thing and step up!"
Mike|0| Who is this?
Monica|2|" This is Monica! I'm Phoebe's friend. Listen, Phoebe is back with David and he's going to propose to her, and she is going to say ""yes"" but I know she really wants to be with you!"
Mike|0|  He... he's gonna propose?
Monica|2| I... I'm sorry, did you say something? I can't hear through all this damned hair! 
Mike|0| Look, if Phoebe wants to marry David, she should, I'm not gonna stand in the way of that and neither should you.
Monica|2| You don't tell me what to do! I tell you what to do! Just call her. She's at the Paradise Hotel in Barbados. And while I've got you, you've got curly hair. What do you do in humidity?  Damnit!
Monica|2|  Well, I hope you're happy!
Chandler|4|  Oooh! I hope you're happy too, honey!
Monica|2|" Phoebe is going to say ""Yes"" to David. See, that's what happens when you meddle in people's lives!"
Chandler|4|" Phoebe is going to say ""yes""? That's, that's great!"
Monica|2| No it's not, b'cause she's still in love with Mike!
Chandler|4| And there's not chance that will work?
Monica|2| No, I called him. It's not gonna happen.
Chandler|4|  Oooooooh! Meddler! Meddler!
Monica|2| Well, if you hadn't meddled to start with, I wouldn't have had to go in there and meddle myself. Now, no matter how much we meddle, we will never be able to un-meddle the thing that you meddled up - in the first place!
Chandler|4| This vacation sucks!!
Joey|3| I'm so bored! Stupid rain, we... we can't do anything.
Rachel|1| Well, I've brought some books. We could read.
Joey|3| Hey, it hasn't come to that yet.
Joey|3|  Hey hey hey! Don't mind if I do!
Waiter|0| I'm sorry sir, these are for the pharmaceutical convention 
Joey|3| Hey Rach, do you feel like going to a convention?
Rachel|1| We can't. We're not pharmacists!
Joey|3|  I know we're not, but  Frank Medeio and...  Eva Trorro... womba...
Rachel|1|  Kate Miller?
Joey|3| Kate Miller it is. 
Rachel|1| And... that's the most sex I'm gonna have this weekend.
Joey|3| In that case should I make sure it's on real good? 
Rachel|1| Thank you. 
Charlie|0| And then, and then you said that thing about, about bringing the Mesozoic era in the 21st century.
Ross|6| Yeah, that's it?
Charlie|0| Yeah.
Ross|6| Oh my God, we did it! 
Charlie|0| Actually I did it Ross. You remembered shockingly little of your own speech.
Ross|6| Yes, but I did make a pyramid out of the bath products. This is amazing, thank you, thank you so much.  That's a pretty necklace.
Charlie|0| Thank you.
Ross|6| Hey, what do you say we celebrate? Champagne? 
Charlie|0| Oh yeah! Hey, save the cork and then we can fill the bottle with water and put it back so they don't charge you.
Ross|6| Oh my God, I love you.
Charlie|0| Oh, this is such a cute picture of Emma. And is this your son... or just some kid whose picture you bring on vacation?
Ross|6| That's Ben, my son from my first marriage.
Charlie|0| Your first marriage?
Ross|6| Yeah.
Charlie|0| You're married more than once?
Ross|6| No. 
Charlie|0| So, why did you break up?
Ross|6|  Oh, it was... it's complicated, you know? She... she was... eh... gay.
Charlie|0| Oh my God, this is so cool!
Ross|6| Ok, odd thing to get excited about!
Charlie|0| No, it's just... I was enganged to a guy who turned out to be gay!
Ross|6| Hey! High-five! 
Charlie|0| Didn't you feel so stupid that you didn't see the signs? My fiancé was always going away on these long weekends with his tennis partner.
Ross|6| My wife had a workout friend she went to the gym with everyday for a year. She didn't get any fitter.
Charlie|0|" Right and then everybody finds out and they're like: ""Oh, I knew all along"""
Ross|6|" I know! It's like, if you knew, why didn't you tell me, you know? I mean, call, or leave a note: ""Hi, I just dropped by to say your wife's gay"""
Charlie|0| I know!
Ross|6| And then, you try to make the best of a bad situation, so you float the idea of a threesome?
Charlie|0| I didn't do that.
Ross|6|  Me neither.
Joey|3| Well, who knew? Pharmacists are fun.
Rachel|1| I know, that old lady at the end was ready to take you home.
Joey|3| Not enough pills in the world, Rach. What about you, you're the single one, seen anybody in there you like?
Rachel|1| Well, let's see. There was a really big guy that I was talking to, with the really nice breasts...
Joey|3| But what about back home, anything going on there? Anybody you like?
Rachel|1|  No.
Joey|3| There it is, you're blushing!
Rachel|1| No, I'm not blushing, I'm sunburnt! From, you know, the rain.
Joey|3| You like someone. Tell me who it is. Who is it? 
Rachel|1| No.
Joey|3| Tell me who it is.
Rachel|1| Joey! 
Joey|3| Come on who? Who do you like? Tell me. You're not getting away that easy. Who do you like, who?
Rachel|1| Joey, come on! It doesn't matter, you know, it's not like anything's gonna happen.
Joey|3| What? Why not? Rach, who can you not get?
Rachel|1| Oh!  Ok. Ok, you really wanna know who it is?
Joey|3|  Yeah, who is that?
Rachel|1| Do ya?
Joey|3| Yeah.
Ross|6| Hey!
Charlie|0| Hey!
Charlie|0|  I just left you a message! Ross and I were gonna go grab a bite, but now that you're here, maybe we can go have that dinner.
Joey|3| Right, of course. Hey, did you guys finish the speech?
Ross|6| Yep, we got it, we got it.  Thank you so much.
Charlie|0| I had a great time.
Joey|3| Alright, hey look, and this isn't over, because I really wanna know who...
Rachel|1| Later! La...
Charlie|0| So, shall we?
Joey|3| Yeah. 
Rachel|1| Ok. See you, bye.
Charlie|0| Bye.
Ross|6| Good night.
Joey|3| Night.
Ross|6| Ok, good night!
Rachel|1| Ok, good night!
Monica|2| I can't believe she's gonna say yes to David. She's clearly in love with Mike.
Chandler|4| You know, it's very hard to take you seriously when you look like that.
David|0| Uh, Phoebe, uh, I have... something I wanna say.
Monica|2| Oh my God, he's gonna do it now. Please, I cannot watch this, let's go.
Chandler|4|" I think we have some time. Have you ever heard him talk?  ""Uh, Phoebe, uh, I would be honoured, uh..."" Spit it out, David!"
David|0| Uh, Phoebe, uh...  you're an amazing woman, and the time we spent apart was, was unbearable. Of course the sanitation strikes in Minsk didn't help!
Phoebe|5| Sure, ok, yeah.
David|0| But well, now that we're together again, I don't ever want to be apart. So, to that end...
Phoebe|5| Oh my God, Mike!
David|0| It's David, actually!
Phoebe|5| No, Mike's here.
David|0|  Hi Mike!
Mike|0| Hi David. Chandler. Monica...  Oh!
Monica|2| IT'S THE HUMIDITY!
Mike|0| Hi Phoebe.
Phoebe|5| What are you, what are you doing here?
Mike|0| I have a question I need to ask you.
David|0| I have a question I was kinda gonna ask her myself.
Mike|0| Yeah, I understand, but before you do, she really needs to hear this.
David|0|  Ok, would you care for my seat as well?
Mike|0| Actually yeah, that'll be great.
David|0| That's fair, you've had a long trip. 
Mike|0| Phoebe, I love you. I mean, I missed you so much these last few months and I thought we were apart for a good reason, but then I suddenly realized that there was no reason good enough to keep me from spending the rest of my life with you.
David|0| Kinda stepped on the toes of what I was going to say.
Mike|0| Sorry David, but she really has to know this.
David|0| Alright, but after this I want to see you outside. If the rain stops.
Monica|2| You're the most incredible woman I've ever met. How can I lose you?  Now, I don't actually have a ring...
David|0| I have a ring.
Chandler|4| I wouldn't brag too much about that thing, big guy.
David|0| Phoebe, will you marry me?
Phoebe|5|  No!
David|0| Uhm... Ha ha!
Phoebe|5| I love you. But I never needed a proposal from you. I just needed to know that we were headed somewhere, you know, that we had a future.
Mike|0| We can have any future you want.
David|0| Ok, I'm gonna take off.
Phoebe|5| David, I'm so sorry, I'm sorry.
David|0| Just so I know, if I had asked first...
Phoebe|5| Yeah, I might have said yes, but that would have been wrong.
David|0| Please, you don't have to explain. I mean, perhaps if I hadn't gone to Minsk things would have worked out for us. And I wouldn't have ruined my career, or lost that toe to frostbite. It was a good trip! 
Mike|0| Is it ok if I hug you now?
Phoebe|5| Yes! 
Monica|2|  BECAUSE OF OUR MEDDLING! Alright?
Chandler|4| Oh, ain't this nice? It's so quiet, I could just lie here all day.
Monica|2| I know 
Rachel|1|  Open your drapes! Open your drapes!
Chandler|4| I'm so glad we've got adjoining rooms!
Monica|2| The sun is out!
Chandler|4| Hey! Remember when I had corneas?
Monica|2| Ok listen, you go down to the pool and reserve the chairs, and I'll get the magazines and the lotion.
Chandler|4| Ladies? Ross's speech is in 45 minutes.
Rachel|1| Nooo!
Monica|2| Damn it!
Ross|6|  Walls are pretty thin, guys!
Ross|6| Then we have to await the data from recent MRI scans and DNA testing which call into question information gathered from years of simple carbon dating.
Rachel|1| Look at that woman sitting by the pool getting tan... so leathery and wrinkled, I'm so jealous!
Ross|6| Finally, factoring the profusion of new species recently discovered: Gigantosaurus, Argentinasaurus...
Chandler|4|  Not to mention the cold sores.
Ross|6| And that's just the herbivores. I'm not even gonna discuss the carnivores, their heads are already too big. Which is ironic considering their stunted cerebral development.
Chandler|4|  Really?
Ross|6| But all kidding aside, in much the same way that Homo ergaster  is now thought to be a separate species from Homo erectus...
Charlie|0| What?
Joey|3|" He said ""erectus""!"
Charlie|0| You're... you're kidding, right?
Joey|3| No, he really said it.
Ross|6| ... and while there are certainly vast differences between these Mesozoic fossiles and the example of Homo erectus...
Joey|3| Erectus?
Rachel|1| Homo.
Ross|6| ... in a very real way we can bring the Mesozoic era into the 21st century.  Thank you!
Ross|6| Oh, thanks guys!
Man with a bow tie|0|  I thought... it was wonderful!
Ross|6| Oh!
Man with a bow tie|0| Jarvis Oberblau, Cornell.  I mean, the ideas you put forth and, and from someone... so... young... and... .
Ross|6|  Ok... now... now we're just holding hands! 
Rachel|1| All right! Well, uh...  we're gonna hit the beach?
Monica|2| Yeah!
Rachel|1|  It was really... great!
Ross|6| Oh, thank you so much!
Joey|3| Yeah, and so funny!
Rachel|1| Oh!
Ross|6|  Ok!... All right, thanks! Thank you so much, you guys!  Oh, I can't tell you how much it means to me that you were here!
Mike|0|  You're kidding, we wouldn't have missed it!
Mike|0| Oh... I'm back!
Ross|6|  Ok!... Uh... excuse me? Yeah?
Phoebe & Mike|0| Yeah! 
Ross|6| Hey!  Well...? 
Charlie|0| You were incredible!
Ross|6| Yeah?
Charlie|0| You blew them away!
Ross|6| Oh, I can't tell you how great it was to look at the crowd and see your face! I mean... uh, did you know you were  mouthing the words along with me?
Charlie|0|  I was not!
Ross|6| No, it's ok! Made me feel like a rock star!
Charlie|0| Oh my God!  I'm your groupie!
Ross|6|  I'd better not found you naked in my hotel room!
Ross|6|  Look, I took it too far!
Monica|2|  I can't believe it's raining again! Oh, it's so unfair!!!
Phoebe|5| Well, on the bright side, now you won't have to see all these paleontologists with their shirts off.  Not you guys. You got it going on!
Monica|2| So, what are we gonna do today?
Mike|0| They have a game room downstairs! Ping pong and stuff.
Monica|2|  Ping pong?  Honey, they have ping pong! Let's play!
Chandler|4| I don't think so!
Monica|2|  Why not?
Chandler|4| Because you know how competitive you get and well, I say it's cute, others disagree, and I'm lying!
Monica|2| I'm not always that bad!
Chandler|4| Oh, yeah? What happened when we played last time?
Monica|2|  I punched you...?
Chandler|4| And...?
Monica|2| ... Phoebe...?
Phoebe|5| ... and...?
Monica|2| I clunked your heads together!
Charlie|0|  Hey! There you are!
Joey|3| Hey!  As soon as it stops raining we have got to go snorkeling! Some kid told me about the sea turtle and, if you blow bubbles in its face, it chases ya! 
Charlie|0| I'm sorry, I can't! I'm running a discussion group all afternoon.
Joey|3|  Oh... oh, but that's ok, I'll find someone else to do it... I'll do it alone, but... I don't know what happens if the sea turtle catches you...
Charlie|0| You know... I feel so bad! I haven't seen you this whole trip and  especially last night...
Joey|3|  Hey! Don't worry about it! It was fine! I ended up having the best time with Rachel! I just felt bad for you, stuck in that room, working on Ross's speech... 
Charlie|0| Actually, it turned out to be a lot of fun!
Joey|3|  Oh! Oh, well! At least we're both having fun!
Charlie|0| Yeah...
Charlie|0| ... is it weird that it's not with each other?
Joey|3| Yeah! A little bit, yeah...
Charlie|0|  I think we need to talk...!
Joey|3| Yeah... I think we do... ... about what?
Monica|2| C'mon guys, it'll be fun!
Phoebe|5| All right, all right... I'll play if we don't keep score!
Monica|2| But then how do we know who wins?
Phoebe|5| Nobody wins!
Monica|2| So, we're just four losers... SUPER!
Chandler|4| I'm not playing with you.
Phoebe|5| Yeah, I'm out.
Mike|0| I'll play ya!
Monica|2|  OK!
Phoebe|5| Mike, you don't know, you don't know what you're doing!
Chandler|4| She gets crazy! This scar  is from Pictionary!
Mike|0|  I think I will be all right!  You wanna volley a bit for a serve?
Monica|2| Sure! Got to!
Monica|2| Aww!
Mike|0| Oh, by the way... I'm awesome!!
Chandler|4|  Oh dear God, there's two of them!
Mike|0| You're ready to play?
Monica|2| Hell, yeah!
Chandler|4|  Did you know this about him?
Phoebe|5| No idea! I though he was soft like you!
Mike|0| Wanna make it more interesting?
Monica|2| How much were you thinking?
Mike|0| Ten bucks a game?
Monica|2| Make it fifty!
Mike|0| I'll make it a hundred!
Monica|2|  One thousand...
Chandler|4|  OK!
Mike|0| To see who goes first, you got a quarter?
Monica|2|  No...  Either of you girls got a quarter?
Chandler|4| Honey, try to focus the trash talk on him!
Phoebe|5|  Monica, you call it.
Monica|2| Heads! No, Tails! He-he-heads!
Phoebe|5| Tails!
Monica|2|  Ow, what are the chances!
Monica|2| Ha! My point!
Mike|0| Oh, no! I don't think so! You know, according to standard table tennis rules if at any time a player uses his non racket bearing hand to touch the playing surface he or she forfeits the point.
Phoebe|5|  He was a lawyer!
Alexandra Steele|0|  ... all these coasts having beautiful weather. In New York, it's 72 and sunny!
Rachel|1| Oh! Weather bitch! 
Rachel|1| It's open!  Hi, Joe!
Joey|3|  Hey...
Rachel|1|  What, is everything ok?
Joey|3| Uh... Charlie and I broke up.
Rachel|1| Nooooo, why?
Joey|3| Oh well, she said we have nothing in common.
Rachel|1|  Oh, that's crazy!
Joey|3| No, it's not, we have nothing in common!
Rachel|1| ... yeah, it's true.
Joey|3| I mean, she should be with someone like... Ross! You know what I mean, he uses all those big words too! Man, smart people are dull!
Rachel|1|  What, hey!
Joey|3|  Ok, Rach!
Joey|3| I feel so stupid, you know? Why... why do I keep going after the wrong girls?
Rachel|1| W-What are you, what are you talking about?
Joey|3| Oh, c'mon, I mean, there's you, then there's Charlie, and it's like...  What the hell is my problem? OH! 
Rachel|1| Ok... uh... maybe you're not always going after the wrong girl...
Joey|3|  I'm telling you, Rach, Charlie is not right for me!
Rachel|1| Yeah, I'm not talking about her...
Joey|3| But then who? The waitress I went out with last month? 
Rachel|1| You know? Forget it!
Joey|3|  No-no-no-no, no! Who, who were you talking about?
Rachel|1| No, I-I-I-I don't, I actually don't know who I'm talking about! So!
Joey|3| Ok! All right, well... I'm gonna see if I can get a room for the night and I'll... I'll see you later!
Rachel|1| Yeah, sure!
Joey|3| You like me? 
Rachel|1|  Ok, let's not make a big thing about this!
Joey|3|  That's a huge thing!
Rachel|1| Not working with me, Joe! Here's the thing: lately I have been having thoughts  musings, if you will!
Joey|3| What... for how long?
Rachel|1| Only like a month!
Joey|3|  A MONTH??
Rachel|1| What the... DIAL IT DOWN!  Listen, ok, and maybe they're crazy thoughts, but sometimes I do, I have, I've been thinking about... you know, us!  Ok, dial it up a little!
Joey|3|  I just have one question!
Rachel|1| Shoot!
Joey|3|  What the hell are you doin'???
Rachel|1| I don't know, I'm not trying to do anything, it's just, we have such a good time when we're together, you know... I mean, aren't you just a... little curious...  what that would be like?...
Joey|3| Uh, am I curious? I mean, I am as curious as... as... George!!
Rachel|1|  Who...?
Joey|3| CURIOUS GEORGE ! You know, the monkey, and the guy with the yellow hat!
Rachel|1| Oh yes, of course, I remember him!
Joey|3| Yeah, he had a paper route.
Rachel|1| Yeah, he did!  Oh, see, this is what I'm talking about!
Joey|3| No, I know, yeah I know we're great but Rach no... this... this can't happen!
Rachel|1| But can it... just... happen a little bit?
Joey|3|  NO, NO! It can't happen at all!
Rachel|1| But why, why not?
Joey|3| Because... look, no one wants this to happen more than me, ok?  I have gone over this moment in my head a hundred times and not once did I ever say no!  I couldn't do it to Ross!
Rachel|1| But that wasn't gonna stop you before!
Joey|3| I know, I know! But I've thought about it a lot since, and it just wouldn't be right...  I'm sorry...!
Rachel|1|  I'm sorry, too!  OH GOD! I shouldn't have said anything!
Joey|3| NO! No-no-no-no-no-no! Hey! Hey, we'll be fine! Li... hey, like you said: no big deal!
Rachel|1| It's not a big deal!
Joey|3| NO BIG DEAL!
Rachel|1| It's so not a big deal!
Joey|3| Yeah! I'll see ya later! Yeah!
Rachel|1| Ok!
Rachel|1| Ok, I...
Rachel|1| AAAHHHH!
Monica|2| Ooh! I'm sorry! I think, I THINK, that may have missed the table!
Mike|0| Do you?
Monica|2| Ah, yeah!
Mike|0| Do you?
Monica|2| Ah, yeaaah!
Mike|0| DO YOU?
Monica|2| AH YEAAAAH!
Chandler|4|  Do you really find this attractive on him?
