|joey|rachel|monica|phoebe|chandler|ross|other
cut|0.1348148471054832|0.09967855542731392|0.12688755377229788|0.1186014831351311|0.06498567237021763|0.12292851312867127|0.33210337506088494
off|0.16213883715846727|0.10040050138323497|0.1250185941120547|0.1586863131784807|0.14068229751640918|0.1626277465743655|0.15044571007698773
scariest|0.3395853899134264|0.0|0.0|0.0|0.35076973076838364|0.30964487931819007|0.0
part|0.24833710488073252|0.0792878333262149|0.1274915732439078|0.12413131108696893|0.18189327543320108|0.12763080936643664|0.11122809266253808
woman|0.21091645821152852|0.10452908002833076|0.10954801865721558|0.13109568454741488|0.1673440829686513|0.15608612945109532|0.12048054613576357
unfortunately|0.21185321355917264|0.0|0.0|0.0776562135480836|0.2917742120826137|0.12878304876901914|0.2899333120411108
case|0.11363981282172955|0.12253250842749952|0.10284388444940028|0.14579401927997027|0.25432890642356926|0.12089050854596477|0.13997036005186644
talking|0.12690717333391383|0.1632857812583207|0.15673760145112237|0.13134684391263618|0.17478252930438581|0.12025600430591497|0.12668406643370625
flavour|1.0|0.0|0.0|0.0|0.0|0.0|0.0
ice|0.13356177450885034|0.11221825735941451|0.19779256497966743|0.20028257382860407|0.13796066932491047|0.088571579081634|0.1296125809169193
cream|0.30558319224135994|0.2259401825501685|0.09955886254640484|0.03360406939511257|0.1262590644399299|0.08359217459917763|0.12546245422784652
lemme|0.1677963097356396|0.3101604556098336|0.0|0.3690411632421621|0.0|0.15300207141236466|0.0
lots|0.2170075474816343|0.12033725873420753|0.09426794465926024|0.2386367074494166|0.17932380194388453|0.0791497842333179|0.07127695549827891
flavours|1.0|0.0|0.0|0.0|0.0|0.0|0.0
rocky|0.21430915300887562|0.19806819543085652|0.0|0.2356693637793383|0.0|0.0|0.35195328778092944
road|0.21006771857915252|0.12943212598274348|0.11406660908529306|0.11550259261692766|0.21698635829981733|0.12769766760710183|0.0862469278289642
dough|0.33357455044644435|0.0|0.3622614469651602|0.0|0.0|0.3041640025883956|0.0
bing|0.05563860766864323|0.0440761333901744|0.1035830435292613|0.11362763700919624|0.25451478705262526|0.043485490084704176|0.38507430126539544
cherry|0.3642520587989836|0.33664800105528375|0.0|0.0|0.0|0.0|0.2990999401457326
vanilla|0.1295918247002351|0.23954197476488015|0.0|0.14250825244427656|0.13385996809660675|0.3544979799940014|0.0
em|0.24517517879248668|0.08715196381932176|0.1228891688212811|0.04147873982643403|0.21428853992955538|0.10318089815126456|0.1858355106596566
jimmies|1.0|0.0|0.0|0.0|0.0|0.0|0.0
nuts|0.18978428407155076|0.1169345939092401|0.13740362639974057|0.034783349858920266|0.16336240261695725|0.20189331578214778|0.1558384273614432
whipped|0.4003500948468082|0.27750781889234855|0.10869489628161005|0.11006325536832942|0.10338393461090378|0.0|0.0
ever|0.14788031416570027|0.1404180031477703|0.13419815575610067|0.12474924931848724|0.16949060719065248|0.12191196886527766|0.16135170155601136
happened|0.13622682252356938|0.18599331368431568|0.12440587280890346|0.10213947343783228|0.1375154575531126|0.18914708744166558|0.12457197255060108
eight|0.09215808064444156|0.12167725570638542|0.20016706669681844|0.10134348406342217|0.14958952343295234|0.10804204499390621|0.2270225444620739
welcome|0.09363207075230964|0.08653636593671848|0.16947380721780472|0.14872633661258514|0.08596966176233499|0.1422945554077112|0.27336720231053574
world|0.14058740368850844|0.08890172480495886|0.1285706976263143|0.18714707993771262|0.16050376217678428|0.08771039506339603|0.20657893670232544
grab|0.13206855780919488|0.15693431992350165|0.02048946427911542|0.12448443578085944|0.1169299483808187|0.3096626354481691|0.1394306383783409
spoon|0.3746684118481895|0.13850998928943076|0.08137786340511306|0.0|0.07740164439047982|0.20498082417617633|0.12306126689061052
honestly|0.17036840408553747|0.0|0.18501982390014723|0.0|0.26396930348398534|0.31069477951420627|0.06994768901612373
hungry|0.23366327500814754|0.06170160199418748|0.14500454630654677|0.1101225054419119|0.0689597260151033|0.24349907265928494|0.13704927257481808
horny|0.13030043707797767|0.48170359638942817|0.0|0.0|0.269183837646826|0.11881212888576805|0.0
freezer|0.2756158107089373|0.2547288601204582|0.2993183450603961|0.0|0.09489776512718509|0.0|0.07543921898302323
since|0.1865855409988415|0.16778486689823485|0.16977242963085185|0.09427305758543045|0.057298342544836074|0.1379470513985145|0.1863387109432909
walked|0.14153819238152718|0.20929924051087792|0.0|0.09338718934039364|0.20467970988644899|0.2581181511375732|0.09297751674317917
spell|0.17466579004529875|0.0|0.09484338921005546|0.09603737179691586|0.18041845723768016|0.23889882671357449|0.21513616499647523
noodles|0.0|0.22674131848278822|0.26643167237896204|0.0|0.5068270091382499|0.0|0.0
fifth|0.10518924715193857|0.24304426653736963|0.2855884001600047|0.0|0.05432684237773156|0.09591493835537797|0.2159363054175776
revelation|0.0|0.0|0.0|0.0|0.0|0.0|1.0
yeah|0.2007703031408661|0.1478704039609601|0.08833839388247869|0.17708009526594495|0.11651916265030343|0.15928874561853493|0.11013289548091178
ev|0.0|0.0|0.0|0.0|0.0|0.0|1.0
um|0.025809387886647703|0.15425249762621995|0.1401447770609105|0.2951708415099592|0.03199131285101824|0.19297740505177008|0.15965377801347433
been|0.13912317334789967|0.1086279507203383|0.1497850726485594|0.12924982720838804|0.1251226609927748|0.16294560817911377|0.185145706902926
able|0.12245692121022182|0.1358121446233668|0.13298802744136756|0.10772977003289945|0.13913908199656033|0.20098828597740773|0.16088576871817645
perform|0.0|0.14078180848630437|0.16542522080459757|0.3350155148886997|0.15734234812964581|0.13889525841217823|0.06253984927857444
sexually|0.5697620430834731|0.0|0.0|0.31327513620833786|0.0|0.0|0.11696282070818916
spit|0.2470077644495825|0.18263105042429126|0.10730002038989667|0.10865081939636785|0.10205721401120235|0.09009184927908216|0.1622612820495773
long|0.18459951845422964|0.14623717846440848|0.13046772186958372|0.17077657267890897|0.12711957053407824|0.12290307563474347|0.11789636236404759
years|0.1293575875680894|0.1195545014068501|0.08872556239321401|0.11230315964056857|0.18987823368701423|0.16451256958453422|0.19566838571972947
wow|0.14323292730288725|0.2024609728543891|0.14945070905259322|0.16986260915908324|0.08702961427724595|0.1280435189915738|0.11991964836222742
glad|0.049680986453583556|0.14540072968005963|0.26976737306914567|0.11837083792721768|0.12829310948178554|0.16610264421392804|0.12238431917427993
smashed|0.49872630159231224|0.2304657014957344|0.27080799691195345|0.0|0.0|0.0|0.0
still|0.12689246549980746|0.1358687605363852|0.16973545355029002|0.1259262041952591|0.1502529298210448|0.14392527246245027|0.1473989139347631
joanie|0.0|0.5295306193509786|0.0|0.0|0.0|0.0|0.47046938064902133
take|0.17751451137144683|0.13384001711290885|0.14585365670481534|0.11686758648579673|0.12787017245179805|0.13311138173807774|0.16494267413515662
charles|0.0|0.0|0.0|0.0|0.0|0.0|1.0
lawful|0.0|0.0|0.0|0.0|0.0|0.0|1.0
husband|0.16348167266640157|0.054942751350193116|0.16140076746140805|0.16343264029366228|0.18421744122537634|0.04065486724836781|0.23186985975459085
loved|0.0789221821975|0.17505896304869478|0.17141873612510247|0.05207301752284433|0.09782580790579244|0.23028410816663944|0.1944171850334266
chachi|0.0|1.0|0.0|0.0|0.0|0.0|0.0
difference|0.0654366514212611|0.06047767573189187|0.03553205122617221|0.03597936390439716|0.20277547812588748|0.3580034589383566|0.24179532065203363
words|0.1381464402170728|0.07979831861713316|0.11252011565138327|0.18989438398478947|0.24971858151593976|0.1732037544451422|0.056718405568539514
billy|0.0|0.2931792486773698|0.11483311769052901|0.11627875079220697|0.10922223523472335|0.19283366198123061|0.17365298562394033
hero|0.1382697686887643|0.12779129207650441|0.0|0.0760255639091808|0.07141186131230395|0.18911823260374178|0.3973832814095048
heres|0.15230437821086001|0.07038115947197635|0.12995896546224497|0.10766865086801265|0.13484619941180773|0.20831404505987458|0.19652660151522372
enough|0.17067445654077654|0.15358920096781223|0.14633068136383673|0.10866008047815423|0.14382015023940306|0.1515310251169246|0.12539440529309248
amazing|0.11584774509889259|0.14275796433526547|0.16075782582487444|0.08492953287159655|0.15290300760958322|0.20539886024038587|0.13740506401940183
made|0.1271376535543909|0.14687850038880934|0.19847748734329743|0.13398407911586954|0.13406090496605186|0.13766473887318656|0.12179663575839446
entire|0.018645733359558617|0.34465413232814623|0.12149542591040184|0.020504155125210057|0.28889753791434486|0.06800711723659941|0.13779589812573906
congratulations|0.15922037189319868|0.14715419894086207|0.09606282119138655|0.11672658623599319|0.10964289324708089|0.08065680860683899|0.29053631988463957
while|0.15032555678612766|0.09581617809577511|0.12947677314886494|0.1824093983992042|0.12850474883789453|0.15597811523822114|0.15748922949391259
roll|0.12566074763160448|0.11613781852263391|0.15921194098878672|0.1381853646033949|0.2812320764347743|0.07638767389323678|0.10318437792556903
make|0.13972265515971838|0.14458601523497186|0.17378607498906326|0.1392032077082005|0.14432446032237373|0.11324765363885614|0.14512993294681625
western|0.2065535706657132|0.09545017659573168|0.0|0.22714078191108902|0.0|0.470855470827466|0.0
omelette|1.0|0.0|0.0|0.0|0.0|0.0|0.0
morning|0.15634648555909397|0.11671000699030731|0.11754833678380255|0.10580280155964494|0.13665029338851759|0.16449433097421065|0.20244774474442304
great|0.15531073807854137|0.15287100344398544|0.1298737608288742|0.13321664617400486|0.13555992028070243|0.13949306576466128|0.15367486542923048
last|0.12400836299079476|0.151519172726198|0.11184697712224653|0.11787767151152026|0.18454020588508635|0.11690785790651873|0.1932997518576354
night|0.13617438329144252|0.18179012359219307|0.12529160243806872|0.11023035340189605|0.1465201303298222|0.14313832085283473|0.15685508609374257
thank|0.0831457744570109|0.24225633372593636|0.12549638956797318|0.15497105183522622|0.08151721062677802|0.1413499833166416|0.17126325647043378
later|0.18229924247752857|0.110567682110569|0.07424126099268123|0.10023451142647928|0.16476540463650965|0.17142088413569798|0.19647101422053445
shut|0.0953633575338355|0.18886382331081814|0.20712891820690396|0.10486823116196911|0.12664822716504973|0.0869553762088232|0.19017206641260037
table|0.18107711322383013|0.13388365936414318|0.10225772205850785|0.13540505703622696|0.14215111376029516|0.13869402551166793|0.16653130904532878
kids|0.1558003533336873|0.11313763930997642|0.08459947163356268|0.14685341765617665|0.1839219223230135|0.14206377258468025|0.17362342315890336
input|0.0|0.0|0.0|0.0|1.0|0.0|0.0
numbers|0.11513586308448656|0.05320526984112052|0.12503736961571693|0.09495859796588643|0.1783918429451287|0.07873843697842917|0.35453261956923177
jobs|0.0|0.10987579409785084|0.2582184118125703|0.2614691211121729|0.061400388416118286|0.1626051012402174|0.14643118332107005
actor|0.5259329685974425|0.044188751939618645|0.03894289037742828|0.07886628415904601|0.16050707626239136|0.04359659948651716|0.10796542917755605
seen|0.12485141624436318|0.09440985319480044|0.17256711226735252|0.12481397008248782|0.14068738139738796|0.16559059847784297|0.1770796683357653
doubt|0.19806286540878856|0.18305309774500697|0.21509596615516724|0.10890190368413422|0.20458612189519437|0.09030004511170879|0.0
mostly|0.32620666348406774|0.07537144852036967|0.0|0.17935985412785213|0.08423759305010896|0.0|0.33482444081760143
regional|0.3192231014341929|0.0|0.0|0.3510400940063802|0.3297368045594269|0.0|0.0
unless|0.11196248652962208|0.10347765063471369|0.24318217514948012|0.12312179669944376|0.12721500295634983|0.15313649376288405|0.13790439426750664
reruns|0.0|0.0|1.0|0.0|0.0|0.0|0.0
production|0.3439815128453275|0.0|0.3735633920688432|0.0|0.0|0.0|0.2824550950858294
pinocchio|0.4793867401044022|0.0|0.5206132598955978|0.0|0.0|0.0|0.0
gippetto|0.0|0.0|0.0|0.0|1.0|0.0|0.0
boy|0.12097087147842062|0.07826234817280793|0.16421772465764334|0.1130738408945845|0.09371631100675477|0.2261255184284511|0.20363338536133774
abuse|0.3784625953823883|0.0|0.0|0.0|0.0|0.0|0.6215374046176116
once|0.10991977170619815|0.15873396649148194|0.13429429023274836|0.18886794425446932|0.20579126898368472|0.10649265669721164|0.09590010163420581
wooden|0.2504851338156046|0.0|0.1360132343697354|0.13772550377272305|0.2587349325375329|0.11420020020753399|0.10284099529687027
sleep|0.18103349112009018|0.1505828321177552|0.1179612551758756|0.11281036457417393|0.19322907635982697|0.1155505113671271|0.128832469285151
smiling|0.21008315068564584|0.06472081719721862|0.2281499774144208|0.23102215545966226|0.14466819911140155|0.06385352430054586|0.05750217583110513
slept|0.17287941224205747|0.2178792522763089|0.06827155450283023|0.13826204899574737|0.1461053819260502|0.1146450965427174|0.14195725351428848
hanger|0.2576410147752635|0.47623249076438334|0.0|0.0|0.26612649446035314|0.0|0.0
tony|0.06402154871169725|0.11833962706659928|0.0695273030937458|0.1408051633933595|0.0|0.2918845349861933|0.3154218227484048
demarco|0.4793867401044022|0.0|0.5206132598955978|0.0|0.0|0.0|0.0
feelings|0.11879668465339967|0.1509666589382804|0.1451396432133632|0.11430751491947083|0.12270928705935481|0.18956461557869608|0.15851559563743503
else|0.11491510414354464|0.16868092841284865|0.15049125457673485|0.17468614681588004|0.10822634804492325|0.1386837629154574|0.14431645509061128
luck|0.23473123539516114|0.11681526461711697|0.07843623365185395|0.22834304177023104|0.11190561923873144|0.07408920780086785|0.1556793975260375
job|0.13151399551586154|0.21816216265632388|0.17212122614048678|0.06674861823783117|0.12539579644768162|0.11991869049650142|0.16613951050531378
florida|0.0|0.0|0.5562143822369413|0.0|0.0|0.2335059308901431|0.21027968687291562
kidding|0.10314758480537044|0.12512163201818008|0.1680271768599188|0.14887466081373318|0.1331809746026352|0.14695825776491478|0.17468971313524764
credit|0.17427454365307707|0.23009646102550493|0.08111223661799367|0.0|0.20573065718272254|0.2270130477615955|0.08177305375910623
snap|0.0|0.24351193774989924|0.1430689678729029|0.14487006184247844|0.0|0.3603731250921479|0.10817590744257159
his|0.12265079515200647|0.1315971591918422|0.1255434837692001|0.19378650849785764|0.15290212697250014|0.10798049318607125|0.1655394332305221
turtle|0.29274979390199707|0.0|0.0|0.0|0.45358738673511145|0.1334693383397895|0.12019348102310193
course|0.09221427130164842|0.15827687824695436|0.12875728669124717|0.12072056577145077|0.1179302730742069|0.18017986737903208|0.20192085753546044
line|0.23981612290096999|0.14185099171010002|0.07292318301859146|0.09493870155920534|0.1783544650064074|0.12245634976748754|0.14966018603723835
anybody|0.13885958798730666|0.17363161784511785|0.23063727967089429|0.06287636124598113|0.17718190138586154|0.08937645031084002|0.12743680155399864
assume|0.0|0.12050857874297534|0.14160322602578496|0.1433858677842273|0.20202648644441853|0.17834055087115405|0.21413529013143986
sophisticated|0.22430482940980961|0.06910212367486879|0.08119823285331527|0.08222043668763815|0.15446158160138668|0.20452835692016805|0.18418443885281352
into|0.09939204893036027|0.135372390741348|0.14486632102273295|0.11792728855025471|0.17561213213452193|0.1764877928208401|0.15034202579994202
bed|0.08318999136460765|0.125812827891953|0.24639327881274595|0.15801357702456464|0.2031069826078469|0.09654312111815688|0.08694022118012489
sort|0.09026948423885348|0.3545715746490974|0.19606504113338213|0.04963332554997908|0.023310633807844195|0.08231061872355866|0.20383932189728524
beacon|0.0|0.0|1.0|0.0|0.0|0.0|0.0
dogs|0.040955415744659725|0.03785169777293312|0.2668651097428758|0.1801497814974336|0.2538257636688777|0.18672232584732967|0.03362990572589044
men|0.12099583140020946|0.1956962401108014|0.08212580385165978|0.16631936973813302|0.15622607915776449|0.1792828215751399|0.09935385416629192
severe|0.0|0.0|1.0|0.0|0.0|0.0|0.0
emotional|0.07020676856757442|0.12977259964846524|0.07624444231131763|0.0772042829203766|0.21755714503658005|0.25606715749424724|0.17294760402143874
problems|0.14811094812609146|0.18251557190170148|0.05361608702635326|0.10858211894223965|0.2549817068164797|0.09003488375417303|0.16215868343296158
hear|0.1289939298516185|0.1281597829102074|0.18211337135820804|0.17022091844076404|0.1399045004826634|0.12350185425957125|0.12710564269696728
cmere|0.0|0.0|0.0|0.27162991730643304|0.0|0.5255413379586887|0.20282874473487816
gimme|0.12567494790919165|0.17422641399415337|0.10236209960244928|0.17275122527976006|0.03245352196517955|0.315134762551479|0.07739702869778708
feet|0.10945619744940818|0.16185807243896808|0.1901908184027031|0.048146282232825285|0.18089786922834605|0.21957249788831948|0.08987826235942976
thought|0.11455986340154008|0.13270066592131796|0.16256479753602887|0.15285337259454243|0.14042173754960155|0.13510078210027424|0.16179878089669492
believe|0.11331911511398587|0.15500257566473752|0.1772127131380085|0.13458273181076966|0.14358294298747315|0.15843628723363187|0.11786363405139344
trained|0.26467020927257684|0.24461274751412676|0.0|0.0|0.2733871974663623|0.0|0.2173298457469341
laughed|0.40802098422038074|0.2828249945504164|0.11077753978683319|0.0|0.1053648176820277|0.09301166376034194|0.0
twelve|0.0910679329137365|0.042083272880778594|0.19779926919066898|0.10014468121942927|0.14110092155876455|0.16607733980557832|0.2617265824310439
interviews|0.0|0.25253810732122867|0.0|0.0|0.0|0.7474618926787713|0.0
yet|0.1214120061722577|0.14026382347971364|0.16010751946339993|0.16212311160805987|0.13884761046051228|0.13838421467636025|0.13886171413969628
surprisingly|0.14026087898011114|0.0|0.1523230981018681|0.0|0.5795216427860249|0.1278943801319958|0.0
upbeat|0.0|0.0|0.33741290231043636|0.3416605903495936|0.3209265073399701|0.0|0.0
too|0.1486273527951017|0.1283268470731284|0.1359234322127291|0.17526902413153644|0.13635216416787307|0.13017360001500833|0.14532757960462306
found|0.1241116400963186|0.15641741831647513|0.12253186327079198|0.17990790292798298|0.1340265326112231|0.14403325334506112|0.13897138943214718
john|0.05890915973660382|0.10888971189106383|0.0|0.25912256198083833|0.12169869914526167|0.1611457989581972|0.2902340682880353
david|0.05891723959678793|0.027226161745457254|0.15996007818162475|0.4373292983110941|0.12171539109059033|0.013430658448939195|0.18142117262550628
boots|0.0|0.13610664169418707|0.47979504235641723|0.03238901185971462|0.273811012195633|0.05371309652288478|0.02418519537116324
sale|0.39239865862142137|0.09066539285820284|0.3196082532430929|0.10787726623760469|0.0|0.08945042903967826|0.0
fifty|0.15234709886292583|0.28160360420682834|0.16544871424143176|0.16753154663985226|0.052454897883088596|0.13891498410433206|0.04169915406154119
percent|0.1623844693390882|0.050026170692234216|0.0|0.23809245686738337|0.22364353034763965|0.14806738129832095|0.17778599145533364
they|0.1676308485470019|0.12281510054715247|0.15622929055718796|0.17763540603309488|0.13978074031000665|0.11227615313837067|0.1236324608671855
parents|0.08683456847500426|0.06173384440686214|0.23212851039606464|0.08814404030916724|0.16558982685307666|0.1461757884294116|0.21939342113041346
pay|0.1996612392546901|0.11423306902527748|0.15487985548927038|0.12546370929476372|0.14731224188267633|0.08669406614216091|0.17175581891116126
them|0.09548165992473627|0.14991151933508404|0.21488174547699923|0.17584056797462394|0.1425923499723322|0.10699338927231825|0.11429876804390608
card|0.23472532300133986|0.13429443854242107|0.14566362201026303|0.04916579335259876|0.20781948676891507|0.17326246035993384|0.05506887596452828
pays|0.0|0.09817868014203689|0.34609364694403116|0.11681687226683554|0.4389108006470965|0.0|0.0
father|0.0820726016082217|0.1643479635735833|0.06684803901031484|0.17298450364143028|0.14129280992190738|0.13096376568755352|0.24149031655698894
whole|0.1523063884191934|0.14428328123330159|0.14472893991707245|0.12142791447258121|0.110125849676889|0.20831679451878224|0.11881083176218013
give|0.12282191494787872|0.14039904397361364|0.1737507447057647|0.14572649985816963|0.13855221611200688|0.12083452231773315|0.15791505808483325
break|0.14393915656249265|0.15766641493457526|0.09263271222488499|0.11138615173477297|0.14867983339131735|0.21874725320347138|0.12694847794848535
hard|0.12226998317599308|0.11632766337315109|0.19527207797750656|0.16213889227907283|0.15601391603956144|0.11804792057465278|0.12992954658006226
own|0.14681374401682706|0.1845353816656287|0.1275515995347428|0.16144668186465805|0.14558313234856554|0.12315993375079269|0.11090952681878516
first|0.13762837707078163|0.15790159482312438|0.12541249392708836|0.15308541564139463|0.14216120659229498|0.1500157924611322|0.1337951194841838
came|0.13720426625590548|0.13103342099897627|0.12913647188067612|0.14585011244869384|0.17479185733360533|0.15429895690060177|0.12768491418154113
fourteen|0.08186915904796062|0.0|0.17781956074791547|0.27008719443518037|0.25369662886387667|0.14930186413349686|0.06722559277157013
mom|0.08860428383745657|0.11464543863398247|0.20399512486158597|0.22215289448813275|0.0732179927870596|0.1809746073991498|0.11640965799263274
killed|0.082022840660016|0.05053794422853923|0.05938445224497771|0.5712544045897867|0.16944857222807336|0.0|0.06735178604860698
herself|0.039482505732074125|0.07298081814654456|0.21438970145007755|0.47759503330673375|0.16313149289763643|0.0|0.03242044846693361
step|0.24273347674403603|0.11216922150627384|0.1318040905616034|0.2402340679628377|0.02507279724480657|0.08853287608404267|0.15945346989639989
dad|0.0874391869676081|0.05270399772476113|0.27661917741659997|0.12123797731271282|0.09031902131906647|0.2530556510244393|0.11862498823481227
prison|0.07375681186018025|0.20450193219615875|0.0|0.4055407965884021|0.0|0.13450766602863787|0.181692793326621
ended|0.0636089106774219|0.2645480087266721|0.06907917882536446|0.10492322399377832|0.1642597203495538|0.20300227628616788|0.13057868114104146
living|0.13881411590623963|0.08018399194532988|0.14132992090921323|0.25759641965753405|0.18819412246902442|0.08702043283621458|0.10686099627644435
albino|0.0|0.3148179473513944|0.0|0.3745828309145185|0.0|0.31059922173408716|0.0
cleaning|0.0535844537372672|0.04952367132191119|0.29096317029761914|0.05892522061436242|0.4981434558779317|0.048860028150908466|0.0
windows|0.0|0.1451373140939787|0.6821725758216369|0.17269011008438429|0.0|0.0|0.0
outside|0.12259596282552981|0.17625267618326843|0.14793225157889248|0.17975348326076987|0.11256328491782941|0.14904925532352375|0.11185308591018625
port|0.4041951912628863|0.37356412925561877|0.0|0.22224067948149495|0.0|0.0|0.0
authority|0.0|0.0|0.0|0.5156463075435087|0.48435369245649124|0.0|0.0
himself|0.1523134516869893|0.02815414096124723|0.1654121734602938|0.26799127335543066|0.09439796297644443|0.1666611642326962|0.1250698333268983
aromatherapy|0.0|0.0|0.0|1.0|0.0|0.0|0.0
exactly|0.14471257098620754|0.11801103571628373|0.12942392955882742|0.12169230010033891|0.1670644522540192|0.18628740150496476|0.13280830987935854
word|0.18619189338625383|0.10516106441456936|0.12356917763646291|0.12512478891943626|0.14958547026256352|0.21693568844236294|0.09343191693835118
ready|0.13682176374553595|0.11024109529106302|0.1828778144798167|0.11573753854174458|0.130456640519136|0.09916700031074806|0.22469814711195568
sucks|0.18818252216098752|0.10870094689361653|0.20436592863680592|0.2328060256904368|0.14578527506120004|0.04289771887652973|0.07726158268042359
crash|0.24733185240768524|0.2285883406805882|0.2686020099970626|0.0|0.25547779691466405|0.0|0.0
couch|0.057388492181133746|0.22541757284843053|0.15580953484657464|0.031554203940191004|0.22229474400435484|0.13082168184716614|0.1767137703321491
home|0.15216634079555114|0.1502234748330049|0.16149667463970638|0.11028750908257644|0.16432243600308657|0.1166762735036862|0.1448272911423884
sometime|0.0|0.05288236803186307|0.03106963002677997|0.06292153064808731|0.26596377917105024|0.23478172453485985|0.35238096758735965
mon|0.09107908468714847|0.3507368850910001|0.008242645450337408|0.18362106490018007|0.1019187001076828|0.21454283265841403|0.04985878710523705
floor|0.17944475796600673|0.11609214643234232|0.31180276833026715|0.09866501581860745|0.0926774109091984|0.09817410066816737|0.10314379987541064
pauls|0.0|0.0|1.0|0.0|0.0|0.0|0.0
goodnight|0.0522399031935969|0.2414050732263837|0.056732454244199454|0.05744665860827386|0.215841756716989|0.3334381660786221|0.04289598793193505
mmm|0.026227175972697362|0.24239605930151498|0.028482672628842045|0.08652372222699725|0.0541819508613338|0.23914782496953704|0.3230405940390776
split|0.10899180160491623|0.10073209266871411|0.11836492833129289|0.11985502336585074|0.3002172731060005|0.132509639723626|0.11932924119959969
major|0.09795388560385039|0.0|0.05318888429470843|0.0538584786880695|0.1517700367928336|0.4019287635557014|0.24129995106483673
crush|0.2335222430536148|0.1678640933106983|0.14089155308416385|0.05706609423929859|0.10720593963156493|0.16561462641519936|0.1278354502654602
figured|0.25681449456075767|0.13054379867208277|0.11156005789613502|0.14120560809630825|0.09284546339909203|0.14050302905381332|0.12652754832181096
monicas|0.05873958747606074|0.2171525374141057|0.0|0.10765694492269857|0.32359569280922684|0.1963890312227335|0.09646620615517476
geeky|0.0|0.0|0.0|0.0|0.0|0.6895285534109232|0.3104714465890767
older|0.0|0.1062246181352459|0.2496378061746037|0.042130082384302873|0.15829347106969432|0.3493371751238549|0.09437684711229831
intense|0.15064554727929105|0.06961459947085698|0.0|0.24849060190651592|0.07780355049150406|0.20604518197474936|0.2474005188770827
vulnerability|0.0|0.0|0.0|0.0|0.0|1.0|0.0
become|0.06140995075998902|0.22702451962982723|0.10003666762316997|0.03376534278199431|0.12686500971124007|0.2239822719918608|0.22691623750191858
any|0.1734399464663502|0.12448532636956125|0.12423448807964546|0.12376946728941404|0.12388186819144227|0.16656025496755003|0.1636286486360367
kind|0.11299558108035451|0.09214628324119038|0.1371498533285838|0.15714964630410236|0.16134425757286738|0.14545835954368488|0.19375601892921668
factor|0.0|0.0|0.0|0.0|0.2741021593279585|0.7258978406720415|0.0
ya|0.26666160042395654|0.1250658158625451|0.07131794667791402|0.07878083746589634|0.1911664801142561|0.12157531144540976|0.1454320080100221
waitwait|0.0|0.0|0.6527790307050051|0.0|0.0|0.18269667248003058|0.16452429681496433
hearing|0.19797964859394698|0.0|0.08600223712907254|0.2177122963267002|0.12270009858661289|0.18052421045545872|0.19508150890820872
serving|0.1307085573382435|0.4832123633708603|0.0|0.14373628991545337|0.13501348063987118|0.0|0.10732930873557159
las|0.0|0.0|0.32508485610549887|0.32917734648015573|0.15460041205399333|0.06823739583819878|0.12289998952215343
vegas|0.11559505707555622|0.10683493464571743|0.2510721071626502|0.25423285169630055|0.11940221297178265|0.10540329048627514|0.04745954596171782
liza|0.0|0.0|0.5125211970670424|0.0|0.48747880293295753|0.0|0.0
minelli|0.0|0.0|0.5125211970670424|0.0|0.48747880293295753|0.0|0.0
end|0.10133527837687253|0.16389765448482232|0.11692807816741482|0.17411777162938816|0.1831773727504861|0.1097259092517838|0.1508179353392324
understand|0.1709424239019949|0.10350932721452652|0.08962085929271568|0.11667740849575182|0.1643950498755488|0.1612456546404499|0.19360927657901236
kissing|0.0868996895315483|0.14456553070761627|0.15099668594448643|0.1146731864149947|0.17952351076474948|0.23771379461858805|0.0856276020180168
as|0.16046744865826748|0.11978623624094534|0.1514785875330497|0.12352287665340608|0.1657524894616335|0.1350640432538709|0.14392831819882682
important|0.15970605026824108|0.11245948283909668|0.1651814515335466|0.15053482742769392|0.17282153868602906|0.1456251126537028|0.09367153659168982
yserious|1.0|0.0|0.0|0.0|0.0|0.0|0.0
everything|0.13532894320776237|0.16080856806931643|0.14346780862036282|0.17007678859618666|0.09319069348312947|0.1410254657001712|0.15610173232307104
kiss|0.20309616586216436|0.1545805555941568|0.09730681882915959|0.13137575134623933|0.11723290338020385|0.11982857469888498|0.1765792302891911
absolutely|0.10084760150688052|0.19488335585288627|0.16925870664544854|0.09073561923767809|0.09469913253020373|0.10867537463823775|0.24090020958866515
pretty|0.1715863053729267|0.13089391036287445|0.10943922419505875|0.11081695361928895|0.1659843711608912|0.1390736989490472|0.17220553633991273
opening|0.12257839981746915|0.18881509966463136|0.08874663534757005|0.0|0.2532311081637199|0.11177092697708077|0.2348578300295289
act|0.16065025329248128|0.23756115177280535|0.10467955628239227|0.0|0.16594131481817415|0.14648606733602074|0.18468165649812615
stand|0.16203933943050788|0.13727957567032253|0.10265177564797286|0.08909490680790122|0.1813241634760878|0.17237812754000414|0.15523211142720356
comedian|0.0|0.1872835419846138|0.0|0.0|0.627942613724051|0.18477384429133514|0.0
sit|0.1214268007680179|0.19144219022857248|0.18616844926724108|0.14923876342924414|0.1328040283680331|0.07815590253831865|0.14076386540057262
pink|0.12191276696390006|0.0375579568324553|0.30892651246258274|0.08937588159777497|0.16790399789601454|0.07410932102331676|0.20021356322395567
floyd|0.0|0.0|0.0|0.0|1.0|0.0|0.0
