char_name|char_id|unprocessed_line|processed_line
Rachel|1|What a bitch|what a bitch
Julie|0|Oh, listen you guys|oh listen you guys
Julie|0|I have this friend at Bloomingdale's who's quitting tomorrow and he wants to abuse his discount|i have this friend at bloomingdales who is quitting tomorrow and he wants to abuse his discount
Julie|0|So, anyone want to come with me and take advantage of it|so anyone want to come with me and take advantage of it
Phoebe|5|I can't, I have to take my grandmother to the vet|i cannot i have to take my grandmother to the vet
Monica|2|Ok, um, I'll go with you|ok um i will go with you
Julie|0|Great|great
Ross|6|Hi, honey|hi honey
Chandler|4|Hey, sweetums|hey sweetums
Ross|6|Hello to the rest|hello to the rest
Joey|3|Monica what're you doin'|monica what are you doin
Joey|3|You can't go shopping with her|you cannot go shopping with her
Joey|3|What about Rachel|what about rachel
Monica|2|It's gonna be a problem, isn't it|it is gonna be a problem is not it
Chandler|4|Come on, you're going to Bloomingdale's with Julie|come on you are going to bloomingdales with julie
Chandler|4|That's like cheating on Rachel in her house of worship|that is like cheating on rachel in her house of worship
Monica|2|But I'm|but i am
Phoebe|5|Monica, she will kill you|monica she will kill you
Phoebe|5|She will kill you like a dog in the street|she will kill you like a dog in the street
Ross|6|So, uh, Jules tells me you guys are going shopping tomorrow|so uh jules tells me you guys are going shopping tomorrow
Monica|2|Yeah, uh, it's actually not that big a deal|yeah uh it is actually not that big a deal
Ross|6|It's a big deal to me|it is a big deal to me
Ross|6|This is great, Monica|this is great monica
Ross|6|I really appreciate this|i really appreciate this
Monica|2|You're welcome|you are welcome
Phoebe|5|Woof, woof|woof woof
Joey|3|Bijan for men|bijan for men
Joey|3|Bijan for men|bijan for men
Joey|3|Bijan for men|bijan for men
Joey|3|Hey Annabelle|hey annabelle
Annabelle|0|Hey, Joey|hey joey
Annabelle|0|So did you hear about the new guy|so did you hear about the new guy
Joey|3|Who|who
Annabelle|0|Nobody knows his name|nobody knows his name
Annabelle|0|Me and the girls just call him the Hombre man|me and the girls just call him the hombre man
Hombre Man|0|Hombre|hombre
Joey|3|What's he doin' in my section|what is he doin in my section
Annabelle|0|I guess he doesn't know|i guess he does not know
Joey|3|Well, he's gonna|well he is gonna
Joey|3|I'll see you a little later, ok|i will see you a little later ok
Joey|3|Hey, how ya doin'|hey how ya doin
Hombre Man|0|Mornin'|mornin
Joey|3|Listen, I know you're new, but it's kinda understood that everything from Young Men's to the escalator is my territory|listen i know you are new but it is kinda understood that everything from young mens to the escalator is my territory
Hombre Man|0|Your territory, huh|your territory huh
Joey|3|Yeah|yeah
Joey|3|Bijan for men|bijan for men
Guy|0|No thanks|no thanks
Hombre Man|0|Hombre|hombre
Guy|0|Yeah|yeah
Guy|0|All right|all right
Hombre Man|0|You were saying|you were saying
Monica|2|Phoebe, listen|phoebe listen
Monica|2|You were with me, and we were shopping all day|you were with me and we were shopping all day
Phoebe|5|What|what
Monica|2|We were shopping, and we had lunch|we were shopping and we had lunch
Phoebe|5|Oh, all right|oh all right
Phoebe|5|What did I have|what did i have
Monica|2|You had a salad|you had a salad
Phoebe|5|Oh, no wonder I don't feel full|oh no wonder i do not feel full
Rachel|1|Hey, guys, what's up|hey guys what is up
Phoebe|5|I went shopping with Monica all day, and I had a salad|i went shopping with monica all day and i had a salad
Rachel|1|Good, Pheebs|good pheebs
Rachel|1|What'd you buy|whatd you buy
Phoebe|5|Um, we went shopping for um, for, fur|um we went shopping for um for fur
Rachel|1|You went shopping for fur|you went shopping for fur
Phoebe|5|Yes, and then I realized I'm against that, and uh, so then we bought some,  uh, boobs|yes and then i realized i am against that and uh so then we bought some uh boobs
Rachel|1|You bought boobs|you bought boobs
Phoebe|5|Bras|bras
Phoebe|5|We bought bras|we bought bras
Phoebe|5|We bought bras|we bought bras
Joey|3|Bijan for men|bijan for men
Joey|3|Bijan for men|bijan for men
Joey|3|Bijan for|bijan for
Joey|3|Hey, Annabelle, Uh, listen, I was wondering if maybe after work you and I could go maybe grab a cup of coffee|hey annabelle uh listen i was wondering if maybe after work you and i could go maybe grab a cup of coffee
Annabelle|0|Oh, actually I sorta have plans|oh actually i sorta have plans
Hombre Man|0|Ready, Annabelle|ready annabelle
Annabelle|0|You bet|you bet
Annabelle|0|Maybe some other time|maybe some other time
Joey|3|Hey, it's not the first time I lost a girl to a cowboy spraying cologne|hey it is not the first time i lost a girl to a cowboy spraying cologne
Joey|3|Bijan for men|bijan for men
Joey|3|Bijan for men|bijan for men
Carol|0|Ok, and this is Funny Clown|ok and this is funny clown
Carol|0|Funny Clown is only for after his naps, not before his naps or he won't sleep|funny clown is only for after his naps not before his naps or he will not sleep
Ross|6|Carol, we've been through this before, ok|carol we have been through this before ok
Ross|6|We have a good time|we have a good time
Ross|6|We laugh, we play|we laugh we play
Ross|6|It's like we're father and son|it is like we are father and son
Susan|0|Honey, relax|honey relax
Susan|0|Ross is great with him|ross is great with him
Susan|0|Don't look so surprised|do not look so surprised
Susan|0|I'm a lovely person|i am a lovely person
Rachel|1|Oh, this is so cute|oh this is so cute
Susan|0|Oh, I got that for him|oh i got that for him
Ross|6|My mommies love me|my mommies love me
Ross|6|That's clever|that is clever
Monica|2|Hello|hello
Monica|2|Oh, Hi, Ju——Hi, Jew|oh hi ju hi jew
Monica|2|Uh huh|uh huh
Monica|2|Uh huh|uh huh
Monica|2|Ok|ok
Monica|2|Um, sure, that'd be great|um sure that would be great
Monica|2|See ya then|see ya then
Monica|2|Bye|bye
Rachel|1|Did you just say Hi, Jew|did you just say hi jew
Monica|2|Yes|yes
Monica|2|Uh, yes, I did|uh yes i did
Monica|2|That was my friend, Eddie Moskowitz|that was my friend eddie moskowitz
Monica|2|Yeah, he likes it|yeah he likes it
Monica|2|Reaffirms his faith|reaffirms his faith
Phoebe|5|Ben, dinner|ben dinner
Ross|6|Thanks Aunt Pheebs|thanks aunt pheebs
Ross|6|Hey, you didn't microwave that, did you, because it's breast milk, and you're not supposed to do that|hey you did not microwave that did you because it is breast milk and you are not supposed to do that
Phoebe|5|Duh, I think I know how to heat breast milk|duh i think i know how to heat breast milk
Phoebe|5|Ok|ok
Chandler|4|What did you just do|what did you just do
Phoebe|5|I licked my arm, what|i licked my arm what
Ross|6|It's breast milk|it is breast milk
Phoebe|5|So|so
Rachel|1|Phoebe, that is juice, squeezed from a person|phoebe that is juice squeezed from a person
Joey|3|What is the big deal|what is the big deal
Chandler|4|What did you just do|what did you just do
Ross|6|Ok, would people stop drinking the breast milk|ok would people stop drinking the breast milk
Phoebe|5|You won't even taste it|you will not even taste it
Ross|6|No|no
Phoebe|5|Not even if you just pretend that it's milk|not even if you just pretend that it is milk
Ross|6|Not even if Carol's breast had a picture of a missing child on it|not even if carols breast had a picture of a missing child on it
Monica|2|Hey, where is everybody|hey where is everybody
Rachel|1|They took Ben to the park|they took ben to the park
Rachel|1|Where've you been|where have you been
Monica|2|Just out|just out
Monica|2|Had some lunch, just me, little quality time with me|had some lunch just me little quality time with me
Monica|2|Thanks for your jacket|thanks for your jacket
Rachel|1|Oh, no problem|oh no problem
Rachel|1|You can borrow it, by the way|you can borrow it by the way
Rachel|1|Here are your keys, hon|here are your keys hon
Monica|2|Okay|okay
Rachel|1|Mon, if uh you were at lunch alone, how come it cost you uh 53 dollars|mon if uh you were at lunch alone how come it cost you uh dollars
Monica|2|You know what probably happened|you know what probably happened
Monica|2|Someone musta stolen my credit card|someone musta stolen my credit card
Rachel|1|And sorta just put the receipt back in your pocket|and sorta just put the receipt back in your pocket
Monica|2|That is an excellent excellent question|that is an excellent excellent question
Monica|2|That is excellent|that is excellent
Rachel|1|Monica, what is with you|monica what is with you
Rachel|1|Who'd you have lunch with|whod you have lunch with
Monica|2|Judy|judy
Rachel|1|Who|who
Monica|2|Julie|julie
Rachel|1|What|what
Monica|2|Jody|jody
Rachel|1|You were with Julie|you were with julie
Monica|2|Look, when it started I was just trying to be nice to her because she was my brother's girlfriend|look when it started i was just trying to be nice to her because she was my brothers girlfriend
Monica|2|And then, one thing led to another and, before I knew it, we were|and then one thing led to another and before i knew it we were
Monica|2|shopping|shopping
Rachel|1|Oh|oh
Rachel|1|Oh my God|oh my god
Monica|2|Honey, wait|honey wait
Monica|2|We only did it once|we only did it once
Monica|2|It didn't mean anything to me|it did not mean anything to me
Rachel|1|Yeah, right|yeah right
Rachel|1|Sure|sure
Monica|2|Really, Rachel, I was thinking of you the whole time|really rachel i was thinking of you the whole time
Monica|2|Look, I'm sorry, all right|look i am sorry all right
Monica|2|I never meant for you to find out|i never meant for you to find out
Rachel|1|Oh, please, you wanted to get caught|oh please you wanted to get caught
Monica|2|That is not true|that is not true
Rachel|1|Oh, so you just sort of happened to leave it in here|oh so you just sort of happened to leave it in here
Monica|2|Did it ever occur to you that I might just be that stupid|did it ever occur to you that i might just be that stupid
Rachel|1|Ok, Monica|ok monica
Rachel|1|I just have to know one thing|i just have to know one thing
Rachel|1|Did you go with her to Bloomingdale's|did you go with her to bloomingdales
Rachel|1|Oh|oh
Rachel|1|Ok, ok, ok, I just really, uh, I just really need to not be with you right now|ok ok ok i just really uh i just really need to not be with you right now
Monica|2|Hi, who's this|hi who is this
Monica|2|Hi, Joanne|hi joanne
Monica|2|Is Rachel working|is rachel working
Monica|2|It's Monica|it is monica
Monica|2|Yes, I know I did a horrible thing|yes i know i did a horrible thing
Monica|2|Joanne, it's not as simple as all that, ok|joanne it is not as simple as all that ok
Monica|2|No, I don't care what Steve thinks|no i do not care what steve thinks
Monica|2|Hi, Steve|hi steve
Carol|0|Hey|hey
Susan|0|Hey|hey
Carol|0|How did we do|how did we do
Phoebe|5|Oh, I tasted Ben's milk, and Ross freaked out|oh i tasted bens milk and ross freaked out
Ross|6|I did not freak out|i did not freak out
Carol|0|Why'd you freak out|whyd you freak out
Ross|6|Because it's breast milk|because it is breast milk
Ross|6|It's gross|it is gross
Carol|0|My breast milk is gross|my breast milk is gross
Susan|0|This should be fun|this should be fun
Ross|6|No, no, Carol|no no carol
Ross|6|There's nothing wrong with it|there is nothing wrong with it
Ross|6|I just, I just don't think breast milk is for adults|i just i just do not think breast milk is for adults
Chandler|4|Of course the packaging does appeal to grown-ups and kids alike|of course the packaging does appeal to grown ups and kids alike
Carol|0|Ross, you're being silly|ross you are being silly
Carol|0|I've tried it, it's no big deal|i have tried it it is no big deal
Carol|0|Just taste it|just taste it
Ross|6|That would be no|that would be no
Phoebe|5|Come on|come on
Phoebe|5|It doesn't taste bad|it does not taste bad
Joey|3|Yeah, it's kinda sweet, sorta like, uh|yeah it is kinda sweet sorta like uh
Susan|0|Cantaloupe juice|cantaloupe juice
Joey|3|Exactly|exactly
Ross|6|You've tasted it|you have tasted it
Ross|6|You've tasted it|you have tasted it
Susan|0|Uh huh|uh huh
Ross|6|Oh, you've tasted it|oh you have tasted it
Susan|0|You can keep saying it, but it won't stop being true|you can keep saying it but it will not stop being true
Ross|6|Gimme the bottle|gimme the bottle
Ross|6|Gimme the towel|gimme the towel
Chandler|4|Howdy|howdy
Joey|3|Gimme a box a juice|gimme a box a juice
Joey|3|Well, they switched me over to Hombre|well they switched me over to hombre
Chandler|4|Well, maybe it's because of the way you're dressed|well maybe it is because of the way you are dressed
Joey|3|Or maybe it's because this guy's doing so good they wanna put more people on it|or maybe it is because this guys doing so good they wanna put more people on it
Joey|3|You should see this guy, Chandler, he goes through two bottles a day|you should see this guy chandler he goes through two bottles a day
Chandler|4|What do you care|what do you care
Chandler|4|You're an actor|you are an actor
Chandler|4|This is your day job|this is your day job
Chandler|4|This isn't supposed to mean anything to you|this is not supposed to mean anything to you
Joey|3|I know, but, I was the best, you know|i know but i was the best you know
Joey|3|I liked being the best|i liked being the best
Joey|3|I don't know|i do not know
Joey|3|Maybe I should just get outta the game|maybe i should just get outta the game
Joey|3|They need guys up in housewares to serve cheese|they need guys up in housewares to serve cheese
Chandler|4|All right, say you do that|all right say you do that
Chandler|4|You know sooner or later somebody's gonna come along that slices a better cheddar|you know sooner or later somebodys gonna come along that slices a better cheddar
Chandler|4|And then where're you gonna run|and then wherere you gonna run
Joey|3|Yeah I guess you're right|yeah i guess you are right
Chandler|4|You're damn right I'm right|you are damn right i am right
Chandler|4|I say you show this guy what you're made of|i say you show this guy what you are made of
Chandler|4|I say you stand your ground|i say you stand your ground
Chandler|4|I say you show him that you are the baddest hombre west of the lingerie|i say you show him that you are the baddest hombre west of the lingerie
Joey|3|I'm gonna do it|i am gonna do it
Chandler|4|All right|all right
Chandler|4|Now go see Miss Kitty and she'll fix you up with a nice hooker|now go see miss kitty and she will fix you up with a nice hooker
Monica|2|I don't know what else to say|i do not know what else to say
Rachel|1|Well that works out good, because I'm not listening|well that works out good because i am not listening
Monica|2|I feel terrible, I really do|i feel terrible i really do
Rachel|1|Oh, I'm sorry, did my back hurt your knife|oh i am sorry did my back hurt your knife
Monica|2|Rachel,  say that I'm friends with her, we spend some time together|rachel say that i am friends with her we spend some time together
Monica|2|Is that so terrible|is that so terrible
Rachel|1|Yes|yes
Monica|2|It's that terrible|it is that terrible
Rachel|1|Yes|yes
Rachel|1|Monica, you don't get it|monica you do not get it
Rachel|1|It's bad enough that she's stolen the guy who might actually be the person that I am supposed to be with, but now, she's actually , but now she's actually stealing you|it is bad enough that she is stolen the guy who might actually be the person that i am supposed to be with but now she is actually but now she is actually stealing you
Monica|2|Me|me
Monica|2|What are you talking about|what are you talking about
Monica|2|Nobody could steal me from you|nobody could steal me from you
Monica|2|I mean, just because I'm friends with her doesn't make me any less friends with you|i mean just because i am friends with her does not make me any less friends with you
Monica|2|I mean,  you're my|i mean you are my
Monica|2|We're, we're|we are we are
Monica|2|Oh, I love you|oh i love you
Rachel|1|I love you too|i love you too
Phoebe|5|You guys, um I know that this really doesn't have anything to do with me, but um I love you guys too|you guys um i know that this really does not have anything to do with me but um i love you guys too
Phoebe|5|Oh, I really needed that|oh i really needed that
Monica|2|Look, I know that you're in a place right now where you really need to hate Julie's guts, but she didn't do anything wrong|look i know that you are in a place right now where you really need to hate julies guts but she did not do anything wrong
Monica|2|I mean, she was just a girl who met a guy, and now they go out|i mean she was just a girl who met a guy and now they go out
Monica|2|I really think that if you gave her a chance, you'd like her|i really think that if you gave her a chance you would like her
Monica|2|Would you just give that a chance, for me|would you just give that a chance for me
Rachel|1|I'd do anything for you, you know that|i would do anything for you you know that
Monica|2|I'd do anything for you|i would do anything for you
Phoebe|5|Wait, wait, wait, wait|wait wait wait wait
Joey|3|Mornin'|mornin
Joey|3|I said, mornin'|i said mornin
Hombre Man|0|I heard ya|i heard ya
Store Guy|0|All right, everybody, I'm openin' the doors|all right everybody i am openin the doors
Store Guy|0|You boys ready|you boys ready
Hombre Man|0|Ready|ready
Joey|3|Yeah, I'm ready|yeah i am ready
Customer|0|You idiot, you stupid cowboy, you blinded me, I'm suing|you idiot you stupid cowboy you blinded me i am suing
Store Guy|0|Oh my god, Todd|oh my god todd
Store Guy|0|What the hell did you do|what the hell did you do
Hombre Man|0|I'm sorry|i am sorry
Hombre Man|0|I am such a doofus|i am such a doofus
Hombre Man|0|I'm so sorry, I'm so sorry|i am so sorry i am so sorry
Annabelle|0|My god, what happened|my god what happened
Joey|3|These new kids, they never last|these new kids they never last
Joey|3|Sooner or later, they all|sooner or later they all
Joey|3|stop lastin'|stop lastin
Joey|3|Listen, uh, what do you say I buy you that cup of coffee now|listen uh what do you say i buy you that cup of coffee now
Annabelle|0|Sure|sure
Julie|0|So|so
Rachel|1|So|so
Rachel|1|I just thought the two of us should hang out for a bit|i just thought the two of us should hang out for a bit
Rachel|1|I mean, you know, we've never really talked|i mean you know we have never really talked
Rachel|1|I guess you'd know that, being one of the two of us, though, right|i guess you would know that being one of the two of us though right
Julie|0|I know, I probably shouldn't even tell you this, but I'm pretty much totally intimidated by you|i know i probably should not even tell you this but i am pretty much totally intimidated by you
Rachel|1|Really|really
Rachel|1|Me|me
Julie|0|Yes|yes
Julie|0|Oh my god, are you kidding|oh my god are you kidding
Julie|0|Ross is so crazy about you, and I really wanted you to like me, and, it's probably me being totally paranoid, but I kinda got the feeling that maybe you don't|ross is so crazy about you and i really wanted you to like me and it is probably me being totally paranoid but i kinda got the feeling that maybe you do not
Rachel|1|Well, you're not totally paranoid|well you are not totally paranoid
Julie|0|Oy|oy
Rachel|1|Um, ok, uh, oh god, um, when you and uh Ross first started going out, it was really hard for me, um, for many reasons, which I'm not gonna bore you with now, but um, I just, I see how happy he is, you know, and how good you guys are together, and um, Monica's always saying how nice you are, and god I hate it when she's right|um ok uh oh god um when you and uh ross first started going out it was really hard for me um for many reasons which i am not gonna bore you with now but um i just i see how happy he is you know and how good you guys are together and um monicas always saying how nice you are and god i hate it when she is right
Julie|0|Thanks|thanks
Julie|0|Hey, listen, would you like to go to a movie sometime or something|hey listen would you like to go to a movie sometime or something
Rachel|1|Yeah, that'd be great|yeah that would be great
Rachel|1|I'd love it|i would love it
Julie|0|I'd love it too|i would love it too
Julie|0|Shoot, I gotta go|shoot i gotta go
Julie|0|So, I'll talk to you later|so i will talk to you later
Rachel|1|All right, Julie|all right julie
Julie|0|Bye|bye
Rachel|1|Bye|bye
Rachel|1|What a manipulative bitch|what a manipulative bitch
Ross|6|That's not bad|that is not bad
