char_name|char_id|unprocessed_line|processed_line
ROSS|0|"Even though you do do a good Bob impression, I'm thinkin' when she sees you tomorow, she's probably gonna realize, ""hey, you're not Bob"|even though you do do a good bob impression i am thinkin when she sees you tomorow she is probably gonna realize hey you are not bob
ROSS|0|""""|
CHANDLER|0|I'm hoping that when Bob doesn't show up, she will seek comfort in the open arms of the wry stranger at the next table|i am hoping that when bob does not show up she will seek comfort in the open arms of the wry stranger at the next table
ROSS|0|Oh my god|oh my god
ROSS|0|You are pure evil|you are pure evil
CHANDLER|0|Ok, pure evil, horny and alone|ok pure evil horny and alone
CHANDLER|0|I've done this|i have done this
ROSS|0|Yeah, yeah, everybody's here|yeah yeah everybodys here
ROSS|0|Hey, everybody, say hi to Julie in New Mexico|hey everybody say hi to julie in new mexico
ALL|0|Hi, Julie|hi julie
RACHEL|0|Hi, Julie|hi julie
CHANDLER|0|Ok, while Ross is on the phone, everybody owes me 62 bucks for his birthday|ok while ross is on the phone everybody owes me bucks for his birthday
PHOEBE|0|Um, is, is there any chance that you're rounding up|um is is there any chance that you are rounding up
PHOEBE|0|You know, like from, like 20|you know like from like
CHANDLER|0|Hey, come on, we got the gift, the concert, and the cake|hey come on we got the gift the concert and the cake
JOEY|0|Do we need a cake|do we need a cake
CHANDLER|0|Look guys, I know it's a little steep|look guys i know it is a little steep
RACHEL|0|Yeah, whoosh|yeah whoosh
CHANDLER|0|But it's Ross|but it is ross
PHOEBE|0|It's Ross|it is ross
JOEY|0|All right|all right
CHANDLER|0|I'll see you guys later, I gotta go|i will see you guys later i gotta go
CHANDLER|0|do a thing|do a thing
ROSS|0|Ok, sweetheart, I'll call you later tonight|ok sweetheart i will call you later tonight
ROSS|0|Whoa, whoa, whoa, hey, hey, hey, you're not really gonna go through with this, are you|whoa whoa whoa hey hey hey you are not really gonna go through with this are you
CHANDLER|0|You know, I think I might just|you know i think i might just
RACHEL|0|So uh, what are you guys doing for dinner tonight|so uh what are you guys doing for dinner tonight
JOEY|0|Well I guess I gotta start savin' up for Ross's birthday, so I guess I'll just stay home and eat dust bunnies|well i guess i gotta start savin up for rosss birthday so i guess i will just stay home and eat dust bunnies
PHOEBE|0|Can you believe how much this is gonna cost|can you believe how much this is gonna cost
RACHEL|0|Do you guys ever get the feeling that um, Chandler and those guys just don't get that we don't make as much money as they do|do you guys ever get the feeling that um chandler and those guys just do not get that we do not make as much money as they do
JOEY|0|Yes|yes
JOEY|0|"Yeah, it's like they're always saying ""let's go here, let's go there"""|yeah it is like they are always saying let us go here let us go there
JOEY|0|Like we can afford to go here and there|like we can afford to go here and there
PHOEBE|0|Yes, yes, and it's, and we always have to go to, you know, someplace nice, you know|yes yes and it is and we always have to go to you know someplace nice you know
PHOEBE|0|God, and it's not like we can say anything about it, 'cause, like this birthday thing, it's for Ross|god and it is not like we can say anything about it because like this birthday thing it is for ross
JOEY|0|For Ross|for ross
RACHEL|0|For Ross, Ross, Ross|for ross ross ross
MONICA|0|Oh my god|oh my god
RACHEL|0|Hey|hey
JOEY|0|Hi|hi
RACHEL|0|What|what
MONICA|0|I'm at work, ordinary day, you know, chop chop chop, sauti, sauti, sauti|i am at work ordinary day you know chop chop chop sauti sauti sauti
MONICA|0|All of a sudden, Leon, the manager, calls me into his office|all of a sudden leon the manager calls me into his office
MONICA|0|It turns out they fired the head lunch chef, and guess who got the job|it turns out they fired the head lunch chef and guess who got the job
JOEY|0|If it's not you, this is a horrible story|if it is not you this is a horrible story
MONICA|0|Fortunately, it is me|fortunately it is me
MONICA|0|And, they made me head of purchasing, thank you very much|and they made me head of purchasing thank you very much
MONICA|0|Anyway, I just ran into Ross and Chandler downstairs, and they think we should go out and celebrate|anyway i just ran into ross and chandler downstairs and they think we should go out and celebrate
MONICA|0|You know, someplace nice|you know someplace nice
JOEY|0|Yeah, someplace nice|yeah someplace nice
JOEY|0|How much do you think I can get for my kidney|how much do you think i can get for my kidney
ROSS|0|I'm tellin' you|i am tellin you
ROSS|0|You can't do this|you cannot do this
CHANDLER|0|Oh, come on|oh come on
CHANDLER|0|I can never get a girl like that with conventional methods|i can never get a girl like that with conventional methods
ROSS|0|That doesn't matter|that does not matter
ROSS|0|She wanted to call Bob|she wanted to call bob
ROSS|0|Hey, for all we know, Bob is who she was meant to be with|hey for all we know bob is who she was meant to be with
ROSS|0|You may be destroying two people's chance for happiness|you may be destroying two peoples chance for happiness
CHANDLER|0|We don't know Bob, ok|we do not know bob ok
CHANDLER|0|We know me|we know me
CHANDLER|0|We like me|we like me
CHANDLER|0|Please let me be happy|please let me be happy
ROSS|0|Go over there and tell that woman the truth|go over there and tell that woman the truth
CHANDLER|0|All right|all right
ROSS|0|Go|go
CHANDLER|0|Hi|hi
JADE|0|Hi|hi
CHANDLER|0|Listen, I have to, uh, um, I have to, I have to confess something|listen i have to uh um i have to i have to confess something
JADE|0|Yes|yes
CHANDLER|0|Whoever stood you up is a jerk|whoever stood you up is a jerk
JADE|0|How did you--|how did you
CHANDLER|0|I don't know|i do not know
CHANDLER|0|I just had this weird sense|i just had this weird sense
CHANDLER|0|You know, but that's me|you know but that is me
CHANDLER|0|I'm weird and sensitive|i am weird and sensitive
CHANDLER|0|Tissue|tissue
JADE|0|Thanks|thanks
CHANDLER|0|No, you keep the pack|no you keep the pack
CHANDLER|0|I'm all cried out today|i am all cried out today
ROSS|0|Ok, ok, here is to my sister, the newly-appointed head lunch chef--|ok ok here is to my sister the newly appointed head lunch chef
MONICA|0|Who is also in charge of purchasing|who is also in charge of purchasing
ROSS|0|Newly appointed head lunch chef who is also in charge of purchasing--|newly appointed head lunch chef who is also in charge of purchasing
MONICA|0|Who has her own little desk when Roland's not there|who has her own little desk when rolands not there
ROSS|0|Uh, lunch chef, purchasing, own little desk when Roland's not there|uh lunch chef purchasing own little desk when rolands not there
ROSS|0|Here's to my little sister--|here is to my little sister
MONICA|0|Oh, wait, and I got a beeper|oh wait and i got a beeper
JOEY|0|Cool|cool
PHOEBE|0|Let's see|let us see
ROSS|0|That's fine, I'll just wait|that is fine i will just wait
MONICA|0|Oh, sorry|oh sorry
JOEY|0|Sorry, sorry|sorry sorry
ROSS|0|Monica|monica
WAITER|0|Are we ready to order|are we ready to order
RACHEL|0|Oh, you know what, we haven't even looked yet|oh you know what we have not even looked yet
WAITER|0|Well, when you do, just let me know|well when you do just let me know
WAITER|0|I'll be right over there on the edge of my seat|i will be right over there on the edge of my seat
PHOEBE|0|Wow, look at these prices|wow look at these prices
RACHEL|0|Yeah, these are pretty ch-ching|yeah these are pretty ch ching
JOEY|0|What are these, like famous chickens|what are these like famous chickens
CHANDLER|0|Hey, sorry I'm late|hey sorry i am late
CHANDLER|0|Congratulations, Mon|congratulations mon
CHANDLER|0|I'm not sorry I'm late|i am not sorry i am late
CHANDLER|0|How incredible was my afternoon with Jade|how incredible was my afternoon with jade
ROSS|0|Well, pretty incredible according to the message she left you on my machine|well pretty incredible according to the message she left you on my machine
ROSS|0|Hey, Chandler, why is this woman leaving a message for you on my machine|hey chandler why is this woman leaving a message for you on my machine
CHANDLER|0|Oh, see, I had to tell her that my number was your number, because I couldn't tell her that my number was my number because she thinks that my number is Bob's number|oh see i had to tell her that my number was your number because i could not tell her that my number was my number because she thinks that my number is bobs number
ROSS|0|Hey, tell me again, what do I do when Mr|hey tell me again what do i do when mr
ROSS|0|Roper calls|roper calls
WAITER|0|Do I dare ask|do i dare ask
MONICA|0|Yes, I will start with the carpaccio, and then I'll have the grilled prawns|yes i will start with the carpaccio and then i will have the grilled prawns
ROSS|0|That sounds great|that sounds great
ROSS|0|Same for me|same for me
WAITER|0|And for the gentleman|and for the gentleman
JOEY|0|Yeah, I'll have the Thai chicken pizza|yeah i will have the thai chicken pizza
JOEY|0|But, hey, look, if I get it without the nuts and leeks and stuff, is it cheaper|but hey look if i get it without the nuts and leeks and stuff is it cheaper
WAITER|0|You'd think, wouldn't you|you would think would not you
WAITER|0|Miss|miss
RACHEL|0|Ok, I will have the uh,  side salad|ok i will have the uh side salad
WAITER|0|And what will that be on the side of|and what will that be on the side of
RACHEL|0|Uh, I don't know|uh i do not know
RACHEL|0|Why don't you put it right here next to my water|why do not you put it right here next to my water
WAITER|0|And for you|and for you
PHOEBE|0|Um, I'm gonna have a cup of the cucumber soup, and, um, take care|um i am gonna have a cup of the cucumber soup and um take care
CHANDLER|0|I will have the uh, Cajun catfish|i will have the uh cajun catfish
WAITER|0|Anything else|anything else
CHANDLER|0|Yes, how 'bout a verse of Killing Me Softly|yes how bout a verse of killing me softly
CHANDLER|0|You're gonna sneeze on my fish, aren't you|you are gonna sneeze on my fish are not you
ROSS|0|Plus tip, divided by six|plus tip divided by six
ROSS|0|Ok, everyone owes 28 bucks|ok everyone owes bucks
RACHEL|0|Um, everyone|um everyone
ROSS|0|Oh, you're right, I'm sorry|oh you are right i am sorry
JOEY|0|Thank you|thank you
ROSS|0|Monica's big night, she shouldn't pay|monicas big night she should not pay
MONICA|0|Oh, thank you|oh thank you
ROSS|0|So five of us is, $33|so five of us is
ROSS|0|50 apiece|apiece
PHOEBE|0|No, huh uh, no way, I'm sorry, not gonna happen|no huh uh no way i am sorry not gonna happen
CHANDLER|0|Whoa, whoa, prom night flashback|whoa whoa prom night flashback
PHOEBE|0|I'm sorry, Monica, I'm really happy you got promoted, but cold cucumber mush for thirty-something bucks|i am sorry monica i am really happy you got promoted but cold cucumber mush for thirty something bucks
PHOEBE|0|No|no
PHOEBE|0|Rachel just had that, that, that salad, and, and Joey with his like teeny pizza|rachel just had that that that salad and and joey with his like teeny pizza
PHOEBE|0|It's just|it is just
ROSS|0|Ok, Pheebs|ok pheebs
ROSS|0|How 'bout we'll each just pay for what we had|how bout we will each just pay for what we had
ROSS|0|It's no big deal|it is no big deal
PHOEBE|0|Not for you|not for you
MONICA|0|All right, what's goin' on|all right what is goin on
RACHEL|0|Ok, look you guys, I really don't want to get into this right now|ok look you guys i really do not want to get into this right now
RACHEL|0|I think it'll just make everyone uncomfortable|i think it will just make everyone uncomfortable
PHOEBE|0|Fine|fine
PHOEBE|0|All right, fine|all right fine
JOEY|0|Yeah|yeah
CHANDLER|0|You can tell us|you can tell us
ROSS|0|Hello, it's us, all right|hello it is us all right
ROSS|0|It'll be fine|it will be fine
JOEY|0|Ok, um, uh, we three feel like, that uh, sometimes you guys don't get that uh, we don't have as much money as you|ok um uh we three feel like that uh sometimes you guys do not get that uh we do not have as much money as you
MONICA|0|Ok|ok
ROSS|0|I hear ya|i hear ya
CHANDLER|0|We can talk about that|we can talk about that
PHOEBE|0|Well, then|well then
PHOEBE|0|Let's|let us
ROSS|0|I, I just never think of money as an issue|i i just never think of money as an issue
RACHEL|0|That's 'cause you have it|that is because you have it
ROSS|0|That's a good point|that is a good point
CHANDLER|0|So um, how come you guys haven't talked about this before|so um how come you guys have not talked about this before
JOEY|0|'Cause it's always somethin', you know, like Monica's new job, or the whole Ross's birthday hoopla|because it is always somethin you know like monicas new job or the whole rosss birthday hoopla
ROSS|0|Wha--|wha
ROSS|0|Whoa, hey, I don't want my birthday to be the source of any kind of negative--there's gonna be a hoopla|whoa hey i do not want my birthday to be the source of any kind of negative there is gonna be a hoopla
RACHEL|0|Basically, there's the thing, and then there's the stuff after the thing|basically there is the thing and then there is the stuff after the thing
MONICA|0|If it makes anybody feel better, then we can just forget the thing, and we'll just do the gift|if it makes anybody feel better then we can just forget the thing and we will just do the gift
ROSS|0|G-gift|g gift
ROSS|0|The thing's not the gift|the things not the gift
CHANDLER|0|No, the thing was, we were gonna go see Hootie and the Blowfish|no the thing was we were gonna go see hootie and the blowfish
ROSS|0|Hootie and the--oh my|hootie and the oh my
ROSS|0|I, I can catch them on the radio|i i can catch them on the radio
PHOEBE|0|No, now I feel bad|no now i feel bad
PHOEBE|0|You wanna go to the concert|you wanna go to the concert
ROSS|0|No, look, hey, it's my birthday, and the important thing is that we all be together|no look hey it is my birthday and the important thing is that we all be together
MONICA|0|All of us|all of us
CHANDLER|0|Together|together
ROSS|0|Not at the concert|not at the concert
RACHEL|0|Ok|ok
JOEY|0|Yeah|yeah
RACHEL|0|Thank you|thank you
JOEY|0|Thanks|thanks
PHOEBE|0|Yeah|yeah
CHANDLER|0|So, the ebola virus|so the ebola virus
CHANDLER|0|That's gotta suck, huh|that is gotta suck huh
CHANDLER|0|Gee, Monica, what's in the bag|gee monica what is in the bag
MONICA|0|I don't know, Chandler|i do not know chandler
MONICA|0|Let's take a look|let us take a look
PHOEBE|0|Oh, it's like a skit|oh it is like a skit
MONICA|0|Why, it's dinner for six|why it is dinner for six
MONICA|0|5 steaks, and an eggplant for Phoebe|steaks and an eggplant for phoebe
ROSS|0|Whoo|whoo
PHOEBE|0|Cool|cool
MONICA|0|Yeah, we switched meat suppliers at work, and the new guys gave me the steaks as sort of a thank-you|yeah we switched meat suppliers at work and the new guys gave me the steaks as sort of a thank you
ROSS|0|But wait, there's more|but wait there is more
ROSS|0|Hey, Chandler, what is in the envelope|hey chandler what is in the envelope
CHANDLER|0|By the way, this didn't seem so dorky in the hall|by the way this did not seem so dorky in the hall
ROSS|0|Come on|come on
CHANDLER|0|Why, it's six tickets to Hootie and the Blowfish|why it is six tickets to hootie and the blowfish
CHANDLER|0|The Blowfish|the blowfish
MONICA|0|It's on us, all right, so don't worry|it is on us all right so do not worry
MONICA|0|It's our treat|it is our treat
PHOEBE|0|So|so
PHOEBE|0|Thank you|thank you
ROSS|0|Could you be less enthused|could you be less enthused
JOEY|0|Look, it's a nice gesture, it is|look it is a nice gesture it is
JOEY|0|But it just feels like--|but it just feels like
MONICA|0|Like|like
JOEY|0|Charity|charity
MONICA|0|Charity|charity
ROSS|0|We're just tryin' to do a nice thing here|we are just tryin to do a nice thing here
RACHEL|0|Ross, you have to understand that your nice thing makes us feel this big|ross you have to understand that your nice thing makes us feel this big
PHOEBE|0|Actually, it makes us feel that big|actually it makes us feel that big
ROSS|0|I don't, I don't understand|i do not i do not understand
ROSS|0|I mean, you, it's like we can't win with you guys|i mean you it is like we cannot win with you guys
CHANDLER|0|If you guys feel this big, maybe that's not our fault|if you guys feel this big maybe that is not our fault
CHANDLER|0|Maybe that's just how you feel|maybe that is just how you feel
JOEY|0|Oh, now you're tellin' us how you feel|oh now you are tellin us how you feel
RACHEL|0|Ok, we never shoulda talked about this|ok we never shoulda talked about this
PHOEBE|0|I'm just gonna pass on the concert, 'cause I'm just not in a very Hootie place right now|i am just gonna pass on the concert because i am just not in a very hootie place right now
RACHEL|0|Me neither|me neither
JOEY|0|Me too|me too
MONICA|0|Guys, we bought the tickets|guys we bought the tickets
PHOEBE|0|Oh, well, then you'll have extra seats, you know, for all your tiaras and stuff|oh well then you will have extra seats you know for all your tiaras and stuff
CHANDLER|0|Why did you look at me when you said that|why did you look at me when you said that
MONICA|0|Well, I guess now we can't go|well i guess now we cannot go
RACHEL|0|What|what
RACHEL|0|Come on, you do what you want to do|come on you do what you want to do
RACHEL|0|Do we always have to do everything together|do we always have to do everything together
MONICA|0|You know what|you know what
MONICA|0|You're right|you are right
PHOEBE|0|Fine|fine
ROSS|0|Fine|fine
JOEY|0|Fine|fine
CHANDLER|0|Fine|fine
RACHEL|0|Fine|fine
MONICA|0|All right|all right
MONICA|0|We're gonna go|we are gonna go
MONICA|0|It's not for another six hours|it is not for another six hours
MONICA|0|We're gonna go then|we are gonna go then
ROSS|0|Chandler|chandler
CHANDLER|0|Yeah|yeah
ROSS|0|Geez|geez
ROSS|0|Are you ready|are you ready
CHANDLER|0|Yeah|yeah
CHANDLER|0|Just let me grab my jacket and tell you I had sex today|just let me grab my jacket and tell you i had sex today
ROSS|0|Whoa|whoa
ROSS|0|You had sex today|you had sex today
CHANDLER|0|Wow, it sounds even cooler when somebody else says it|wow it sounds even cooler when somebody else says it
CHANDLER|0|I was awesome, ok|i was awesome ok
CHANDLER|0|She was biting her lip to stop from screaming|she was biting her lip to stop from screaming
ROSS|0|Wow|wow
CHANDLER|0|Now I know it's been awhile, but I took it as a good sign|now i know it is been awhile but i took it as a good sign
ROSS|0|Still doing the screening thing|still doing the screening thing
CHANDLER|0|I had sex today|i had sex today
CHANDLER|0|I never have to answer that phone again|i never have to answer that phone again
MACHINE|0|Here comes the beep, you know what to do|here comes the beep you know what to do
JADE|0|Hey, Bob, it's Jade|hey bob it is jade
JADE|0|Listen, I just wanted to tell you that I was really hurt when you didn't show up the other day, and just so you know, I ended up meeting a guy|listen i just wanted to tell you that i was really hurt when you did not show up the other day and just so you know i ended up meeting a guy
CHANDLER|0|Bob here|bob here
JADE|0|Oh, hi|oh hi
CHANDLER|0|So, uh, you met someone, huh|so uh you met someone huh
JADE|0|Yes, yes, I did|yes yes i did
JADE|0|In fact, I had sex with him 2 hours ago|in fact i had sex with him hours ago
CHANDLER|0|So, uh, how was he|so uh how was he
JADE|0|Eh|eh
CHANDLER|0|Eh|eh
JADE|0|Oh, Bob, he was nothing compared to you|oh bob he was nothing compared to you
JADE|0|I had to bite my lip to keep from screaming your name|i had to bite my lip to keep from screaming your name
CHANDLER|0|Well, that makes me feel so good|well that makes me feel so good
JADE|0|It was just so awkward and bumpy|it was just so awkward and bumpy
ROSS|0|Bumpy|bumpy
CHANDLER|0|Well, maybe he had some kind of uh, new, cool style, that you're not familiar with|well maybe he had some kind of uh new cool style that you are not familiar with
CHANDLER|0|And uh maybe you have to get used to it|and uh maybe you have to get used to it
JADE|0|Well there really wasn't much time to get used to it, you know what I mean|well there really was not much time to get used to it you know what i mean
MONICA|0|You know what|you know what
MONICA|0|I'm not gonna be able to enjoy this|i am not gonna be able to enjoy this
ROSS|0|Yeah, I know, it's my birthday|yeah i know it is my birthday
ROSS|0|We all should be here|we all should be here
CHANDLER|0|So, let's go|so let us go
ROSS|0|Well maybe, you know, maybe we should stay for one song|well maybe you know maybe we should stay for one song
CHANDLER|0|Yeah, I mean, it would be rude to them for us to leave now|yeah i mean it would be rude to them for us to leave now
MONICA|0|You know, the guys are probably having a great time|you know the guys are probably having a great time
JOEY|0|Come on you guys, one more time|come on you guys one more time
PHOEBE|0|Ok|ok
PHOEBE|0|One|one
JOEY|0|Nooo|nooo
MONICA|0|That was amazing|that was amazing
ROSS|0|Excellent, that was excellent|excellent that was excellent
CHANDLER|0|I can't believe the guys missed this|i cannot believe the guys missed this
ROSS|0|What guys|what guys
ROSS|0|Oh, yeah|oh yeah
STEVE|0|Excuse me, you're Monica Geller aren't you|excuse me you are monica geller are not you
MONICA|0|Do I know you|do i know you
STEVE|0|You used to be my babysitter|you used to be my babysitter
MONICA|0|Oh my god, little Stevie Fisher|oh my god little stevie fisher
MONICA|0|How've you been|howve you been
STEVE|0|Good, good, I'm a lawyer now|good good i am a lawyer now
MONICA|0|You can't be a lawyer|you cannot be a lawyer
MONICA|0|You're eight|you are eight
STEVE|0|Listen, it was nice to see you|listen it was nice to see you
STEVE|0|I gotta run backstage|i gotta run backstage
MONICA|0|Uh, wait, backstage|uh wait backstage
STEVE|0|Oh, yeah, my firm represents the band|oh yeah my firm represents the band
ROSS|0|Ross|ross
CHANDLER|0|Chandler|chandler
STEVE|0|How are you|how are you
STEVE|0|Look, you guys wanna meet the group|look you guys wanna meet the group
STEVE|0|Come on|come on
STEVE|0|So, are you one of the ones who fooled around with my dad|so are you one of the ones who fooled around with my dad
ROSS|0|Hey, you guys|hey you guys
RACHEL|0|Happy birthday|happy birthday
ROSS|0|Oh, thank you, thanks|oh thank you thanks
ROSS|0|So uh, how was your night last night|so uh how was your night last night
RACHEL|0|Oh, well, it pretty much sucked|oh well it pretty much sucked
RACHEL|0|How was yours|how was yours
MONICA|0|Yeah, ours pretty much sucked, oh, but, I did run into little Stevie Fisher|yeah ours pretty much sucked oh but i did run into little stevie fisher
MONICA|0|Remember him|remember him
RACHEL|0|Oh yeah|oh yeah
RACHEL|0|I used to babysit him|i used to babysit him
RACHEL|0|Hey, how's his dad|hey how is his dad
MONICA|0|Uh, good|uh good
ROSS|0|Uh, aside from that, the whole evening was pretty much a bust|uh aside from that the whole evening was pretty much a bust
CHANDLER|0|Yeah, we really missed you guys|yeah we really missed you guys
JOEY|0|Yeah, look, we were just saying, this whole thing is really stupid|yeah look we were just saying this whole thing is really stupid
PHOEBE|0|We just have to really, really, really, not let stuff like money get--is that a hickey|we just have to really really really not let stuff like money get is that a hickey
MONICA|0|No, I just, I fell down|no i just i fell down
RACHEL|0|On someone's lips|on someones lips
RACHEL|0|Where'd you get the hickey|where did you get the hickey
MONICA|0|You know, a party, or--|you know a party or
RACHEL|0|What party|what party
ROSS|0|It wasn't so much a party as|it was not so much a party as
ROSS|0|a gathering of people, with food, and music, and, and the band|a gathering of people with food and music and and the band
JOEY|0|You partied with Hootie and the Blowfish|you partied with hootie and the blowfish
CHANDLER|0|Yes, apparently Stevie and the band are like this|yes apparently stevie and the band are like this
RACHEL|0|Who gave you that hickey|who gave you that hickey
MONICA|0|That would be the work of a Blowfish|that would be the work of a blowfish
RACHEL|0|Oh|oh
PHOEBE|0|Oh|oh
PHOEBE|0|I can't believe it|i cannot believe it
PHOEBE|0|I can't believe this|i cannot believe this
PHOEBE|0|"We're just like, sitting at home, trying to guess Joey's fingers, and you guys are out like partying and having fun, and you know, all, ""hey, Blowfish, suck on my neck"""|we are just like sitting at home trying to guess joeys fingers and you guys are out like partying and having fun and you know all hey blowfish suck on my neck
ROSS|0|Look, don't blame us|look do not blame us
ROSS|0|You guys coulda been there, you know|you guys coulda been there you know
RACHEL|0|What, as part of your poor friends outreach program|what as part of your poor friends outreach program
MONICA|0|It's work|it is work
CHANDLER|0|I don't know what to say|i do not know what to say
CHANDLER|0|I'm sorry that we make more money than you|i am sorry that we make more money than you
CHANDLER|0|But we're not gonna feel guilty about it|but we are not gonna feel guilty about it
CHANDLER|0|We work really hard for it|we work really hard for it
JOEY|0|And we don't work hard|and we do not work hard
MONICA|0|Yeah, hi, it's Monica|yeah hi it is monica
MONICA|0|I just got a page|i just got a page
CHANDLER|0|I'm just saying that sometimes we like to do stuff that costs a little more|i am just saying that sometimes we like to do stuff that costs a little more
JOEY|0|And you feel like we hold you back|and you feel like we hold you back
CHANDLER|0|Yes|yes
RACHEL|0|Oh|oh
CHANDLER|0|No|no
MONICA|0|Leon, Leon|leon leon
MONICA|0|Shhh|shhh
MONICA|0|Guys|guys
MONICA|0|Wait, I don't understand|wait i do not understand
MONICA|0|Those steaks were just a gift from the meat vendor|those steaks were just a gift from the meat vendor
MONICA|0|That was not a kick back|that was not a kick back
MONICA|0|I'll just replace them and we can forget the whole thing|i will just replace them and we can forget the whole thing
MONICA|0|What corporate policy|what corporate policy
MONICA|0|No|no
MONICA|0|Yeah|yeah
MONICA|0|All right|all right
MONICA|0|I just got fired|i just got fired
PHOEBE|0|Oh|oh
WAITRESS|0|Here's your check|here is your check
WAITRESS|0|That'll be $4|thatll be
WAITRESS|0|12|
JOEY|0|Let me get that|let me get that
JOEY|0|You got five bucks|you got five bucks
MACHINE|0|Here comes the beep, you know what to do|here comes the beep you know what to do
JADE|0|Hi, it's me|hi it is me
JADE|0|Listen, Bob|listen bob
JADE|0|I'm probably way out of line here|i am probably way out of line here
JADE|0|I mean, It has been 3 years, and you're probably seeing someone else now, but if we could just have one night together, just for old time's sake, one hot, steamy, wild night|i mean it has been years and you are probably seeing someone else now but if we could just have one night together just for old times sake one hot steamy wild night
