char_name|char_id|unprocessed_line|processed_line
Chandler|4|Well, listen, don't tell us what's gonna happen though, 'cause I like to be surprised|well listen do not tell us what is gonna happen though because i like to be surprised
Rachel|1|Bye|bye
Ross|6|Hey, Rach, can I get some coffee|hey rach can i get some coffee
Rachel|1|Yeah, sure|yeah sure
Ross|6|Thank you|thank you
Chandler|4|Hey, Rach, can I get|hey rach can i get
Rachel|1|Did you talk to him|did you talk to him
Chandler|4|Not yet|not yet
Rachel|1|Then, no|then no
Chandler|4|So what the hell happened to you in China|so what the hell happened to you in china
Chandler|4|I mean, when last we left you, you were totally in love with, you know|i mean when last we left you you were totally in love with you know
Ross|6|I know, I know I was, but there was always this little voice inside that kept saying it's never gonna happen, move on|i know i know i was but there was always this little voice inside that kept saying it is never gonna happen move on
Ross|6|You know whose voice that was|you know whose voice that was
Chandler|4|God|god
Ross|6|It was you, pal|it was you pal
Chandler|4|Well, maybe it was God, doing me|well maybe it was god doing me
Ross|6|Look, you were right|look you were right
Ross|6|She looks at me and sees a friend, that's all|she looks at me and sees a friend that is all
Ross|6|But then I met Julie, and I don't know, we're havin' a great time|but then i met julie and i do not know we are havin a great time
Ross|6|And I have to say, I never would've gone for it with her if it hadn't been for you|and i have to say i never would have gone for it with her if it had not been for you
Chandler|4|Well, you owe me one, big guy|well you owe me one big guy
Rachel|1|Here's your lemonade|here is your lemonade
Ross|6|I didn't order lemonade|i did not order lemonade
Rachel|1|Oh|oh
Rachel|1|Well then, you better go take that back because they're gonna charge you for that|well then you better go take that back because they are gonna charge you for that
Ross|6|But|but
Rachel|1|Go-go-go-go, come on|go go go go come on
Rachel|1|So uh, what did you find out|so uh what did you find out
Chandler|4|He said|he said
Chandler|4|he said, he said that they're having a great time|he said he said that they are having a great time
Chandler|4|I'm sorry|i am sorry
Chandler|4|But, the silver lining, if you wanna see it, is that he made the decision all by himself|but the silver lining if you wanna see it is that he made the decision all by himself
Chandler|4|Without any outside help whatsoever|without any outside help whatsoever
Rachel|1|How is that the silver lining|how is that the silver lining
Chandler|4|You have to really wanna see it|you have to really wanna see it
Ross|6|Ironically, these are the guys who were picked last in gym|ironically these are the guys who were picked last in gym
Monica|2|Pheebes, you know what I'm thinking|pheebes you know what i am thinking
Phoebe|5|Oh, ok|oh ok
Phoebe|5|How, it's been so long since you've had sex, you're wondering if they've changed it|how it is been so long since you have had sex you are wondering if they have changed it
Monica|2|No, although now that's what I'm thinking|no although now that is what i am thinking
Phoebe|5|All right, so what were you thinking|all right so what were you thinking
Monica|2|Well, I was thinking, that you gave the guys such great haircuts, I thought, maybe you'd like to do mine|well i was thinking that you gave the guys such great haircuts i thought maybe you would like to do mine
Phoebe|5|Ohh|ohh
Phoebe|5|No|no
Monica|2|Why not|why not
Phoebe|5|Because, I'm just, I'm incredibly anal and an unbelievable control freak|because i am just i am incredibly anal and an unbelievable control freak
Monica|2|No you're not|no you are not
Phoebe|5|I know I'm not, but you are, and I was trying to spare your feelings|i know i am not but you are and i was trying to spare your feelings
Joey|3|Hello|hello
Joey|3|Oh, hi|oh hi
Joey|3|Yeah, hold on a second|yeah hold on a second
Joey|3|Ross, it's Julie, for you|ross it is julie for you
Ross|6|Hello|hello
Ross|6|Hi|hi
Chandler|4|Hi|hi
Chandler|4|Anybody know a good tailor|anybody know a good tailor
Joey|3|Needs some clothes altered|needs some clothes altered
Chandler|4|No, no, I'm just looking for a man to draw on me with chalk|no no i am just looking for a man to draw on me with chalk
Joey|3|Why don't you go see Frankie|why do not you go see frankie
Joey|3|My family's been goin' to him forever|my familys been goin to him forever
Joey|3|He did my first suit when I was 15|he did my first suit when i was
Joey|3|No wait, 16|no wait
Joey|3|No, 'scuse me, 15|no scuse me
Joey|3|All right, when was 1990|all right when was
Chandler|4|Okay|okay
Chandler|4|You have to stop the Q-tip when there's resistance|you have to stop the q tip when there is resistance
Ross|6|Ok, ok, sweetheart, I'll see you later|ok ok sweetheart i will see you later
Ross|6|Ok, bye|ok bye
Ross|6|What|what
Ross|6|Oh, that is so sweet|oh that is so sweet
Ross|6|No, no, ok, you hang up|no no ok you hang up
Ross|6|Ok, ok, one, two, three|ok ok one two three
Ross|6|Well you didn't hang up either|well you did not hang up either
Rachel|1|She didn't hang up either|she did not hang up either
Ross|6|Ok, no, no, you hang up|ok no no you hang up
Ross|6|You, you, y|you you y
Rachel|1|Sorry, I thought you were talking to me|sorry i thought you were talking to me
Ross|6|Rachel|rachel
Ross|6|I'll just call her back|i will just call her back
Rachel|1|Okay|okay
Ross|6|Hi|hi
Ross|6|Sorry, we got disconnected|sorry we got disconnected
Rachel|1|Ok, ok, ok|ok ok ok
Rachel|1|How did this happen to me|how did this happen to me
Rachel|1|How did this happen to me|how did this happen to me
Rachel|1|A week ago, two weeks ago, I was fine|a week ago two weeks ago i was fine
Rachel|1|Ross was just Ross, just this guy|ross was just ross just this guy
Rachel|1|Now he's Rrrooossss, oh, this really great guy that I can't have|now he is rrrooossss oh this really great guy that i cannot have
Monica|2|Sweetie, I wanted you to have him too|sweetie i wanted you to have him too
Rachel|1|I know you did|i know you did
Rachel|1|I'm just gonna deal with it, I'm just gonna deal with it|i am just gonna deal with it i am just gonna deal with it
Rachel|1|I gotta get out of here|i gotta get out of here
Chandler|4|Ok, I don't care what you guys say, something's bothering her|ok i do not care what you guys say somethings bothering her
Joey|3|You know, I think I was sixteen|you know i think i was sixteen
Monica|2|Please, just a little bit off the back|please just a little bit off the back
Phoebe|5|"I'm still on ""no"|i am still on no
Phoebe|5|""""|
Rachel|1|Uh, morning|uh morning
Rachel|1|Do you guys think you could close your eyes for just a sec|do you guys think you could close your eyes for just a sec
Joey|3|No-no-no-no-no,  I'm not fallin' for that again|no no no no no i am not fallin for that again
Phoebe|5|What's goin' on|what is goin on
Rachel|1|Well, I sorta did a stupid thing last night|well i sorta did a stupid thing last night
Chandler|4|What stupid thing did you do|what stupid thing did you do
Paulo|0|Bon giorno tutti|bon giorno tutti
Phoebe|5|Ewww|ewww
Rachel|1|Ok, Paulo, why don't you just go get dressed, and then you be on your way, ok, bye-bye|ok paulo why do not you just go get dressed and then you be on your way ok bye bye
Monica|2|Rachel, how did this happen|rachel how did this happen
Rachel|1|I don't know, I just kinda ran into him last night|i do not know i just kinda ran into him last night
Phoebe|5|Where|where
Rachel|1|At his apartment|at his apartment
Rachel|1|Is this juice|is this juice
Joey|3|Whoa, whoa|whoa whoa
Joey|3|And the fact that you dumped him because he hit on Phoebe|and the fact that you dumped him because he hit on phoebe
Rachel|1|Oh God, I know I'm a pathetic loser|oh god i know i am a pathetic loser
Monica|2|Honey, you're not pathetic, you're sad|honey you are not pathetic you are sad
Chandler|4|People do stupid things when they're upset|people do stupid things when they are upset
Monica|2|My god, if I had a nickel for every guy I wish I hadn't|my god if i had a nickel for every guy i wish i had not
Monica|2|, but this is about your horrible mistake|but this is about your horrible mistake
Ross|6|Hi|hi
Ross|6|Sorry we're late but we were—well, there was touching|sorry we are late but we were well there was touching
Paulo|0|Hey, hey Ross|hey hey ross
Ross|6|Hey, Paulo|hey paulo
Ross|6|What are you doing here|what are you doing here
Paulo|0|I do Raquel|i do raquel
Ross|6|So, uh, he's back|so uh he is back
Rachel|1|Yeah, he's back|yeah he is back
Rachel|1|Is that a problem|is that a problem
Ross|6|No, not a problem|no not a problem
Rachel|1|Good|good
Rachel|1|I'm glad it's not a problem|i am glad it is not a problem
Phoebe|5|Ok, you're gonna have to not touch my ass|ok you are gonna have to not touch my ass
Chandler|4|Well, in spite of the yummy bagels and palpable tension, I've got pants that need to be altered|well in spite of the yummy bagels and palpable tension i have got pants that need to be altered
Joey|3|Hey, Chandler, when you see Frankie, tell him Joey Tribbiani says hello|hey chandler when you see frankie tell him joey tribbiani says hello
Joey|3|He'll know what it means|he will know what it means
Chandler|4|Are you sure he's gonna be able to crack that code|are you sure he is gonna be able to crack that code
Monica|2|You know it's funny, the last time Paulo was here, my hair was so much shorter and cuter|you know it is funny the last time paulo was here my hair was so much shorter and cuter
Phoebe|5|All right|all right
Phoebe|5|Ok, but, but|ok but but
Phoebe|5|You have to promise that you will not be all like control-y and bossy and Monica about it|you have to promise that you will not be all like control y and bossy and monica about it
Monica|2|I promise|i promise
Phoebe|5|All right|all right
Phoebe|5|Now some of you are gonna get cut, and some of you aren't|now some of you are gonna get cut and some of you are not
Phoebe|5|But I promise none of you are gonna feel a thing|but i promise none of you are gonna feel a thing
Phoebe|5|All right, that's it, I quit|all right that is it i quit
Monica|2|What|what
Monica|2|I didn't say anything|i did not say anything
Phoebe|5|Yeah, but this  isn't the face of a person who trusts a person|yeah but this is not the face of a person who trusts a person
Phoebe|5|Ok, this  is the face of a person who, you know, doesn't trust a person|ok this is the face of a person who you know does not trust a person
Monica|2|I'm sorry|i am sorry
Monica|2|I'm sorry, Phoebe|i am sorry phoebe
Monica|2|It's just a little shorter than what we had discussed|it is just a little shorter than what we had discussed
Phoebe|5|Would you relax|would you relax
Phoebe|5|I know what I am doing|i know what i am doing
Phoebe|5|This is how he wears it|this is how he wears it
Monica|2|How who wears it|how who wears it
Phoebe|5|Demi Moore|demi moore
Monica|2|Demi Moore is not a he|demi moore is not a he
Phoebe|5|Well, he was a he in Arthur, and in Ten|well he was a he in arthur and in ten
Monica|2|That's Dudley Moore|that is dudley moore
Monica|2|I said I wanted it like Demi Moore|i said i wanted it like demi moore
Phoebe|5|Oh|oh
Phoebe|5|Oh|oh
Monica|2|Oh my God|oh my god
Phoebe|5|Oh my God|oh my god
Monica|2|Oh my God|oh my god
Phoebe|5|Oh my God|oh my god
Phoebe|5|I'm sorry, I'm sorry|i am sorry i am sorry
Phoebe|5|Which one's Demi Moore|which ones demi moore
Monica|2|She's the actress that was in Disclosure, Indecent Proposal, Ghost|she is the actress that was in disclosure indecent proposal ghost
Phoebe|5|Oh, she's got gorgeous hair|oh she is got gorgeous hair
Monica|2|I know|i know
Frankie|0|How long do you want the cuffs|how long do you want the cuffs
Chandler|4|At least as long as I have the pants|at least as long as i have the pants
Frankie|0|I just got that|i just got that
Frankie|0|Ok, now we'll do your inseam|ok now we will do your inseam
Rachel|1|How is she|how is she
Phoebe|5|It's too soon to tell|it is too soon to tell
Phoebe|5|She's resting, which is a good sign|she is resting which is a good sign
Ross|6|How's the hair|how is the hair
Phoebe|5|I'm not gonna lie to you, Ross, it doesn't look good|i am not gonna lie to you ross it does not look good
Phoebe|5|I put a clip on one side, which seems to have stopped the curling|i put a clip on one side which seems to have stopped the curling
Joey|3|Can we see her|can we see her
Phoebe|5|Your hair looks too good, I think it would upset her|your hair looks too good i think it would upset her
Phoebe|5|Ross, why don't you come on in|ross why do not you come on in
Ross|6|Yeah|yeah
Joey|3|How're you doing|howre you doing
Rachel|1|I'm okay|i am okay
Joey|3|Ooh, that bad, huh|ooh that bad huh
Rachel|1|What|what
Joey|3|Look, I can sense when women are depressed and vulnerable|look i can sense when women are depressed and vulnerable
Joey|3|It's one of my gifts|it is one of my gifts
Rachel|1|When I saw him get off that plane with her, I really thought I hit rock bottom|when i saw him get off that plane with her i really thought i hit rock bottom
Rachel|1|But today, it's like there's rock bottom, 50 feet of crap, then me|but today it is like there is rock bottom feet of crap then me
Joey|3|You gotta tell Ross how you feel|you gotta tell ross how you feel
Rachel|1|Come on|come on
Rachel|1|How can I just tell him|how can i just tell him
Rachel|1|What about Julie|what about julie
Joey|3|What about her|what about her
Joey|3|They've only been going out for two weeks|they have only been going out for two weeks
Joey|3|Ross has been in love with you for like 10 years|ross has been in love with you for like years
Rachel|1|I don't know, I don't know|i do not know i do not know
Joey|3|Look, Rach, Rach|look rach rach
Joey|3|I've been with my share of women|i have been with my share of women
Joey|3|In fact, I've been with like a lot of people's share of women|in fact i have been with like a lot of peoples share of women
Joey|3|The point is, I've never felt about anyone the way Ross felt about you|the point is i have never felt about anyone the way ross felt about you
Chandler|4|Yo, paisan|yo paisan
Chandler|4|Can I talk to you for a sec|can i talk to you for a sec
Chandler|4|Your tailor is a very bad man|your tailor is a very bad man
Joey|3|Frankie|frankie
Joey|3|What're you talking about|what are you talking about
Ross|6|Hey, what's goin' on|hey what is goin on
Chandler|4|Joey's tailor|joeys tailor
Chandler|4|took advantage of me|took advantage of me
Ross|6|What|what
Joey|3|No way|no way
Joey|3|I've been going to the guy for 12 years|i have been going to the guy for years
Chandler|4|Oh come on|oh come on
Chandler|4|He said he was going to do my inseam, and he ran his hand up my leg, and then, there was definite|he said he was going to do my inseam and he ran his hand up my leg and then there was definite
Ross|6|What|what
Chandler|4|Cupping|cupping
Joey|3|That's how they do pants|that is how they do pants
Joey|3|First they go up one side, they move it over, then they go up the other side, they move it back, and then they do the rear|first they go up one side they move it over then they go up the other side they move it back and then they do the rear
Joey|3|What|what
Joey|3|Ross, Ross, would you tell him|ross ross would you tell him
Joey|3|Isn't that how they measure pants|is not that how they measure pants
Ross|6|Yes, yes it is|yes yes it is
Ross|6|In prison|in prison
Ross|6|Whatsa matter with you|whatsa matter with you
Joey|3|What|what
Joey|3|That's not|that is not
Joey|3|Oh my God|oh my god
Monica|2|Even Mary Tyler Moore would've been better|even mary tyler moore would have been better
Ross|6|I like it|i like it
Ross|6|I do, I think it's a Ten|i do i think it is a ten
Monica|2|Thank you|thank you
Monica|2|My hair is very amused|my hair is very amused
Chandler|4|Come on, Monica, things could be worse|come on monica things could be worse
Chandler|4|You could get caught between the moon and New York City|you could get caught between the moon and new york city
Chandler|4|I know it's crazy, but it's true|i know it is crazy but it is true
Phoebe|5|Thank you|thank you
Ross|6|Well, I gotta go|well i gotta go
Ross|6|Bye|bye
Ross|6|Bye, Rach|bye rach
Rachel|1|Wait, are you leaving|wait are you leaving
Ross|6|"Yeah, that's kinda what I meant by ""bye"|yeah that is kinda what i meant by bye
Ross|6|""""|
Rachel|1|Well, can I talk to you for a sec|well can i talk to you for a sec
Ross|6|Okay|okay
Joey|3|Hey, when the doctor does that hernia test|hey when the doctor does that hernia test
Chandler|4|That's ok|that is ok
Ross|6|What's goin' on|what is goin on
Rachel|1|Well, first of all, Paulo and I are not back together|well first of all paulo and i are not back together
Rachel|1|It was just a stupid thing I did, and if I could go back in time and do it again, well, I wouldn't|it was just a stupid thing i did and if i could go back in time and do it again well i would not
Rachel|1|Um, second of all , what|um second of all what
Ross|6|Ok|ok
Ross|6|Well, before I say anything, I just need to know, is this one of those things where you break up with a guy, and then I tell you what I think, and then the next day you get back together with the guy, and I look like a complete idiot|well before i say anything i just need to know is this one of those things where you break up with a guy and then i tell you what i think and then the next day you get back together with the guy and i look like a complete idiot
Rachel|1|No|no
Rachel|1|No-no-no-no|no no no no
Ross|6|Well, then, I think, I think the guy is scum|well then i think i think the guy is scum
Ross|6|I hate him|i hate him
Ross|6|I mean I actually—I-I physically hate him|i mean i actually i i physically hate him
Ross|6|I always have|i always have
Ross|6|You are way too good to be with a guy like that|you are way too good to be with a guy like that
Rachel|1|Really|really
Ross|6|You deserve to be with someone who appreciates you, and who gets how funny and sweet and amazing, and adorable, and sexy you are, you know|you deserve to be with someone who appreciates you and who gets how funny and sweet and amazing and adorable and sexy you are you know
Ross|6|"Someone who wakes up every morning thinking ""Oh my god, I'm with Rachel"""|someone who wakes up every morning thinking oh my god i am with rachel
Ross|6|You know, someone who makes you feel good, the way I am with Julie|you know someone who makes you feel good the way i am with julie
Ross|6|Was there a second of all|was there a second of all
Rachel|1|No, I think that was the whole all|no i think that was the whole all
Ross|6|Okay|okay
Ross|6|Okay|okay
Ross|6|Okay|okay
Joey|3|I swear to god, Dad|i swear to god dad
Joey|3|That's not how they measure pants|that is not how they measure pants
Julie|0|I was thinking of doing it a little shorter, you know, like Andie McDowell's new haircut|i was thinking of doing it a little shorter you know like andie mcdowells new haircut
Phoebe|5|Oh yeah|oh yeah
Phoebe|5|Oh, I can do that|oh i can do that
Julie|0|Really|really
Phoebe|5|You wanna do it right now|you wanna do it right now
Julie|0|Great|great
Phoebe|5|Ok, I just wanna be really sure this time|ok i just wanna be really sure this time
Phoebe|5|Andie McDowell's the girl from Four Weddings and a Funeral, right|andie mcdowells the girl from four weddings and a funeral right
Rachel|1|No|no
Rachel|1|No no no no no|no no no no no
Rachel|1|That's Rodney McDowell|that is rodney mcdowell
Rachel|1|Andie McDowell is the guy from Planet of the Apes|andie mcdowell is the guy from planet of the apes
Phoebe|5|Oh, yeah|oh yeah
Phoebe|5|Ok, thank you|ok thank you
Rachel|1|You're welcome|you are welcome
