char_name|char_id|unprocessed_line|processed_line
  RACHEL|0|MONICA: Of course I wouldn't approve, I mean, you were totally in love with this guy who, hello, was gay|monica of course i would not approve i mean you were totally in love with this guy who hello was gay
  RACHEL|0|I mean, what the hell were you thinking|i mean what the hell were you thinking
  RACHEL|0|ROSS: You see, and you thought she'd be judgemental|ross you see and you thought she would be judgemental
  RACHEL|0|PHOEBE: OK, I wasn't in love with him and I was just helping out a friend|phoebe ok i was not in love with him and i was just helping out a friend
  RACHEL|0|MONICA: Please, when he left town you stayed in your pajamas for a month and I saw you eat a cheeseburger|monica please when he left town you stayed in your pajamas for a month and i saw you eat a cheeseburger
  RACHEL|0|ALL: Huuh|all huuh
  RACHEL|0|MONICA: Well, didn't you|monica well did not you
  RACHEL|0|PHOEBE: I might have|phoebe i might have
  RACHEL|0|MONICA: I can't believe you didn't tell me|monica i cannot believe you did not tell me
  RACHEL|0|PHOEBE: Oh, c'mon, like you tell me everything|phoebe oh cmon like you tell me everything
  RACHEL|0|MONICA: What have I not told you|monica what have i not told you
  RACHEL|0|PHOEBE: Oh, I don't know|phoebe oh i do not know
  RACHEL|0|Umm, how about the fact that the underwear out there on the telephone pole is yours from when you were having sex with Fun Bobby out on the terrace|umm how about the fact that the underwear out there on the telephone pole is yours from when you were having sex with fun bobby out on the terrace
  RACHEL|0|RACHEL: What|rachel what
  RACHEL|0|MONICA: Wait a minute, who told you|monica wait a minute who told you
  RACHEL|0|You are dead meat|you are dead meat
  RACHEL|0|CHANDLER: I didn't know it was a big secret|chandler i did not know it was a big secret
  RACHEL|0|MONICA: Oh it's not big, not at all, you know, kinda the same lines as, say, oh I don't know, having a third nipple|monica oh it is not big not at all you know kinda the same lines as say oh i do not know having a third nipple
  RACHEL|0|PHOEBE: You have a third nipple|phoebe you have a third nipple
  RACHEL|0|CHANDLER: You bitch|chandler you bitch
  RACHEL|0|ROSS: Whip it out, whip it out|ross whip it out whip it out
  RACHEL|0|CHANDLER: C'mon, there's nothin' to see, it's just a tiny bump, it's totally useless|chandler cmon there is nothin to see it is just a tiny bump it is totally useless
  RACHEL|0|RACHEL: Oh as, as opposed to your other multi-functional nipples|rachel oh as as opposed to your other multi functional nipples
  RACHEL|0|JOEY: I can't believe you|joey i cannot believe you
  RACHEL|0|You told me it was a nubbin|you told me it was a nubbin
  RACHEL|0|ROSS: Joey, what did you think a nubbin was|ross joey what did you think a nubbin was
  RACHEL|0|JOEY: I don't know, you see somethin', you hear a word, I thought that's what it was|joey i do not know you see somethin you hear a word i thought that is what it was
  RACHEL|0|Let me see it again|let me see it again
  RACHEL|0|ALL: Yeah, show it|all yeah show it
  RACHEL|0|Show it|show it
  RACHEL|0|The nubbin, the nubbin, the nubbin|the nubbin the nubbin the nubbin
  RACHEL|0|CHANDLER: Joey was in a porno movie|chandler joey was in a porno movie
  RACHEL|0|ALL: Huuh|all huuh
  RACHEL|0|CHANDLER: If I'm goin' down, I'm takin' everybody with me|chandler if i am goin down i am takin everybody with me
  RACHEL|0|ROSS: You were in a porno|ross you were in a porno
  RACHEL|0|JOEY: Ahh, alright, alright, alright, I was young and I just wanted a job, OK|joey ahh alright alright alright i was young and i just wanted a job ok
  RACHEL|0|But at the last minute I couldn't go through with it so they let me be the guy who comes in to fix the copier but can't 'cause there's people havin' sex on it|but at the last minute i could not go through with it so they let me be the guy who comes in to fix the copier but cannot because there is people havin sex on it
  RACHEL|0|MONICA: That is wild|monica that is wild
  RACHEL|0|ROSS:  So what's it shaped like|ross so what is it shaped like
  RACHEL|0|PHOEBE: Yeah, is there a hair on it|phoebe yeah is there a hair on it
  RACHEL|0|JOEY: What happens if you flick it|joey what happens if you flick it
  RACHEL|0|ROSS: So, uh, does it do anything, you know, special|ross so uh does it do anything you know special
  RACHEL|0|CHANDLER: Why yes Ross, pressing my third nipple opens the delivery entrance to the magical land of Narnia|chandler why yes ross pressing my third nipple opens the delivery entrance to the magical land of narnia
  RACHEL|0|JULIE: You know, in some cultures having a third nipple is actually a sign of virility|julie you know in some cultures having a third nipple is actually a sign of virility
  RACHEL|0|You get the best huts and women dance naked around you|you get the best huts and women dance naked around you
  RACHEL|0|CHANDLER: Huh|chandler huh
  RACHEL|0|Are, uh, any of these cultures, per chance, in the tri-state area|are uh any of these cultures per chance in the tri state area
  RACHEL|0|ROSS: You know, you are so amazing, is there anything you, you don't know|ross you know you are so amazing is there anything you you do not know
  RACHEL|0|RACHEL:  Ooh, Julie's so smart, Julie's so special|rachel ooh julies so smart julies so special
  RACHEL|0|MONICA: Look honey, I wanted you to hook up with Ross as much as you did|monica look honey i wanted you to hook up with ross as much as you did
  RACHEL|0|But he's with her now and you're just gonna have to get over it|but he is with her now and you are just gonna have to get over it
  RACHEL|0|RACHEL: Ohh, I'm gonna have to get over it|rachel ohh i am gonna have to get over it
  RACHEL|0|God, see I didn't know that's I had to do, I just have to get over it|god see i did not know that is i had to do i just have to get over it
  RACHEL|0|ALL: Woah|all woah
  RACHEL|0|JOEY: Foxy lady|joey foxy lady
  RACHEL|0|JULIE: Where you goin'|julie where you goin
  RACHEL|0|PHOEBE: Um, I'm gonna go meet Duncan, he's skating tonight at the Garden, he's in the Capades|phoebe um i am gonna go meet duncan he is skating tonight at the garden he is in the capades
  RACHEL|0|JOEY: The Ice Capades|joey the ice capades
  RACHEL|0|CHANDLER: No, no the gravel capades|chandler no no the gravel capades
  RACHEL|0|Yeah, the turns aren't as fast but when Snoopy falls|yeah the turns are not as fast but when snoopy falls
  RACHEL|0|funny|funny
  RACHEL|0|MONICA: I can't believe you're dressing up for him|monica i cannot believe you are dressing up for him
  RACHEL|0|I mean, you're just, you're setting yourself up all over again|i mean you are just you are setting yourself up all over again
  RACHEL|0|PHOEBE: OK, no|phoebe ok no
  RACHEL|0|For your information I'm going to see him so I can put all those feeling behind me|for your information i am going to see him so i can put all those feeling behind me
  RACHEL|0|OK, and the reason I'm dressed like this is because I think it's nice to look nice for your gay husband|ok and the reason i am dressed like this is because i think it is nice to look nice for your gay husband
  RACHEL|0|ROSS:  Oh, darnit, we're all out of milk|ross oh darnit we are all out of milk
  RACHEL|0|Hey Chandler, would you fill me up here|hey chandler would you fill me up here
  RACHEL|0|CHANDLER: Oh I see, I see, because of the third nipple thing|chandler oh i see i see because of the third nipple thing
  RACHEL|0|Ha ha ha ha|ha ha ha ha
  RACHEL|0|ROSS: OK sweetie, I'll see you later|ross ok sweetie i will see you later
  RACHEL|0|JULIE: See you later Rach|julie see you later rach
  RACHEL|0|RACHEL: Bye-bye Julie|rachel bye bye julie
  RACHEL|0|RACHEL: Hey|rachel hey
  RACHEL|0|ROSS: Hey|ross hey
  RACHEL|0|RACHEL: Hey, c'mon, cut it out|rachel hey cmon cut it out
  RACHEL|0|ROSS: Hey|ross hey
  RACHEL|0|RACHEL: What|rachel what
  RACHEL|0|ROSS: Can I ask you somethin'|ross can i ask you somethin
  RACHEL|0|RACHEL: Sure|rachel sure
  RACHEL|0|ROSS: Naa|ross naa
  RACHEL|0|RACHEL: What|rachel what
  RACHEL|0|C'mon, talk to me|cmon talk to me
  RACHEL|0|ROSS: OK, what's the longest you've been in the relationship before ha, have, having the sex|ross ok what is the longest you have been in the relationship before ha have having the sex
  RACHEL|0|RACHEL: Why|rachel why
  RACHEL|0|Who's not having|who is not having
  RACHEL|0|Are you and Julie not, are, are you and, are you and Julie not having sex|are you and julie not are are you and are you and julie not having sex
  RACHEL|0|ROSS: Technically, huh, no|ross technically huh no
  RACHEL|0|RACHEL: Wow|rachel wow
  RACHEL|0|Is it, is it 'cause she's so cold in bed|is it is it because she is so cold in bed
  RACHEL|0|Or, or is it 'cause she's like, kinda bossy, makes it feel like school|or or is it because she is like kinda bossy makes it feel like school
  RACHEL|0|ROSS: No, no, she's great and it's not like we haven't done anything|ross no no she is great and it is not like we have not done anything
  RACHEL|0|I mean, uh, uh, we, we do plenty of other stuff, lot's of other stuff, like uhh|i mean uh uh we we do plenty of other stuff lots of other stuff like uhh
  RACHEL|0|RACHEL: No, no no no, don't need to know the details|rachel no no no no do not need to know the details
  RACHEL|0|ROSS: It's just, it's, it's me|ross it is just it is it is me
  RACHEL|0|You, you know I've only been with one woman my whole life and she turned out to be a lesbian|you you know i have only been with one woman my whole life and she turned out to be a lesbian
  RACHEL|0|So now I've got myself all psyched out, you know, and it's become, like this, this thing and I|so now i have got myself all psyched out you know and it is become like this this thing and i
  RACHEL|0|Well, you just must think I'm weird|well you just must think i am weird
  RACHEL|0|RACHEL: No, no, no, no I don't think it's weird, I think, I think umm, in fact, in fact you know what I think|rachel no no no no i do not think it is weird i think i think umm in fact in fact you know what i think
  RACHEL|0|ROSS: What|ross what
  RACHEL|0|RACHEL: I think it's sexy|rachel i think it is sexy
  RACHEL|0|ROSS: Sexy|ross sexy
  RACHEL|0|RACHEL: Let me tell you something|rachel let me tell you something
  RACHEL|0|As a woman there is nothing sexier than a man who does not want to have sex|as a woman there is nothing sexier than a man who does not want to have sex
  RACHEL|0|ROSS: No kidding|ross no kidding
  RACHEL|0|RACHEL: Oh yeah|rachel oh yeah
  RACHEL|0|In fact you know what I'd do|in fact you know what i would do
  RACHEL|0|ROSS: What|ross what
  RACHEL|0|RACHEL: I'd wait|rachel i would wait
  RACHEL|0|ROSS: You'd wait|ross you would wait
  RACHEL|0|RACHEL: Yes, absolutely|rachel yes absolutely
  RACHEL|0|I would wait and wait|i would wait and wait
  RACHEL|0|then I'd wait some more|then i would wait some more
  RACHEL|0|ROSS: Really|ross really
  RACHEL|0|RACHEL: Oh yeah, I don't care how much she tells you she wants it, I don't care if begs, she pleads, she tells you she, she's gonna have sex with, with another man|rachel oh yeah i do not care how much she tells you she wants it i do not care if begs she pleads she tells you she she is gonna have sex with with another man
  RACHEL|0|That just means it's working|that just means it is working
  RACHEL|0|ROSS: Women really want this|ross women really want this
  RACHEL|0|RACHEL: More than jewelry|rachel more than jewelry
  RACHEL|0|PHOEBE: Hi|phoebe hi
  RACHEL|0|DUNCAN: Phoebe|duncan phoebe
  RACHEL|0|PHOEBE: Ta-da|phoebe ta da
  RACHEL|0|DUNCAN: Hey|duncan hey
  RACHEL|0|PHOEBE: Hi|phoebe hi
  RACHEL|0|DUNCAN: Ahh, look at you, you look great|duncan ahh look at you you look great
  RACHEL|0|PHOEBE: Do I|phoebe do i
  RACHEL|0|Thank you, so do you|thank you so do you
  RACHEL|0|DUNCAN: Thanks|duncan thanks
  RACHEL|0|PHOEBE: Sparkly|phoebe sparkly
  RACHEL|0|So, wow, this is pretty wonerful, huh|so wow this is pretty wonerful huh
  RACHEL|0|Mr|mr
  RACHEL|0|major capades guy|major capades guy
  RACHEL|0|I, I remember when you were just, like, King Friday in Mr|i i remember when you were just like king friday in mr
  RACHEL|0|Roger's Ice is Nice|rogers ice is nice
  RACHEL|0|DUNCAN: You always said I'd make it|duncan you always said i would make it
  RACHEL|0|PHOEBE: Yeah, well, ya know, I'm kind of spooky that way|phoebe yeah well ya know i am kind of spooky that way
  RACHEL|0|Wooo|wooo
  RACHEL|0|DUNCAN: I missed you|duncan i missed you
  RACHEL|0|I'm gonna get changed|i am gonna get changed
  RACHEL|0|PHOEBE: OK|phoebe ok
  RACHEL|0|DUNCAN: Um, now|duncan um now
  RACHEL|0|Phoebs|phoebs
  RACHEL|0|PHOEBE: Oh, right, OK|phoebe oh right ok
  RACHEL|0|Ole|ole
  RACHEL|0|DUNCAN: What|duncan what
  RACHEL|0|PHOEBE: Um, the matador|phoebe um the matador
  RACHEL|0|Ole, ha ha ha|ole ha ha ha
  RACHEL|0|ROSS: Julie, can you hold this for a second, thanks|ross julie can you hold this for a second thanks
  RACHEL|0|CHANDLER: Uh, Julie|chandler uh julie
  RACHEL|0|JULIE: Yeah|julie yeah
  RACHEL|0|CHANDLER: Sorry, you had a paleontologist on your face|chandler sorry you had a paleontologist on your face
  RACHEL|0|But, uh, it's gone now, you're alright|but uh it is gone now you are alright
  RACHEL|0|ROSS: Hi everyone|ross hi everyone
  RACHEL|0|ALL: Hi|all hi
  RACHEL|0|ROSS:  I just, I wanted to thank you for our uh, our little talk before|ross i just i wanted to thank you for our uh our little talk before
  RACHEL|0|RACHEL: Oh, God, no problem|rachel oh god no problem
  RACHEL|0|So you're gonna go with the uh, waiting thing|so you are gonna go with the uh waiting thing
  RACHEL|0|ROSS: Well, I was going to, but after I talked to you, I talked to Joey|ross well i was going to but after i talked to you i talked to joey
  RACHEL|0|RACHEL: What did, what did he say|rachel what did what did he say
  RACHEL|0|ROSS: Basically he told me to get over myself and just do it, ya know|ross basically he told me to get over myself and just do it ya know
  RACHEL|0|So I though about what you said and I though about what he said and, well, his way I get to have sex tonight so|so i though about what you said and i though about what he said and well his way i get to have sex tonight so
  RACHEL|0|CHANDLER: What's this in my pocket|chandler what is this in my pocket
  RACHEL|0|Why it's Joey's porno movie|why it is joeys porno movie
  RACHEL|0|ROSS: Pop it in|ross pop it in
  RACHEL|0|JOEY: I'm fine with it, I mean, if you're OK watching a video filled with two nippled people|joey i am fine with it i mean if you are ok watching a video filled with two nippled people
  RACHEL|0|RACHEL: Great, people having sex, that's just what I need to see|rachel great people having sex that is just what i need to see
  RACHEL|0|ROSS: What's wrong with people having sex|ross what is wrong with people having sex
  RACHEL|0|RACHEL: Well, well um, you know, these movies are offensive and uh, degrading to women and females|rachel well well um you know these movies are offensive and uh degrading to women and females
  RACHEL|0|And uh, and the lighting's always unflattering|and uh and the lightings always unflattering
  RACHEL|0|And, Monica help me out here|and monica help me out here
  RACHEL|0|MONICA: Hell, I wanna see Joey|monica hell i wanna see joey
  RACHEL|0|JULIE: So is there like a story or do they just stard doing it right|julie so is there like a story or do they just stard doing it right
  RACHEL|0|oh, never mind|oh never mind
  RACHEL|0|CHANDLER: OK, now wait a minute|chandler ok now wait a minute
  RACHEL|0|That is the craziest typing test I've ever seen|that is the craziest typing test i have ever seen
  RACHEL|0|MONICA: All I say is, she better get the job|monica all i say is she better get the job
  RACHEL|0|ROSS: Looks to me like he's the one getting the job|ross looks to me like he is the one getting the job
  RACHEL|0|JOEY: Shh, OK, here I come, here I come|joey shh ok here i come here i come
  RACHEL|0|See I'm comin' to fix the copier, I can't get to the copier, I'm thinkin' what do I do, what do I do|see i am comin to fix the copier i cannot get to the copier i am thinkin what do i do what do i do
  RACHEL|0|so I just watch 'em have sex|so i just watch em have sex
  RACHEL|0|And then I say, wait, here's my line,  you know that's bad fo r the paper tray|and then i say wait here is my line you know that is bad fo r the paper tray
  RACHEL|0|CHANDLER: Nice work my friend|chandler nice work my friend
  RACHEL|0|JOEY: Thank you|joey thank you
  RACHEL|0|Wait wait wait wait, you see me again|wait wait wait wait you see me again
  RACHEL|0|Hang on, the guy's butt's blockin' me|hang on the guys butts blockin me
  RACHEL|0|There I am, there I am, there I am, there I am, there I am|there i am there i am there i am there i am there i am
  RACHEL|0|PHOEBE: So um, so what's up, you came to see me yesterday|phoebe so um so what is up you came to see me yesterday
  RACHEL|0|DUNCAN: Oh, yeah, um, alright, I kinda need a divorce|duncan oh yeah um alright i kinda need a divorce
  RACHEL|0|PHOEBE: Ohh|phoebe ohh
  RACHEL|0|K|k
  RACHEL|0|How come|how come
  RACHEL|0|DUNCAN: Umm, actually, I'm getting married again|duncan umm actually i am getting married again
  RACHEL|0|PHOEBE: What|phoebe what
  RACHEL|0|DUNCAN: Oh God, I don't know how to tell you this|duncan oh god i do not know how to tell you this
  RACHEL|0|I'm straight|i am straight
  RACHEL|0|PHOEBE: Huuh|phoebe huuh
  RACHEL|0|DUNCAN: Yeah, I know, I|duncan yeah i know i
  RACHEL|0|PHOEBE: I, I don't, I don't understand, how can you be straight|phoebe i i do not i do not understand how can you be straight
  RACHEL|0|I mean, you're, you're so smart and funny and you throw such great Academy Award parties|i mean you are you are so smart and funny and you throw such great academy award parties
  RACHEL|0|DUNCAN: I know, that's what I kept telling myself but you just reach a point where you can't live a lie anymore|duncan i know that is what i kept telling myself but you just reach a point where you cannot live a lie anymore
  RACHEL|0|PHOEBE: So how long have you known|phoebe so how long have you known
  RACHEL|0|DUNCAN: Well I guess on some level I always knew I was straight|duncan well i guess on some level i always knew i was straight
  RACHEL|0|I though I was supposed to be something else, you know, I'm an ice dancer, all my friends are gay, I was just tryin' to fit in|i though i was supposed to be something else you know i am an ice dancer all my friends are gay i was just tryin to fit in
  RACHEL|0|PHOEBE: And um, and there's actually a, a woman|phoebe and um and there is actually a a woman
  RACHEL|0|DUNCAN: Her name's Debra|duncan her names debra
  RACHEL|0|PHOEBE: Oh|phoebe oh
  RACHEL|0|Well is she, is she the first that you've been with|well is she is she the first that you have been with
  RACHEL|0|DUNCAN: Well, I've never told you this but, there were one or two times, back in college, when I'd get really drunk, go to a straight bar and wake up with a woman next to me|duncan well i have never told you this but there were one or two times back in college when i would get really drunk go to a straight bar and wake up with a woman next to me
  RACHEL|0|But I, I, I told myself it was the liquor and e-everyone experiments in college|but i i i told myself it was the liquor and e everyone experiments in college
  RACHEL|0|PHOEBE: Sure|phoebe sure
  RACHEL|0|DUNCAN: But now I know I don't have a choice about this, I was born this way|duncan but now i know i do not have a choice about this i was born this way
  RACHEL|0|PHOEBE: I, I don't know what to say|phoebe i i do not know what to say
  RACHEL|0|I mean, you know, you're married to someone for six years and you think you know him and then one day says, 'Oh, I'm not gay|i mean you know you are married to someone for six years and you think you know him and then one day says oh i am not gay
  RACHEL|0|'  DUNCAN: I'm, I'm still me|duncan i am i am still me
  RACHEL|0|PHOEBE: Why couldn't you have just figured this out six years ago|phoebe why could not you have just figured this out six years ago
  RACHEL|0|MONICA: You know, it still smells like monkey in there|monica you know it still smells like monkey in there
  RACHEL|0|JULIE: That saves us a conversation|julie that saves us a conversation
  RACHEL|0|CHANDLER: Well, listen, this has been great but I'm officially wiped|chandler well listen this has been great but i am officially wiped
  RACHEL|0|JOEY: Me too, we should get goin'|joey me too we should get goin
  RACHEL|0|RACHEL: No, no, I mean, no, c'mon you guys, I mean, c'mon look it's only eleven thirty|rachel no no i mean no cmon you guys i mean cmon look it is only eleven thirty
  RACHEL|0|Let's just talk, we never just hang out and talk anymore|let us just talk we never just hang out and talk anymore
  RACHEL|0|MONICA: Rachel, that's all we do|monica rachel that is all we do
  RACHEL|0|RACHEL: Maybe that's all we do, what about Julie|rachel maybe that is all we do what about julie
  RACHEL|0|JULIE: What about Julie|julie what about julie
  RACHEL|0|RACHEL: Well, you have been in our lives for nearly two months now and we don't really know you|rachel well you have been in our lives for nearly two months now and we do not really know you
  RACHEL|0|I mean, who is Julie|i mean who is julie
  RACHEL|0|I mean, what do you like, what don't you like|i mean what do you like what do not you like
  RACHEL|0|We wanna hear everything|we wanna hear everything
  RACHEL|0|JULIE: Well, that could take a while|julie well that could take a while
  RACHEL|0|RACHEL: So|rachel so
  RACHEL|0|I mean, who here does not have the time to get to know Julie|i mean who here does not have the time to get to know julie
  RACHEL|0|CHANDLER: I got the time to get to know Julie|chandler i got the time to get to know julie
  RACHEL|0|JOEY: I got time|joey i got time
  RACHEL|0|MONICA: Rach, I know her pretty well, can I go|monica rach i know her pretty well can i go
  RACHEL|0|That's fine|that is fine
  RACHEL|0|RACHEL: OK Julie, so now let's start with your childhood, what was that like|rachel ok julie so now let us start with your childhood what was that like
  RACHEL|0|JULIE: Well, in a nutshell|julie well in a nutshell
  RACHEL|0|RACHEL: Nah, uh, uh, uh, uh|rachel nah uh uh uh uh
  RACHEL|0|PHOEBE: So, um, have you told your parents|phoebe so um have you told your parents
  RACHEL|0|DUNCAN: No, but it'll be OK, they're pretty cool, my brother's straight so|duncan no but it will be ok they are pretty cool my brothers straight so
  RACHEL|0|PHOEBE:  Here you go|phoebe here you go
  RACHEL|0|You know what, I just have one more question, um, if you had figured this out sooner and um, I had been around, do you think that I would have been the one who|you know what i just have one more question um if you had figured this out sooner and um i had been around do you think that i would have been the one who
  RACHEL|0|no, um, I'm sorry, don't tell me, I don't th ink either answer would make me feel better|no um i am sorry do not tell me i do not th ink either answer would make me feel better
  RACHEL|0|DUNCAN: I love you Phoebe|duncan i love you phoebe
  RACHEL|0|PHOEBE: So your brother's straigh huh|phoebe so your brothers straigh huh
  RACHEL|0|Seriously|seriously
  RACHEL|0|JULIE: And my second grade teacher was Ms|julie and my second grade teacher was ms
  RACHEL|0|Thomas, and my first grade teacher was Mrs|thomas and my first grade teacher was mrs
  RACHEL|0|Cobb|cobb
  RACHEL|0|RAHCEL: Mrs|rahcel mrs
  RACHEL|0|, Mrs|mrs
  RACHEL|0|Gobb|gobb
  RACHEL|0|JULIE: No Cobb, as in cobb salad|julie no cobb as in cobb salad
  RACHEL|0|RACHEL: Now, what exactly is in a cobb salad|rachel now what exactly is in a cobb salad
  RACHEL|0|CHANDLER: I'm goin' home|chandler i am goin home
  RACHEL|0|RACHEL: What|rachel what
  RACHEL|0|JOEY: Boy that Julie's a talker, huh|joey boy that julies a talker huh
  RACHEL|0|ROSS: Goodnight|ross goodnight
  RACHEL|0|RACHEL: So, it's pretty late, you're probably uh, not still planning on|rachel so it is pretty late you are probably uh not still planning on
  RACHEL|0|ROSS: Oh, no no, I am|ross oh no no i am
  RACHEL|0|RACHEL: Oh, well, are hey, are you nervous|rachel oh well are hey are you nervous
  RACHEL|0|ROSS: Um, no, I uh, I have done it before|ross um no i uh i have done it before
  RACHEL|0|RACHEL: Uh, OK, I mean uh, what, how are you gonna handle it|rachel uh ok i mean uh what how are you gonna handle it
  RACHEL|0|I mean, are, are ya gonna, are ya gonna talk about it before hand, are you just gonna pounce|i mean are are ya gonna are ya gonna talk about it before hand are you just gonna pounce
  RACHEL|0|ROSS: I uh, I don't know, I guess I'm just gonna see, see what happens|ross i uh i do not know i guess i am just gonna see see what happens
  RACHEL|0|RAHCEL: OK, gook luck|rahcel ok gook luck
  RACHEL|0|ROSS: Wha, uhh, what|ross wha uhh what
  RACHEL|0|RACHEL: Nothing, I mean, um, it is your first time with her and, you know if the first time doesn't go well, well then that's, that's pretty darn hard to recover from|rachel nothing i mean um it is your first time with her and you know if the first time does not go well well then that is that is pretty darn hard to recover from
  RACHEL|0|ROSS: OK, now I'm nervous|ross ok now i am nervous
  RACHEL|0|RACHEL: Maybe you should put it off|rachel maybe you should put it off
  RACHEL|0|ROSS: No, no, I don't wanna put it off, I just, God I just, I spent last year being so unbelievably miserable, ya know, and now, now I'm actually happy|ross no no i do not wanna put it off i just god i just i spent last year being so unbelievably miserable ya know and now now i am actually happy
  RACHEL|0|You know, I mean, really happy|you know i mean really happy
  RACHEL|0|I just, I just don't wanna, I don't wanna mess it up, ya know|i just i just do not wanna i do not wanna mess it up ya know
  RACHEL|0|RACHEL: I know, yeah, sorry|rachel i know yeah sorry
  RACHEL|0|ROSS: What, it's not your fault|ross what it is not your fault
  RACHEL|0|RACHEL: Maybe it, maybe it doesn't have to be this tough|rachel maybe it maybe it does not have to be this tough
  RACHEL|0|I mean, maybe you were on the right track with this whole, you know, spontaneous thing|i mean maybe you were on the right track with this whole you know spontaneous thing
  RACHEL|0|I mean, women really like that|i mean women really like that
  RACHEL|0|ROSS: Really|ross really
  RACHEL|0|RACHEL: Yeah, I mean, you know it, I mean, if it were me I, I, you know, I'd want you to, I don't know, like catch me off guard, you know, with like a really good kiss, you know really, sort of um, soft at first, then maybe um brush the hair away from my face, and look far into my eyes in a way that let's me know that something amazing is about to happen|rachel yeah i mean you know it i mean if it were me i i you know i would want you to i do not know like catch me off guard you know with like a really good kiss you know really sort of um soft at first then maybe um brush the hair away from my face and look far into my eyes in a way that let us me know that something amazing is about to happen
  RACHEL|0|ROSS:  Uh-huh|ross uh huh
  RACHEL|0|RACHEL: And then, I don't know, I mean you'd pull me really close to you so that, so that I'd be pressed up, you know, right against you|rachel and then i do not know i mean you would pull me really close to you so that so that i would be pressed up you know right against you
  RACHEL|0|And, um, it would get kind of sweaty and uh, and blurry, and then it's just happening|and um it would get kind of sweaty and uh and blurry and then it is just happening
  RACHEL|0|ROSS: Ohh|ross ohh
  RACHEL|0|Thanks Rach, goodnight|thanks rach goodnight
  RACHEL|0|RACHEL: Ohh, God|rachel ohh god
  RACHEL|0|CLOSING CREDITS     ROSS: Good morning|closing credits ross good morning
  RACHEL|0|OLD WOMAN: Well, somebody got some last night|old woman well somebody got some last night
  RACHEL|0|ROSS: Twice|ross twice
