char|line
joey|two guy hanging
joey|ross
ross|hey man
ross|yesterday really wrong
ross|sorry
chandler|sorry
chandler|reacted
ross|maybe u best friend interest best friend interest heart
chandler|could sorry
ross|know one sorry polentologist
ross|right joey get
ross|sorry
chandler|sorry
joey|oh
joey|keep reading
joey|good part coming
joey|keep going
ross|sorry chandler
chandler|sorry ross
joey|handsome man enters
joey|hey
joey|going guy
joey|know two talking like say thanks
joey|would let give well co created fireball
joey|end
chandler|took day
joey|took five minute
joey|spent rest day coming new ultimate fireball
joey|ha ha
joey|okay typical new york city apartment
joey|two girl hanging
monica|hi kelly
rachel|fine
rachel|god tiffany smell great
monica|new perfume
monica|come closer really appreciate
rachel|oh yknow joey sick
monica|disgusting
rachel|reading
joey|wait wait wait
joey|handsome man enter
