char|line
monica|oh it ’ s made happy
ross|little girl miss cat
ross|crazy lady think mother cat
ross|okay yknow go dinner son trust see phoebe tell
ross|thank
rachel|hate ross right
monica|right isn ’ t
chandler|yknow think might one time he ’ s wrong
chandler|oh he ’ s right
phoebe|hi
monica|hi
joey|uh pheebs mom
phoebe|yeah
joey|how ’ s going
phoebe|great
phoebe|oh took nap today mom fell asleep tummy purred
joey|that ’ s sweet
joey|i ’ m gon na get coffee
monica|huh
monica|what ’ d ya say joe
monica|i ’ ll right
rachel|pheebs
phoebe|feel uhh
rachel|right
chandler|i ’ m coming already
rachel|jeez
monica|yet
monica|yet
monica|yet
monica|yet
monica|yet
monica|yet
monica|yet
monica|yet
rachel|hello chip
other|hey rach
other|ya doin ’
rachel|i ’ m great
rachel|i ’ m great
rachel|i ’ ve got great job bloomingdale ’ s wonderful friend eventhough i ’ m seeing anyone right i ’ ve never felt better
other|ah monica ready yet
rachel|she ’ ll second
rachel|chip how ’ s umm amy welch
other|amy welch
other|wow
other|haven ’ t seen since
other|monica ready
joey|unit friend
joey|sturdy construction ton storage compartment big enough fit grown man
joey|oh yeah
joey|got
joey|roommate bet five buck couldn ’ t stuck board handle locked
joey|yeah
joey|funny ‘ til started feeling like coffin
other|can ’ t fit thing
other|that ’ s deep enough
joey|oh yeah
joey|can ’ t i ’ ll knock five buck price unit
other|right deal
joey|okay
joey|see
joey|told ya
joey|sometimes get get away
joey|hey nickel
monica|oh god
monica|still chipper
monica|that ’ s used call ah motorcycle high school
monica|yknow motorcycle chopper you ’ re chip
monica|nevermind
other|think it ’ s cute
monica|wow
monica|lipper chipper
other|still touch anyone high school
monica|umm
monica|well there ’ s rachel umm think that ’ s
monica|bout
other|oh yeah still hang simmons zana yknow
other|see spindler lot
other|devane kelly run goldie time time
other|steve brown zuchoff mcgwire j
other|breadsly
other|ehh yknow high school kinda lose touch
other|oh yeah
other|ran richard dorfman
monica|ohh
other|good simmons gave wedgie
monica|isn ’ t architect
other|yeah still wear underwear
chandler|oh god
chandler|right
joey|yeah
chandler|happened
joey|awww man
joey|promised wouldn ’ t take chair
chandler|hell happened
chandler|locked
chandler|hell stuff
joey|well guy came look unit said didn ’ t think big enough fit grown man
chandler|got voluntarily
joey|tryin ’ make sale
joey|oh man ever run guy know i ’ m gon na
chandler|bend
other|zana let one rip
monica|look enjoy talking people went high school ‘ cause umm maybe could talk something else
monica|like don ’ t even know work
other|know work
other|movie theatre used come time
monica|still work multiplex
other|oh like i ’ d give job
other|free popcorn candy anytime want
other|get free poster room
monica|thanks i ’ m set
monica|still live parent
other|oh yeah stay late want
rachel|wow
rachel|really got guy
rachel|v
rachel|chair
phoebe|oh yeah microwave
phoebe|stereo
joey|aww man took five spade
joey|oh
monica|oh god
monica|happened
chandler|oh umm joey born 28 year later robbed
rachel|date
monica|well yknow always wanted go chip matthew high school
rachel|um hmm
monica|well tonight actually went chip matthew high school
rachel|oh honey i ’ m sorry
monica|it ’ s okay get go chip matthew got dump chip matthew
rachel|ohh
rachel|that ’ s great
monica|know
ross|hey
ross|ah insurance company say
chandler|oh said uh “ you don ’ t insurance stop calling u
chandler|”
ross|didn ’ t tell
ross|okay fine
ross|pheebs
phoebe|yeah
phoebe|hi
ross|hi
ross|listen uhh cat belongs little girl
ross|flyer place
rachel|i ’ m sorry sweetie
monica|hey take back want
phoebe|ohh
phoebe|um hmm
phoebe|yknow choose find
phoebe|mean respect decision
phoebe|right
other|that ’ s good call
other|right
ross|look hey enough enough
ross|look sorry feel guilty whatever spending time new mom old mom
ross|cat
ross|okay julio cat
ross|mom
ross|cat
phoebe|ross many parent lost
ross|none
phoebe|okay don ’ t know feel like one come back
phoebe|believe mother
phoebe|even i ’ m wrong care
phoebe|friend
phoebe|okay
phoebe|supportive
ross|i ’ m sorry
phoebe|okay
ross|don ’ t know say
rachel|could
rachel|say you ’ re sorry mom
phoebe|think would like
ross|come come come mr
ross|buffay
ross|sorry said umm insensitive say cat
ross|clearly also reincarnated spirit friend ’ s mother
phoebe|thank
phoebe|forgive
rachel|honey gon na little girl
phoebe|yeah okay listen umm mom hope know still mean lot
phoebe|you ’ re welcome come back anytime
chandler|pheebs could come back couch we ’ d really appreciate
phoebe|come mom i ’ ll take home
rachel|i ’ ll go
ross|oh
ross|yknow i ’ ve got extra futon
joey|dude don ’ t brag
joey|got nothing
