char|line
ross|get
ross|college professor got 1450
monica|1250
ross|damn forgot
phoebe|right
phoebe|gon na take clunkers ross ’ s
phoebe|back minute
rachel|oh wait guy go ask question
monica|yeah
rachel|guy break girlfriend appropriate amount time wait make move
phoebe|oh say month
monica|really
monica|say 3 4
joey|half hour
rachel|interesting
monica|assistant would say never
joey|right rach big question like
joey|right
joey|like moo point
rachel|huh
rachel|moo point
joey|yeah like cow opinion
joey|matter
joey|moo
rachel|living long make sense
monica|please listen joey okay
monica|would look
monica|he ’ s obviously depressed
monica|away family spending thanksgiving stranger
monica|need right friend
rachel|right sorry
rachel|thank
rachel|okay gon na
joey|fine
joey|take advice
joey|one ever listens
joey|package pretty one care inside
rachel|hey
other|hey
rachel|holding
other|bad
rachel|yeah
rachel|sorry girlfriend
other|thanks
rachel|guy together long time
other|year
other|kinda thought end together
other|anymore
rachel|broke
other|yeah
rachel|yeah
rachel|hmmmm
other|weird
other|always used assume would meet someone fall love happy given
other|lately like
other|ever feeling
rachel|yeah time constantly
rachel|terrifying
rachel|know figure work
rachel|uh
other|answer
rachel|yeah know
rachel|really
other|hey thanks talking
rachel|well bos
rachel|hug
joey|right like back
joey|huh
joey|told ya go
joey|street noise drowned
joey|right see later okay
other|joey say
other|like back
rachel|uh yeah well see joey know insecure back hugging obviously repulsed yeah
other|wait wait minute make sense
rachel|right here truth um joey said said um attracted
other|wow
rachel|yeah admit
rachel|crush uh know crazy work together nothing could ever happen last thing want freak make feel uncomfortable
rachel|would really great said something right
other|oh god
other|guy stealing car
other|right
other|car
other|hey
rachel|okay gon na take minute
rachel|anything else wan na get chest
other|can not believe
rachel|wait still time talk they ’ re even car yet
rachel|oh look go okay
monica|okay phoebe probably go back
phoebe|please leave lonely
monica|stop
monica|stop
monica|okay let u go
monica|strong
phoebe|yeah okay
monica|oh god
monica|hear
monica|said monica
monica|oooh can not leave
phoebe|know want sneak dog back chandler would even know
monica|gon na work
phoebe|dog three day chandler idea
phoebe|smart
monica|hey
monica|know either
phoebe|yeah kinda knew something going
monica|yeah knew
phoebe|chandler
phoebe|wash hand
chandler|know
ross|hey
ross|back
monica|relax ross
monica|made ice cream
ross|hey look phoebe
ross|uh laid state geographically
phoebe|really time right
phoebe|okay keep chandler away bedroom
ross|yeah look
phoebe|see exactly time
chandler|monica
ross|um phoebe room
ross|can not go
ross|monicas cry
ross|upset whole clunkers thing
chandler|well go
ross|want see right
ross|sent away dog
chandler|ridiculous
ross|oh
ross|look monica kid dog named rover
ross|uh one day dad decides like dog
ross|monica friend phyllis take away dog
ross|last time ever saw
ross|see
ross|like
ross|detail changed
joey|okay sweat pant
joey|bring food
joey|matter
chandler|monicas upset sent clunkers away
joey|bring dog back hero
chandler|yeah hero could
chandler|could could
chandler|w w attack
joey|chandler like big gerbil
chandler|scare
joey|ross need help
ross|yes please
joey|first utah
joey|dude can not make stuff
ross|hate america
ross|finish game swear moving
joey|hey
joey|tag still talking police
rachel|yeah ohh
rachel|damnit open mouth
rachel|crush attracted
rachel|gee know freaked
joey|said like probably yeah
phoebe|hey chandler
chandler|went walk
phoebe|okay can not tell
phoebe|look back
rachel|hi
joey|oh
joey|went ross bring dog back
phoebe|oh dog going
joey|think
monica|hi honey
chandler|please please please mad
monica|would
phoebe|shh wait see
phoebe|maybe maybe
chandler|okay went ross apartment bring back clunkers
chandler|y ’ know left door open must gotten looked everywhere apartment including roof fyi ross one neighbor growing weed
chandler|could find sorry
chandler|know could go ease pain
phoebe|good news look back
rachel|hi
chandler|clunkers
chandler|oh god
monica|right came back
phoebe|thanksgiving miracle
chandler|good see
phoebe|yeah came way back ross building
phoebe|oh thing must seen
phoebe|climbed fire escape tapped window teeny little paw ran let went far
phoebe|stopped
ross|okay maybe hard 50 state
ross|let tell something 49 state
ross|think able eat something
rachel|oh hi
other|okay
other|got ta go police station look mug shot
rachel|oh
other|thanks guy
ross|tag
ross|going
ross|uh uh get chance talk
ross|uh say
other|colorado
ross|ah good
rachel|look um think talk happened terrace
other|okay
rachel|ah never said said
rachel|y ’ know
rachel|matter feel
rachel|mean work together nothing could really ever happen u would love go work monday never talk okay
rachel|big day monday lot
rachel|okay
other|um
rachel|oh god knew freaked
other|thing freaked saying nothing could ever happen u
rachel|really
other|yeah please fire
rachel|okay well one le thing monday
ross|delaware
ross|delaware
chandler|right
ross|want turkey
chandler|got
chandler|got nevada twice
ross|know
chandler|yeah
