char|line
phoebe|okay don ’ t know talk
other|‘ cha
chandler|oh i ’ m taking ex girlfriend speed dialer
other|oh
chandler|it ’ s good thing
chandler|must dial speedily anyway
chandler|must rush life
chandler|can ’ t savor precious moment
chandler|huge breast
ross|hi
monica|hi
ross|yeah
ross|um heard ah mark guy ah rachel met today
monica|isn ’ t great
ross|oh yeah
ross|ah kinda pretty pretty good
ross|sound like nice good guy
monica|oh
monica|dreamy
monica|mean yknow left actually used phrase ‘ hummina hummina hummina
monica|’
ross|that ’ s excellent
ross|he ’ s nice guy
ross|really think mark doesn ’ t want anything exchange helping
rachel|well assume i ’ ll take shower yknow that ’ s true job
monica|ya feelin ’
chandler|well apartment isn ’ t anymore drank
phoebe|where ’ d get
phoebe|lost opened present
ross|yeah
chandler|yeah ended storage room alone
chandler|ow ‘ woo hooing ’ ‘ woo hooing
chandler|’
phoebe|happened
chandler|ah fooled around joey ’ s sister
chandler|well that ’ s worst part
monica|worse part
chandler|can ’ t remember sister
ross|see men
ross|don ’ t tell men nice
ross|men
monica|insane
monica|mean joey going kill he ’ s actually going kill dead
chandler|okay
chandler|don ’ t think thought
phoebe|know one
rachel|mean that ’ s unbelievable
monica|mean gina
ross|one gina
rachel|dark big hair airplane earring
monica|that ’ s dina
chandler|see can ’ t tell one either dwha
phoebe|didn ’ t fool around
phoebe|dwha
phoebe|dwha
chandler|veronica
chandler|look it ’ s got veronica girl red skirt
chandler|definitely stuck tongue throat
chandler|look i ’ ve drinking sometimes tend get overly friendly i ’ m sorry
monica|that ’ s okay
rachel|that ’ s right
ross|that ’ s okay
joey|talk second
ross|hey joey
rachel|hey
joey|come
chandler|can ’ t talk
chandler|witness
joey|got phone sister
ross|ah one
joey|mary angela
ross|mary angela
joey|yeah
monica|yknow one
joey|don ’ t ask chandler ‘ cause he ’ s one fooled around
joey|told said could really fall
joey|true
joey|gettin ’ janice groping sister
chandler|it ’ s got ta first one
joey|really
joey|that ’ s great
joey|sister sittin ’ tree
chandler|yep i ’ m tree
rachel|call
rachel|mark call
monica|honey i ’ m sorry weekend ’ s yet
rachel|oh
rachel|oh god phoebe
monica|guess they ’ re back date
rachel|music
rachel|nice
monica|oh god
monica|good
monica|finished book
rachel|oh yeah what ’ s
monica|don ’ t remember
monica|wan na take walk
rachel|yeah
ross|dear mary angela
ross|hi
ross|how ’ s going
ross|hardest letter i ’ ve ever write
ross|hell ’ s matter
ross|think joey ’ s going react find blew sister letter
chandler|well that ’ s part tell moved france
chandler|actually i ’ ll cuba
ross|right look look you ’ ve got okay person
ross|least know name
ross|go house ask mary angela okay ever one come door take walk let easy
chandler|mary angela come door ask mary angela
ross|cuba
chandler|joey wh wh wha wh wha wh wha wh wha
joey|waiting grandma finish laundry
chandler|i ’ m see mary angela
joey|man
joey|look listen listen got cool ‘ cause grandma doesn ’ t know two yet want tick
joey|like sixth person spit mussolini hanging body
joey|yeah
chandler|where ’ s mary angela
joey|she ’ s right
other|hey chandler
rachel|can ’ t believe mark didn ’ t call
rachel|it ’ s sunday night didn ’ t call
ross|bummer
rachel|yeah right
rachel|look you ’ re practically giddy
ross|i ’ m genuinely sorry mark thing didn ’ t work
ross|look rach want good thing
monica|wait minute don ’ t call mark
monica|mean say sit wait you ’ ve got make stuff happen
ross|don ’ t want seem pushy
monica|honey it ’ s pushy gave home number
ross|gave home number
ross|like home
rachel|yeah don ’ t mind call want good thing
ross|that ’ s right good thing said
rachel|hello mark
rachel|hi it ’ s rachel green
rachel|oh don ’ t apologize
rachel|yeah i ’ ll hold
rachel|left number work helping niece report pioneer
ross|made
rachel|yeah oh god tomorrow
rachel|it ’ s perfect
rachel|oh god thank soo much
rachel|great
rachel|bye
rachel|got interview
monica|yay
ross|go
rachel|even offered meet lunch tomorrow prep
monica|oh amazing
ross|yeah well know mark think i ’ d expect nothing le
rachel|got figure i ’ m going wear
ross|high collar baggy pant say i ’ m pro
rachel|yeah
rachel|right
rachel|okay i ’ ll see guy later
rachel|woo hoo
ross|go get ‘ em
ross|hurt way
ross|‘ why don ’ t call
ross|’ well thank much
ross|yknow going prep yknow prep surgically remove boyfriend
monica|crazy
ross|mind
ross|losing sens
ross|dreamy guy taking girlfriend meal
monica|ross yknow isn ’ t even
monica|mean rachel something wonderful happening
monica|mean know even you ’ re right want sleep mean get
monica|mean don ’ t trust
ross|well yeah
monica|get
monica|grow
ross|grow
chandler|teramisu excellent
chandler|make mary angela
chandler|well it ’ s it ’ s yummy
chandler|mary angela like
other|course
other|it ’ s favorite
chandler|um mary angela what ’ s second favorite
other|grandma ’ s teramisu
chandler|would please
chandler|give receipt ‘ cause great
chandler|it ’ s top notch
other|dy
other|excuse go bathroom
chandler|oh squinting
chandler|doesn ’ t mean anything
chandler|excuse um
chandler|hey
other|finally thought we ’ d never alone
other|tell something stopped thinking since party
chandler|look may jumped gun
chandler|um got relationship i ’ m really commitment kind place
other|neither
other|god mary angela right softest lip
chandler|ahhhh you ’ re mary angela
other|i ’ m mary theresa
chandler|bad
chandler|you ’ re mary angela
chandler|oh soo bad
other|joey
chandler|joey
chandler|joey
chandler|don ’ t joey
chandler|joey
joey|what ’ s goin ’
chandler|you ’ re
chandler|run hide
other|it ’ s big deal
other|chandler kissin ’ thought mary angela
joey|could could think mary angela
chandler|wasn ’ t sure one mary angela
chandler|look i ’ m sorry okay really drunk look really similar
other|say punch joey
chandler|yknow calm brother ’ s going punch
chandler|ya
joey|well usually would
joey|never thought you ’ d receiving end
joey|could
chandler|joey wan na punch go ahead deserve
chandler|want know would never soberly hurt family you ’ re best friend
chandler|would never anything like ever
other|say punch
joey|i ’ m going punch chandler
other|i ’ ll
joey|won ’ t
joey|look know terrible thing believe he ’ s sorry
joey|you ’ ve got one apology make right you ’ ve got apologize mary angela
chandler|okay absolutely
joey|right
chandler|you ’ ve got
joey|cookie punch
rachel|hey
ross|hi
ross|ah yknow building paper route
rachel|oh
ross|hi
rachel|hi
ross|how ’ d go
rachel|oh well woman interviewed pretty tough yknow thank god mark coached started talking fall line got happy wouldn ’ t shut
ross|i ’ m proud
ross|listen i ’ m ah i ’ m sorry i ’ ve crazy jealous it ’ s like lot
rachel|know
ross|yeah
rachel|yeah
other|rachel
rachel|yeah
rachel|hi mark
other|hi
other|talked joanna love
other|got got job
rachel|oh
other|yes
rachel|oh god
ross|congratu
ross|lations lations
monica|ah phoebe date
phoebe|oh well yknow
monica|yeah know
phoebe|ick eavesdropping
rachel|eavesdropping
rachel|pheebs ceiling tile falling
phoebe|oh i ’ m sorry
phoebe|really like guy
phoebe|think really happens like
ross|maybe he ’ s jumping pogo stick really like
ross|maybe pogo stick like
joey|right that ’ s
joey|can not phoebe
joey|guy going get butt kicking lifetime
joey|big guy
ross|ah we ’ ll go
ross|come
phoebe|thanks guy
phoebe|thank
chandler|don ’ t worry
phoebe|god hope kick as
rachel|honey i ’ m sorry
monica|yknow it ’ s consolation really sound like fun
other|may help
