char|line
rachel|remember big thing gon na tell
joey|oh
rachel|gon na tell found would okay could talk
rachel|right
joey|well would secret
joey|yeah would okay
joey|yeah
joey|yeah
rachel|yeah
rachel|well
rachel|hey uh joe would mind going chandler bedroom get book back borrowed
joey|want go
rachel|yeah
joey|know something
rachel|know something
joey|might know something
rachel|might know something
joey|thing know
rachel|oh can not tell tell know
joey|can not tell know
rachel|well can not tell know
joey|okay fine
joey|know
rachel|right go walk chandler bedroom see thing think know actually thing think know
joey|know
rachel|know
joey|yeah know
rachel|chandler monica
rachel|oh unbelievable
rachel|long known
joey|long
joey|oh god rach dying talk someone long
joey|listen listen can not say anything anybody weird
joey|listen
other|hey
phoebe|hey
phoebe|raining
phoebe|want fly rain
joey|oh going go walk rain
rachel|ohhh yeah
phoebe|weird
phoebe|bet
chandler|oh good okay can not take anymore
chandler|can not take anymore
chandler|win okay
chandler|pheebs
chandler|flying jet
chandler|better make spaceship get back home planet
chandler|ross phone call today tom jones want pant back
chandler|hornswoggle
chandler|dating character fraggile rock
