char_name|char_id|unprocessed_line|processed_line
Joanne|0|Well, guess who my dad's making partner in his firm|well guess who my dads making partner in his firm
Kiki|0|And while we're on the subject of news|and while we are on the subject of news
Phoebe|5|Look, look, I have elbows|look look i have elbows
Chandler|4|Poulet passes it up to Leetch|poulet passes it up to leetch
Joey|3|Leetch spots Messier in the crease- there's the pass|leetch spots messier in the crease there is the pass
Chandler|4|We'll take a brief time out while Messier stops to look at some women's shoes|we will take a brief time out while messier stops to look at some womens shoes
Ross|6|Carol was wearing boots just like those the night that we- we first- y'know|carol was wearing boots just like those the night that we we first yknow
Ross|6|Fact, she, uh- she never took'em off, 'cause we-we-  Sorry|fact she uh she never tookem off because we we sorry
Ross|6|Sorry|sorry
Joey|3|What|what
Ross|6|Peach pit|peach pit
Chandler|4|Yes, Bunny|yes bunny
Ross|6|Peach pit|peach pit
Ross|6|That night we, uh- we had-|that night we uh we had
Joey|3|-Peaches|peaches
Ross|6|Actually, nectarines, but basically|actually nectarines but basically
Chandler|4|Could've been a peach|could have been a peach
Ross|6|Then, uh, then we got dressed, and I-I|then uh then we got dressed and i i
Ross|6|I walked her to the-  -the bus stop|i walked her to the the bus stop
Ross|6|I'm fine|i am fine
Joey|3|Hey, that woman's got an ass like Carol's|hey that womans got an ass like carols
Joey|3|What|what
Joey|3|Thought we were trying to find stuff|thought we were trying to find stuff
Rachel|1|So c'mon, you guys, tell me all the dirt|so cmon you guys tell me all the dirt
Kiki|0|Well, the biggest news is still you dumping Barry at the altar|well the biggest news is still you dumping barry at the altar
Joanne|0|Alright|alright
Joanne|0|Let's talk reality for a second|let us talk reality for a second
Rachel|1|Okay|okay
Joanne|0|When are you coming home|when are you coming home
Rachel|1|What|what
Rachel|1|Guys, I'm not|guys i am not
Joanne|0|C'mon, this is us|cmon this is us
Rachel|1|I'm not|i am not
Rachel|1|This is what I'm doing now|this is what i am doing now
Rachel|1|I've got this job-|i have got this job
Kiki|0|Waitressing|waitressing
Rachel|1|Okay, I'm not just waitressing|okay i am not just waitressing
Rachel|1|I'm|i am
Rachel|1|I, um|i um
Rachel|1|I write the specials on the specials board, and, uh|i write the specials on the specials board and uh
Rachel|1|and I, uh|and i uh
Rachel|1|I take the uh dead flowers out of the vase|i take the uh dead flowers out of the vase
Rachel|1|Oh, and, um, sometimes Artelle lets me put the little chocolate blobbies on the cookies|oh and um sometimes artelle lets me put the little chocolate blobbies on the cookies
Leslie|0|Well|well
Leslie|0|Your mom didn't tell us about the blobbies|your mom did not tell us about the blobbies
Monica|2|Hey, Rach|hey rach
Monica|2|How was it with your friends|how was it with your friends
Monica|2|Okay|okay
Monica|2|How would you like some Tiki Death Punch|how would you like some tiki death punch
Rachel|1|What's that|what is that
Monica|2|Weeeell, it's rum, and-|weeeell it is rum and
Rachel|1|Okay|okay
Monica|2|We thought since Phoebe was staying over tonight we'd have kinda like a slumber party thing|we thought since phoebe was staying over tonight we would have kinda like a slumber party thing
Monica|2|We got some trashy magazines, we got cookie dough, we got Twister|we got some trashy magazines we got cookie dough we got twister
Phoebe|5|Ooh|ooh
Phoebe|5|Ooh|ooh
Phoebe|5|And I brought Operation|and i brought operation
Phoebe|5|But, um, I lost the tweezers, so we can't operate|but um i lost the tweezers so we cannot operate
Phoebe|5|But we can prep the guy|but we can prep the guy
Monica|2|Uh, Rach, it's the Visa card people|uh rach it is the visa card people
Rachel|1|Oh, God, ask them what they want|oh god ask them what they want
Monica|2|Could you please tell me what this is in reference to|could you please tell me what this is in reference to
Monica|2|Yes, hold on|yes hold on
Monica|2|Um, they say there's been some unusual activity on your account|um they say there is been some unusual activity on your account
Rachel|1|But I haven't used my card in weeks|but i have not used my card in weeks
Monica|2|That is the unusual activity|that is the unusual activity
Monica|2|Look, they just wanna see if you're okay|look they just wanna see if you are okay
Rachel|1|They wanna know if I'm okay|they wanna know if i am okay
Rachel|1|Okay|okay
Rachel|1|they wanna know if I'm okay, okay, let's see|they wanna know if i am okay okay let us see
Rachel|1|Well, let's see, the FICA guys took all my money, everyone I know is either getting married, or getting promoted, or getting pregnant, and I'm getting coffee|well let us see the fica guys took all my money everyone i know is either getting married or getting promoted or getting pregnant and i am getting coffee
Rachel|1|And it's not even for me|and it is not even for me
Rachel|1|So if that sounds like I'm okay, okay, then you can tell them I'm okay, okay|so if that sounds like i am okay okay then you can tell them i am okay okay
Monica|2|Uh- Rachel has left the building, can you call back|uh rachel has left the building can you call back
Rachel|1|Alright, c'mon|alright cmon
Rachel|1|Let's play Twister|let us play twister
Ross|6|Sorry, sorry|sorry sorry
Ross|6|Uh-oh|uh oh
Chandler|4|What|what
Chandler|4|There was ice there that night with Carol|there was ice there that night with carol
Chandler|4|Plastic seats|plastic seats
Chandler|4|Four thousand angry Pittsburgh fans|four thousand angry pittsburgh fans
Ross|6|No, actually I was just saying it looks like we're not sitting together|no actually i was just saying it looks like we are not sitting together
Ross|6|But now you mention it, there was ice there that night|but now you mention it there was ice there that night
Ross|6|It was the first frost|it was the first frost
Joey|3|C'mon, sit|cmon sit
Joey|3|Just sit down, sit|just sit down sit
Monica|2|You should feel great about yourself|you should feel great about yourself
Monica|2|You're doing this amazing independence thing|you are doing this amazing independence thing
Rachel|1|Monica, what is so amazing|monica what is so amazing
Rachel|1|I gave up, like, everything|i gave up like everything
Rachel|1|And for what|and for what
Phoebe|5|You are just like Jack|you are just like jack
Rachel|1|Jack from downstairs|jack from downstairs
Phoebe|5|No, Jack and the Beanstalk|no jack and the beanstalk
Monica|2|Ah, the other Jack|ah the other jack
Phoebe|5|Yeah, right|yeah right
Phoebe|5|See, he gave up something, but then he got those magic beans|see he gave up something but then he got those magic beans
Phoebe|5|And then he woke up, and there was this, this big plant outside his window, full of possibilities and stuff|and then he woke up and there was this this big plant outside his window full of possibilities and stuff
Phoebe|5|And he lived in a village, and you live in the Village|and he lived in a village and you live in the village
Rachel|1|Okay, but Pheebs, Pheebs, Jack gave up a cow, I gave up an orthodontist|okay but pheebs pheebs jack gave up a cow i gave up an orthodontist
Rachel|1|Okay, I-I-I know, I know I didn't love him-|okay i i i know i know i did not love him
Phoebe|5|Oh, see, Jack did love the cow|oh see jack did love the cow
Rachel|1|But see, it was a plan|but see it was a plan
Rachel|1|Y'know, it was clear|yknow it was clear
Rachel|1|It was figured out, and now everything's just kinda like|it was figured out and now everythings just kinda like
Phoebe|5|Floopy|floopy
Rachel|1|Yeah|yeah
Monica|2|So what, you're not the only one|so what you are not the only one
Monica|2|I mean, half the time we don't know where we're going|i mean half the time we do not know where we are going
Monica|2|You've just gotta figure at some point it's all gonna come together, and it's just gonna be|you have just gotta figure at some point it is all gonna come together and it is just gonna be
Monica|2|un-floopy|un floopy
Phoebe|5|Oh, like that's a word|oh like that is a word
Rachel|1|Okay, but Monica, what if- what if it doesn't come together|okay but monica what if what if it does not come together
Monica|2|Pheebs|pheebs
Phoebe|5|Oh, well|oh well
Phoebe|5|'cause|because
Phoebe|5|you just|you just
Phoebe|5|I don't like this question|i do not like this question
Rachel|1|Okay, see, see, you guys, what if we don't get magic beans|okay see see you guys what if we do not get magic beans
Rachel|1|I mean, what if all we've got are|i mean what if all we have got are
Rachel|1|beans|beans
Ross|6|Get him|get him
Ross|6|GET HIM|get him
Ross|6|Get him|get him
Ross|6|Get- YESSS|get yesss
Ross|6|Not laughing now, are ya pal|not laughing now are ya pal
Chandler|4|See buddy, that's all you need, a bunch of toothless guys hitting each other with sticks|see buddy that is all you need a bunch of toothless guys hitting each other with sticks
Ross|6|Pass it|pass it
Ross|6|Pass it|pass it
Chandler|4|He's open|he is open
Chandler|4|Hey, look, we're on that TV thing|hey look we are on that tv thing
Chandler|4|'Scuse me|scuse me
Receptionist|0|It says to call this number if you're not completely satisfied with this candy bar|it says to call this number if you are not completely satisfied with this candy bar
Receptionist|0|Well, I'm not completely satisfied|well i am not completely satisfied
Chandler|4|Listen, it's kind of an emergency|listen it is kind of an emergency
Chandler|4|Well, I guess you know that, or we'd be in the predicament room|well i guess you know that or we would be in the predicament room
Receptionist|0|Hold on|hold on
Receptionist|0|Fill these out, sit over there|fill these out sit over there
Ross|6|Look, I don't wanna make any trouble, okay, but I'm in a lot of pain here, alright|look i do not wanna make any trouble okay but i am in a lot of pain here alright
Ross|6|My face is dented|my face is dented
Receptionist|0|Well, you'll have to wait your turn|well you will have to wait your turn
Joey|3|Well, how long do you think it'll be|well how long do you think it will be
Receptionist|0|Any minute now|any minute now
Ross|6|Hey, this-  Heyy|hey this heyy
Rachel|1|I'm so sorry, you guys|i am so sorry you guys
Rachel|1|I didn't mean to bring you down|i did not mean to bring you down
Monica|2|No, you were right|no you were right
Monica|2|I don't have a plan|i do not have a plan
Pizza Guy|0|Pizza guy|pizza guy
Rachel|1|Thank God|thank god
Rachel|1|Food|food
Monica|2|Phoebe|phoebe
Phoebe|5|What|what
Monica|2|Do you have a plan|do you have a plan
Phoebe|5|I don't even have a 'pl'|i do not even have a pl
Pizza Guy|0|Hi, one, uh, mushroom, green pepper and onion|hi one uh mushroom green pepper and onion
Rachel|1|No, no, that's not what we ordered|no no that is not what we ordered
Rachel|1|We ordered a fat-free crust with extra cheese|we ordered a fat free crust with extra cheese
Pizza Guy|0|Wait, you're not 'G|wait you are not g
Pizza Guy|0|Stephanopoulos|stephanopoulos
Pizza Guy|0|' Man, my dad's gonna kill me|man my dads gonna kill me
Monica|2|Wait|wait
Monica|2|Did you say 'G|did you say g
Monica|2|Stephanopoulos|stephanopoulos
Monica|2|'|
Pizza Guy|0|Yeah|yeah
Pizza Guy|0|This one goes across the street, I must have given him yours|this one goes across the street i must have given him yours
Pizza Guy|0|Oh, bonehead, bonehead|oh bonehead bonehead
Monica|2|Wait, was this a-a small mediterranean guy with curiously intelligent good looks|wait was this a a small mediterranean guy with curiously intelligent good looks
Pizza Guy|0|Yeah, that sounds about right|yeah that sounds about right
Monica|2|Was he wearing a stunning blue suit|was he wearing a stunning blue suit
Phoebe|5|And-and a power tie|and and a power tie
Pizza Guy|0|No, pretty much just a towel|no pretty much just a towel
Monica|2|Oh God|oh god
Pizza Guy|0|So you guys want me to take this back|so you guys want me to take this back
Monica|2|Are you nuts|are you nuts
Monica|2|We've got George Stephanopoulos' pizza|we have got george stephanopoulos pizza
Rachel|1|Uh, Pheebs|uh pheebs
Rachel|1|Who's George Snuffalopagus|who is george snuffalopagus
Phoebe|5|Big Bird's friend|big birds friend
Monica|2|I see pizza|i see pizza
Phoebe|5|Oh, I wanna see|oh i wanna see
Phoebe|5|Lemme see|lemme see
Phoebe|5|Lemme see|lemme see
Rachel|1|Hello|hello
Rachel|1|Who are we spying on|who are we spying on
Monica|2|White House adviser|white house adviser
Monica|2|Clinton's campaign guy|clintons campaign guy
Monica|2|The one with the great hair, sexy smile, really cute butt|the one with the great hair sexy smile really cute butt
Rachel|1|Oh, him, the little guy|oh him the little guy
Rachel|1|Oh, I love him|oh i love him
Phoebe|5|Ooh, wait|ooh wait
Phoebe|5|wait, I see a woman|wait i see a woman
Monica|2|Please tell me it's his mother|please tell me it is his mother
Phoebe|5|Definitely not his mother|definitely not his mother
Monica|2|Oh, no|oh no
Phoebe|5|Oh, wait, she's walking across the floor|oh wait she is walking across the floor
Phoebe|5|she's walking|she is walking
Phoebe|5|she's walking|she is walking
Phoebe|5|she's going for the pizza-  Hey, that's not for you, bitch|she is going for the pizza hey that is not for you bitch
Chandler|4|Excuse me, look, we've been here for over an hour, and a lot of people less sick than my friend have gone in|excuse me look we have been here for over an hour and a lot of people less sick than my friend have gone in
Chandler|4|I mean, that guy with the toe thing|i mean that guy with the toe thing
Chandler|4|Who's he sleeping with|who is he sleeping with
Chandler|4|Oh, c'mon Dora, don't be mad|oh cmon dora do not be mad
Chandler|4|I know we both said some things we didn't mean, but that doesn't mean we still don't love each other|i know we both said some things we did not mean but that does not mean we still do not love each other
Chandler|4|Y'know, I feel like I've lost her|yknow i feel like i have lost her
Chandler|4|Ba-|ba
Monica|2|Light still out|light still out
Rachel|1|Yeah|yeah
Monica|2|Oh|oh
Monica|2|Maybe they're- napping|maybe they are napping
Rachel|1|Oh please, they're having sex|oh please they are having sex
Monica|2|Shut up|shut up
Phoebe|5|Shut up|shut up
Rachel|1|So, whaddya think George is like|so whaddya think george is like
Monica|2|I think he's shy|i think he is shy
Phoebe|5|Yeah|yeah
Monica|2|Yeah|yeah
Monica|2|I think you have to draw him out|i think you have to draw him out
Monica|2|And then- when you do- he's a preppy animal|and then when you do he is a preppy animal
Ross|6|I remember the moonlight coming through the window- and her face had the most incredible glow|i remember the moonlight coming through the window and her face had the most incredible glow
Chandler|4|Yes, the moon, the glow, the magical feeling, you did this part- Could I get some painkillers over here, please|yes the moon the glow the magical feeling you did this part could i get some painkillers over here please
Joey|3|He's right, enough, already|he is right enough already
Joey|3|What is the big deal about today|what is the big deal about today
Joey|3|So you slept with her for the first time, so what|so you slept with her for the first time so what
Joey|3|You slept with her for seven years after that|you slept with her for seven years after that
Ross|6|Look, it's just a little more complicated|look it is just a little more complicated
Chandler|4|Well, what|well what
Chandler|4|What|what
Chandler|4|What is it|what is it
Chandler|4|That she left you|that she left you
Chandler|4|That she likes women|that she likes women
Chandler|4|That she left you for another woman that likes women|that she left you for another woman that likes women
Ross|6|Little louder, okay, I think there's a man on the twelfth floor in a coma that didn't quite hear you|little louder okay i think there is a man on the twelfth floor in a coma that did not quite hear you
Chandler|4|Then what|then what
Ross|6|My first time with Carol was|my first time with carol was
Joey|3|What|what
Ross|6|It was my first time|it was my first time
Joey|3|With Carol|with carol
Joey|3|Oh|oh
Chandler|4|So in your whole life, you've only been with one——oh|so in your whole life you have only been with one oh
Joey|3|Whoah, boy, hockey was a big mistake|whoah boy hockey was a big mistake
Joey|3|There was a whole bunch of stuff we could've done tonight|there was a whole bunch of stuff we could have done tonight
Monica|2|Okay|okay
Monica|2|Okay, I got one|okay i got one
Monica|2|Do you remember that vegetarian pate that I made that you loved so much|do you remember that vegetarian pate that i made that you loved so much
Phoebe|5|Uh-huh|uh huh
Monica|2|Well, unless goose is a vegetable|well unless goose is a vegetable
Monica|2|ha haaaah|ha haaaah
Phoebe|5|Oh|oh
Phoebe|5|Oh|oh
Phoebe|5|Oh|oh
Phoebe|5|Okay, fine, fine|okay fine fine
Phoebe|5|Now I don't feel so bad about sleeping with Jason Hurley|now i do not feel so bad about sleeping with jason hurley
Monica|2|What|what
Monica|2|You slept with Jason|you slept with jason
Phoebe|5|You'd already broken up|you would already broken up
Rachel|1|How long|how long
Phoebe|5|A couple hours|a couple hours
Monica|2|Oh, that's nice|oh that is nice
Rachel|1|Okay, okay, okay, I got one|okay okay okay i got one
Rachel|1|Anyway- The valentine Tommy Rollerson left in your locker was really from me|anyway the valentine tommy rollerson left in your locker was really from me
Monica|2|Excuse me|excuse me
Rachel|1|Hello|hello
Rachel|1|Like he was really gonna send you one|like he was really gonna send you one
Rachel|1|She was a big girl|she was a big girl
Monica|2|Really|really
Monica|2|Well, at least 'big girls' don't pee in their pants in seventh grade|well at least big girls do not pee in their pants in seventh grade
Rachel|1|I was laughing|i was laughing
Rachel|1|You made me laugh|you made me laugh
Phoebe|5|There he is|there he is
Phoebe|5|There he is|there he is
Monica|2|Where|where
Phoebe|5|Right- where we've been looking all night|right where we have been looking all night
Rachel|1|He is so cute|he is so cute
Monica|2|Oh, George, baby, drop the towel|oh george baby drop the towel
Joey|3|Man|man
Joey|3|Can you believe he's only had sex with one woman|can you believe he is only had sex with one woman
Chandler|4|I think it's great|i think it is great
Chandler|4|Y'know, it's sweet, it's romantic|yknow it is sweet it is romantic
Joey|3|Really|really
Chandler|4|No, you kidding|no you kidding
Chandler|4|The guy's a freak|the guys a freak
Both|0|Hey, buddy|hey buddy
Ross|6|Hi|hi
Receptionist|0|Oh, that's attractive|oh that is attractive
Chandler|4|Oh, I thought you were great in Silence of the Lambs|oh i thought you were great in silence of the lambs
Chandler|4|Oh come on, admit it|oh come on admit it
Chandler|4|All things considered, you had fun tonight|all things considered you had fun tonight
Ross|6|Fun|fun
Ross|6|Where was the fun|where was the fun
Ross|6|Tell me specifically, which part was the fun part|tell me specifically which part was the fun part
Ross|6|Where's my puck|where is my puck
Joey|3|Oh, ah- the kid has it|oh ah the kid has it
Ross|6|The kid|the kid
Ross|6|Excuse me, uh, that's, that's my puck|excuse me uh that is that is my puck
Kid|0|I found it|i found it
Kid|0|Finders keepers, losers weepers|finders keepers losers weepers
Chandler|4|You gotta do it, man|you gotta do it man
Ross|6|Oh yeah|oh yeah
Ross|6|Well, I'm rubber, you're glue, whatever——can't do it|well i am rubber you are glue whatever cannot do it
Ross|6|Listen, uh- gimme back my puck|listen uh gimme back my puck
Kid|0|No|no
Ross|6|'Yes', how about|yes how about
Ross|6|C'mere|cmere
Ross|6|Gimme|gimme
Kid|0|No|no
Kid|0|No|no
Receptionist|0|Hey|hey
Receptionist|0|Hey|hey
Receptionist|0|No rough holding in my ER|no rough holding in my er
Ross|6|GIVE ME MY PUCK|give me my puck
Ross|6|Now that was fun|now that was fun
Ross|6|Okay, Monica: Right foot red|okay monica right foot red
Monica|2|Could've played Monopoly, but nooooo|could have played monopoly but nooooo
Chandler|4|Thanks|thanks
Ross|6|Okay, Pheebs: Right hand blue|okay pheebs right hand blue
Ross|6|Good|good
Chandler|4|Hello|hello
Chandler|4|Oh, uh, Rachel, it's the Visa card people|oh uh rachel it is the visa card people
Rachel|1|Oh, okay|oh okay
Rachel|1|Will you take my place|will you take my place
Chandler|4|Alright|alright
Chandler|4|Yes, this is Rachel|yes this is rachel
Rachel|1|Nooo|nooo
Rachel|1|Hello|hello
Rachel|1|Oh, yeah, no, I know, I-I haven't been using it much|oh yeah no i know i i have not been using it much
Rachel|1|Oh, well, thanks, but, I'm okay, really|oh well thanks but i am okay really
Ross|6|Green|green
Ross|6|To the green|to the green
Rachel|1|I've got magic beans|i have got magic beans
Rachel|1|Never-never mind|never never mind
Chandler|4|To the left, to the left- aww|to the left to the left aww
Rachel|1|Ohhh|ohhh
Rachel|1|I'm fine|i am fine
