char_name|char_id|unprocessed_line|processed_line
Phoebe|5|Bye bye|bye bye
Chandler|4|Bye bye|bye bye
Chandler|4|Yes|yes
Phoebe|5|Whatcha doin'|whatcha doin
Chandler|4|Ooh|ooh
Monica|2|Windows are clean, candels are lit|windows are clean candels are lit
Monica|2|Uh, belt's to tight, gotta change the belt|uh belts to tight gotta change the belt
Monica|2|Did I turn the fish|did i turn the fish
Monica|2|No, cause I made lasagne|no cause i made lasagne
Monica|2|Am I out of control|am i out of control
Rachel|1|Just a touch|just a touch
Rachel|1|Mon, I don't understand|mon i do not understand
Rachel|1|I mean, you've been dating this guy since like, what|i mean you have been dating this guy since like what
Rachel|1|his midterms|his midterms
Rachel|1|I mean, why all the sudden are you so|i mean why all the sudden are you so
Rachel|1|Oh|oh
Monica|2|What|what
Rachel|1|Could tonight be the Night|could tonight be the night
Monica|2|I don't know|i do not know
Monica|2|Look he's a great guy and I love being with him but|look he is a great guy and i love being with him but
Monica|2|you know|you know
Monica|2|Things happen, and they happen|things happen and they happen
Monica|2|You don't plan these things|you do not plan these things
Rachel|1|So, did you shave your legs|so did you shave your legs
Monica|2|Yeah|yeah
Rachel|1|A-ha|a ha
Joey|3|Would you let it go Ross|would you let it go ross
Joey|3|It was just a dream|it was just a dream
Joey|3|It doesn't mean|it does not mean
Ross|6|Oh, oh|oh oh
Ross|6|Oh, oh|oh oh
Ross|6|Oh this is it|oh this is it
Ross|6|Oh my god it's baby time|oh my god it is baby time
Ross|6|Baby time|baby time
Joey|3|All right, relax, relax|all right relax relax
Joey|3|Just relax, just relax|just relax just relax
Joey|3|Be cool, be cool|be cool be cool
Ross|6|Yeah, hi, I was just beeped|yeah hi i was just beeped
Ross|6|No, André is not here|no andré is not here
Ross|6|Third time today|third time today
Ross|6|Yes, I'm sure|yes i am sure
Ross|6|No, sir|no sir
Ross|6|I don't perform those kind of services|i do not perform those kind of services
Joey|3|Services|services
Joey|3|Oh, services|oh services
Ross|6|Yeah, you want 55-JUMBO|yeah you want jumbo
Ross|6|Yeah, that's right|yeah that is right
Ross|6|That's right, JUMBO with a U, sir|that is right jumbo with a u sir
Ross|6|No, belive me, you don't want me|no belive me you do not want me
Ross|6|Judging by his number, I'd be a huge disappointment|judging by his number i would be a huge disappointment
Ross|6|All rightie, bye bye|all rightie bye bye
Joey|3|Hey, hey|hey hey
Joey|3|How was the first day|how was the first day
Phoebe|5|Oh, exellent|oh exellent
Phoebe|5|Everyone was so, so nice|everyone was so so nice
Chandler|4|See, it pays to know the man who wears my shoes|see it pays to know the man who wears my shoes
Chandler|4|Me|me
Phoebe|5|No, I didn't tell anybody that I knew you|no i did not tell anybody that i knew you
Chandler|4|Why not|why not
Phoebe|5|Oh, because, you know|oh because you know
Phoebe|5|they don't like you|they do not like you
Chandler|4|What|what
Phoebe|5|I thought you knew that|i thought you knew that
Chandler|4|Noho|noho
Chandler|4|Who doesn't they like me|who does not they like me
Phoebe|5|Everyone|everyone
Phoebe|5|Except for uh|except for uh
Phoebe|5|no everyone|no everyone
Chandler|4|What are you talking about|what are you talking about
Phoebe|5|Don't feel bad|do not feel bad
Phoebe|5|You know they used to like you a lot|you know they used to like you a lot
Phoebe|5|"But then you got promoted, and, you know, now you're like ""Mr"|but then you got promoted and you know now you are like mr
Phoebe|5|"Boss Man"""|boss man
Phoebe|5|You know, Mr|you know mr
Phoebe|5|Bing|bing
Phoebe|5|Mr|mr
Phoebe|5|"Bing, ""Boss Man Bing"""|bing boss man bing
Chandler|4|I can't belive it|i cannot belive it
Phoebe|5|Yeah, yeah|yeah yeah
Phoebe|5|They even do you|they even do you
Chandler|4|They do me|they do me
Phoebe|5|You know like|you know like
Phoebe|5|uh okay|uh okay
Phoebe|5|uh|uh
Phoebe|5|'Could that report be any later|could that report be any later
Phoebe|5|'|
Chandler|4|I don't sound like that|i do not sound like that
Ross|6|Oh, oh Chandler|oh oh chandler
Joey|3|Oh|oh
Joey|3|Yeah, you do|yeah you do
Ross|6|'The hills were alive with the sound of music|the hills were alive with the sound of music
Ross|6|'|
Joey|3|My scones|my scones
Phoebe|5|'My scones|my scones
Phoebe|5|'|
Joey|3|'My scones|my scones
Joey|3|'|
Ross|6|'My scones|my scones
Ross|6|'|
Chandler|4|Okay, I don't sound like that|okay i do not sound like that
Chandler|4|That is so not true|that is so not true
Chandler|4|That is so not|that is so not
Chandler|4|That is so not|that is so not
Chandler|4|That|that
Chandler|4|Oh, shut up|oh shut up
Monica|2|Did not|did not
Young Ethan|0|I am telling you, up until I was, like nine, I thought that gunpoint was an actual place where crimes happen|i am telling you up until i was like nine i thought that gunpoint was an actual place where crimes happen
Monica|2|How was that possible|how was that possible
Young Ethan|0|Well, think about it|well think about it
Young Ethan|0|It's always on the news|it is always on the news
Young Ethan|0|'A man is being held up, at gunpoint|a man is being held up at gunpoint
Young Ethan|0|' 'Tourists are being terrorised, at gunpoint|tourists are being terrorised at gunpoint
Young Ethan|0|' And I just kept thinking: why does people continue to go there|and i just kept thinking why does people continue to go there
Young Ethan|0|Oh, ah|oh ah
Young Ethan|0|I should go|i should go
Monica|2|Okay|okay
Young Ethan|0|Okay|okay
Monica|2|Unless|unless
Young Ethan|0|What|what
Monica|2|Uh, ah|uh ah
Monica|2|Unless you wanna stay over|unless you wanna stay over
Monica|2|I mean, I'm going to, so|i mean i am going to so
Young Ethan|0|Yeah, I'd really like that|yeah i would really like that
Young Ethan|0|Uuh, before we get into any staying-over-stuff, there is something you should know|uuh before we get into any staying over stuff there is something you should know
Monica|2|Okay, is this like 'I have an early class tomorrow' or 'I'm secretly married to a goat|okay is this like i have an early class tomorrow or i am secretly married to a goat
Monica|2|'|
Young Ethan|0|Well it's somewhere in between|well it is somewhere in between
Young Ethan|0|You see, in a strictly technical sense, of course, I'm not uh|you see in a strictly technical sense of course i am not uh
Young Ethan|0|, well I, I mean I haven't ever uh|well i i mean i have not ever uh
Monica|2|Ethan|ethan
Young Ethan|0|Yeah|yeah
Monica|2|Are you a virgin|are you a virgin
Young Ethan|0|Well, if that's what you kids are calling it these days then, yes I am|well if that is what you kids are calling it these days then yes i am
Young Ethan|0|I uh, I've kinda been waiting for the right person|i uh i have kinda been waiting for the right person
Monica|2|Really|really
Young Ethan|0|Yeah|yeah
Young Ethan|0|You do know I was talking about you, right|you do know i was talking about you right
Young Ethan|0|Wow|wow
Monica|2|You keep saying that|you keep saying that
Young Ethan|0|You know, you read about it, you see it in the movies|you know you read about it you see it in the movies
Young Ethan|0|Even when you practice it at home, man oh man, it is nothing like that|even when you practice it at home man oh man it is nothing like that
Monica|2|Listen, uh, you told me something that was really difficult for you|listen uh you told me something that was really difficult for you
Monica|2|And I, I-I figured if you could be honest, then I can to|and i i i figured if you could be honest then i can to
Young Ethan|0|Oh god, don't tell me, I did it wrong|oh god do not tell me i did it wrong
Monica|2|No-no|no no
Monica|2|Nothing wrong about that|nothing wrong about that
Young Ethan|0|Oh|oh
Monica|2|Um, okay, here it goes|um okay here it goes
Monica|2|I'm not 22|i am not
Monica|2|I'm, I'm 25|i am i am
Monica|2|and thirteen months|and thirteen months
Young Ethan|0|Huh|huh
Monica|2|But I figured, you know, that shouldn't change anything|but i figured you know that should not change anything
Monica|2|I mean, what the hell does it matter how old we are|i mean what the hell does it matter how old we are
Young Ethan|0|Uh, listen um, as long as we're telling stuff, uh, I have another one for you|uh listen um as long as we are telling stuff uh i have another one for you
Young Ethan|0|I'm a little younger than I said|i am a little younger than i said
Monica|2|You're not a senior|you are not a senior
Young Ethan|0|Oh, I'm a senior|oh i am a senior
Young Ethan|0|in High School|in high school
Monica|2|Ok|ok
Monica|2|ay|ay
Monica|2|What we did was wrong|what we did was wrong
Monica|2|Oh god, I just had sex with somebody that wasn't alive during the Bicentennial|oh god i just had sex with somebody that was not alive during the bicentennial
Young Ethan|0|I just had sex|i just had sex
Monica|2|Ethan, focus|ethan focus
Monica|2|How could you not tell me|how could you not tell me
Young Ethan|0|Well, you never told me how old you were|well you never told me how old you were
Monica|2|Well, that's different|well that is different
Monica|2|My lie didn't make one of us a felon in 48 states|my lie did not make one of us a felon in states
Monica|2|What were you thinking|what were you thinking
Young Ethan|0|I wasn't thinking|i was not thinking
Young Ethan|0|I was too busy fallin'|i was too busy fallin
Monica|2|Don't say it|do not say it
Young Ethan|0|in love with you|in love with you
Monica|2|Really|really
Young Ethan|0|Sorry|sorry
Monica|2|Well,fall out of it|well fall out of it
Monica|2|You know, you shouldn't even be here, it's a school night|you know you should not even be here it is a school night
Monica|2|Oh god, oh god|oh god oh god
Monica|2|I'm like those women that you see with shiny guys named Chad|i am like those women that you see with shiny guys named chad
Monica|2|I'm Joan Collins|i am joan collins
Young Ethan|0|Who|who
Ross|6|Okay, André should be there in like 45 minutes|okay andré should be there in like minutes
Ross|6|All rightie, bye bye|all rightie bye bye
Ross|6|Just easier that way|just easier that way
Chandler|4|Oh, come on|oh come on
Chandler|4|You told me about the last dream|you told me about the last dream
Rachel|1|No, forget it|no forget it
Chandler|4|Oh, why not|oh why not
Chandler|4|Was I doing anything particularly|was i doing anything particularly
Chandler|4|saucy|saucy
Rachel|1|All right, fine|all right fine
Rachel|1|Um, you were not the only one there|um you were not the only one there
Rachel|1|Joey was there too|joey was there too
Joey|3|All right|all right
Ross|6|Was there|was there
Ross|6|uh, huh, huh, huh|uh huh huh huh
Ross|6|andybody, anybody else there|andybody anybody else there
Rachel|1|No|no
Ross|6|You're sure|you are sure
Ross|6|Nobody uh, handed out uh, mints or anything|nobody uh handed out uh mints or anything
Rachel|1|No, it was just the three of us|no it was just the three of us
Ross|6|Huh|huh
Joey|3|So, tell me|so tell me
Joey|3|Was it like you and Chandler, and then you and me, or you and me and Chandler|was it like you and chandler and then you and me or you and me and chandler
Rachel|1|You know what|you know what
Joey|3|What|what
Rachel|1|There were times when it wasn't even me|there were times when it was not even me
Phoebe|5|That is so sweet, you guys|that is so sweet you guys
Ross|6|Hey, Mon|hey mon
Rachel|1|Hey, Mon|hey mon
Phoebe|5|Hey, Mon|hey mon
Rachel|1|Mon, Ethan called again|mon ethan called again
Rachel|1|Mon|mon
Monica|2|What|what
Rachel|1|Ethan called again|ethan called again
Monica|2|Oh|oh
Ross|6|Are you not seeing him anymore|are you not seeing him anymore
Monica|2|No|no
Monica|2|You know, sometimes just things doesn't work out|you know sometimes just things does not work out
Chandler|4|And this has nothing to do with the fact that he needs a note to get out of gym|and this has nothing to do with the fact that he needs a note to get out of gym
Rachel|1|I, I didn't say any|i i did not say any
Rachel|1|I sw|i sw
Rachel|1|I did not say anything, I swear|i did not say anything i swear
Rachel|1|He stopped by|he stopped by
Joey|3|Listen, the next time you talk to him, can you ask him which one the strongest Power Ranger is|listen the next time you talk to him can you ask him which one the strongest power ranger is
Ross|6|Oh, yeah|oh yeah
Monica|2|Ha,ha, ha, oh my life is just so amusing|ha ha ha oh my life is just so amusing
Monica|2|Could we drop it now|could we drop it now
Joey|3|Sorry|sorry
Chander|0|Sorry|sorry
Ross|6|Sorry|sorry
Ross|6|It's morphin time|it is morphin time
Joey|3|Stegosaurus|stegosaurus
Chandler|4|Tyrannosaurus|tyrannosaurus
Phoebe|5|Ooh, oh, I've gotta go|ooh oh i have gotta go
Phoebe|5|Whoa, oh, head rush|whoa oh head rush
Phoebe|5|One more, and then I have to go|one more and then i have to go
Phoebe|5|Cool|cool
Rachel|1|Where are you going|where are you going
Phoebe|5|Um, oh, I've got a birthday party, with some work people|um oh i have got a birthday party with some work people
Chandler|4|Work people|work people
Chandler|4|Nobody told me|nobody told me
Phoebe|5|No, I know|no i know
Phoebe|5|That's a part of the whole, you know, them-not-liking-you-extravaganza|that is a part of the whole you know them not liking you extravaganza
Chandler|4|You know, I don't get this|you know i do not get this
Chandler|4|A month ago, these people were my friends|a month ago these people were my friends
Chandler|4|You know, just because I'm in charge doesn't mean I'm a different person|you know just because i am in charge does not mean i am a different person
Phoebe|5|Well, then you should come tonight|well then you should come tonight
Phoebe|5|You know, just hang out with them|you know just hang out with them
Phoebe|5|Let them see what a great guy you still are|let them see what a great guy you still are
Chandler|4|You think I should|you think i should
Phoebe|5|I really do, yeah|i really do yeah
Chandler|4|Okay|okay
Phoebe|5|Okay|okay
Chandler|4|Okay|okay
Phoebe|5|Oh, but, could we not go together|oh but could we not go together
Phoebe|5|I,I don't wanna be the geek that invited the boss|i i do not wanna be the geek that invited the boss
Chandler|4|I Think last night was great|i think last night was great
Chandler|4|You know, the Karaoke thing|you know the karaoke thing
Chandler|4|Tracy and I doing Ebony and Ivory|tracy and i doing ebony and ivory
Phoebe|5|You were great|you were great
Phoebe|5|But they still made fun of you|but they still made fun of you
Chandler|4|What|what
Phoebe|5|"You know, now you're more like, you know like, ""Mr"|you know now you are more like you know like mr
Phoebe|5|"Caring Boss,"" ""Mr"|caring boss mr
Phoebe|5|""", you know, ""I'm one of you, Boss,"" ""Mr"|you know i am one of you boss mr
Phoebe|5|, I wanna be your buddy, Boss Man Bing|i wanna be your buddy boss man bing
Phoebe|5|""""|
Chandler|4|Then, I don't get it|then i do not get it
Phoebe|5|Well, you know what Chandler|well you know what chandler
Phoebe|5|I think you've gotta face it|i think you have gotta face it
Phoebe|5|You're like, the guy in the big office, you know|you are like the guy in the big office you know
Phoebe|5|You're the one that hires them, that fires them|you are the one that hires them that fires them
Phoebe|5|They still say you're a great boss|they still say you are a great boss
Chandler|4|They do|they do
Phoebe|5|Uh huh|uh huh
Phoebe|5|But they're not your friends anymore|but they are not your friends anymore
Chandler|4|I just wan't to|i just want to
Phoebe|5|No, but you can't|no but you cannot
Chandler|4|But I just wa|but i just wa
Phoebe|5|Uh uh|uh uh
Monica|2|Aren't you gonna|are not you gonna
Ross|6|Oh, Carol and I have a new system|oh carol and i have a new system
Ross|6|If she punches in 911, it means she's having a baby, otherwise I just ignore it|if she punches in it means she is having a baby otherwise i just ignore it
Joey|3|What about André|what about andré
Ross|6|Oh, well this morning he got a call from who I think was our cousin Nathan, and frankly, it was a little more than I needed to know|oh well this morning he got a call from who i think was our cousin nathan and frankly it was a little more than i needed to know
Young Ethan|0|Hey|hey
Monica|2|That was gonna be my opener|that was gonna be my opener
Rachel|1|Hey, did you guys check out those new hand-dryers in the bathroom|hey did you guys check out those new hand dryers in the bathroom
Ross|6|I thought that was just a rumour|i thought that was just a rumour
Rachel|1|True story|true story
Joey|3|They're here already|they are here already
Young Ethan|0|All right, look|all right look
Young Ethan|0|I've gotta tell you something|i have gotta tell you something
Young Ethan|0|I'm not 17|i am not
Young Ethan|0|I only said so that you'd think I was cute and vunerable|i only said so that you would think i was cute and vunerable
Young Ethan|0|I'm actually 30, I have a wife, I have a job, I'm your Congressman|i am actually i have a wife i have a job i am your congressman
Young Ethan|0|Monica, this is ridiculous, we're great together|monica this is ridiculous we are great together
Young Ethan|0|We can talk, we make each other laugh, and the sex|we can talk we make each other laugh and the sex
Young Ethan|0|Oh, man, okay i have no frame of graft, but I thought that was great|oh man okay i have no frame of graft but i thought that was great
Monica|2|It was|it was
Young Ethan|0|Then, what's the problem|then what is the problem
Monica|2|Ethan, it's um|ethan it is um
Monica|2|it's icky|it is icky
Young Ethan|0|Icky|icky
Young Ethan|0|You're actually gonna throw this away because it's icky|you are actually gonna throw this away because it is icky
Monica|2|This isn't easy for me either|this is not easy for me either
Monica|2|I wish things were different, I|i wish things were different i
Monica|2|If you were a few years older, or if I was a few years younger, or if we lived in biblical times, I would really|if you were a few years older or if i was a few years younger or if we lived in biblical times i would really
Young Ethan|0|No, don't say it|no do not say it
Monica|2|love you|love you
Ross|6|Are you're hands still wet|are you are hands still wet
Joey|3|Uh, moist, yeah|uh moist yeah
Rachel|1|Let's dry 'em again|let us dry em again
Gerston|0|Uh, like, could these margaritas be any stronger|uh like could these margaritas be any stronger
Gerston|0|Hey, Chandler|hey chandler
Santos|0|Hello, Mr|hello mr
Santos|0|Bing|bing
Petrie|0|Loved your Stevie Wonder last night|loved your stevie wonder last night
Chandler|4|Thanks|thanks
Chandler|4|Listen, about the weekly numbers, I'm gonna need them on my desk by nine o'clock|listen about the weekly numbers i am gonna need them on my desk by nine of the clock
Santos|0|Sure|sure
Gerston|0|No problem|no problem
Chandler|4|You have to give 'em something, you know|you have to give em something you know
Chandler|4|Okay, now that was Gerston, Santos, and who's the guy with the moustache|okay now that was gerston santos and who is the guy with the moustache
Phoebe|5|Petrie|petrie
Chandler|4|Petrie, right, right|petrie right right
Chandler|4|Okay, some people gonna be working this weekend|okay some people gonna be working this weekend
Rachel|1|Oooooooooh|oooooooooh
Rachel|1|Oh, that's nice|oh that is nice
Rachel|1|Oh, oh|oh oh
Rachel|1|Huh, Ross|huh ross
Rachel|1|Ross|ross
Ross|6|I'm here|i am here
Rachel|1|You are|you are
Rachel|1|Well, um|well um
Rachel|1|We, we, we were just|we we we were just
Rachel|1|Wow|wow
Ross|6|What|what
Ross|6|Great, now I'm having a baby|great now i am having a baby
Rachel|1|What|what
Ross|6|Ooh, Ooh|ooh ooh
Rachel|1|What|what
Ross|6|I'm having|i am having
Ross|6|I'm having a baby|i am having a baby
Ross|6|I'm having a|i am having a
Ross|6|Where's the phone|where is the phone
Ross|6|The phone|the phone
Rachel|1|I don't know where the phone is|i do not know where the phone is
Rachel|1|Ross|ross
Ross|6|I'm hurt|i am hurt
Ross|6|Monica, let's go|monica let us go
Ross|6|Come on now people, woman in labor|come on now people woman in labor
Chandler|4|Hey Ross, look what I've got going here|hey ross look what i have got going here
Ross|6|Yeah, save it for the cab, okay|yeah save it for the cab okay
Ross|6|What are you doing|what are you doing
Ross|6|We're going to a hospital|we are going to a hospital
Rachel|1|What, so I can't lokk nice|what so i cannot lokk nice
Rachel|1|There might be doctors there|there might be doctors there
Ross|6|Joey, get out of the fridge|joey get out of the fridge
Joey|3|All right, all right|all right all right
Ross|6|What is that|what is that
Joey|3|For the ride|for the ride
Chandler|4|Yeah, like in a cab|yeah like in a cab
Ross|6|Save it|save it
Chandler|4|Okay, hating this|okay hating this
Ross|6|Monica, come on now|monica come on now
Ross|6|Let's go, baby coming|let us go baby coming
Monica|2|I can't belive it, I'm gonna be an aunt|i cannot belive it i am gonna be an aunt
Monica|2|I'm gonna have like a nephew|i am gonna have like a nephew
Ross|6|That's nice|that is nice
Ross|6|Get out Let's go, come on|get out let us go come on
Joey|3|All right, I'm going|all right i am going
Joey|3|I'm going|i am going
Chandler|4|Here we go, here we go|here we go here we go
Rachel|1|Rossy, Rossy|rossy rossy
