char_name|char_id|unprocessed_line|processed_line
Phoebe|5|Okay, they're just talking|okay they are just talking
Ross|6|Yeah, well, does he look upset|yeah well does he look upset
Ross|6|Does he look like he was just told to shove anything|does he look like he was just told to shove anything
Phoebe|5|No, no actually, he's smiling|no no actually he is smiling
Phoebe|5|and|and
Phoebe|5|Oh my God, don't do that|oh my god do not do that
Ross|6|What|what
Ross|6|What|what
Ross|6|What|what
Phoebe|5|That man across the street just kicked that pigeon|that man across the street just kicked that pigeon
Phoebe|5|Oh|oh
Chandler|4|And basically, that's how a bill becomes a law|and basically that is how a bill becomes a law
Chandler|4|Hey Rach|hey rach
Monica|2|How'd it go|how did it go
Rachel|1|Y'know, it was, uh|yknow it was uh
Rachel|1|it was actually really great|it was actually really great
Rachel|1|He took me to lunch at the Russian Tea Room, and I had that chicken, where y'know you poke it and all the butter squirts out|he took me to lunch at the russian tea room and i had that chicken where yknow you poke it and all the butter squirts out
Phoebe|5|Not a good day for birds|not a good day for birds
Rachel|1|Then we took a walk down to Bendall's, and I told him not to, but he got me a little bottle of Chanel|then we took a walk down to bendalls and i told him not to but he got me a little bottle of chanel
Ross|6|That's nice|that is nice
Ross|6|now, was that before or after you told him to stop calling, stop sending you flowers and to generally leave you alone, hmm|now was that before or after you told him to stop calling stop sending you flowers and to generally leave you alone hmm
Rachel|1|Right,|right
Rachel|1|well,|well
Rachel|1|we never actually got to that|we never actually got to that
Rachel|1|Oh, it was just so nice to see him again, y'know|oh it was just so nice to see him again yknow
Rachel|1|It was comfortable, it was familiar|it was comfortable it was familiar
Rachel|1|it was just nice|it was just nice
Ross|6|That's, that's nice twice|that is that is nice twice
Monica|2|Rachel, what's going on|rachel what is going on
Monica|2|I mean isn't this the same Barry who you left at the altar|i mean is not this the same barry who you left at the altar
Joey|3|Duh, where've you been|duh where have you been
Rachel|1|Yeah, but it was different with him today|yeah but it was different with him today
Rachel|1|And he wasn't, like, Orthodontist Guy, y'know|and he was not like orthodontist guy yknow
Rachel|1|I mean, we had fun|i mean we had fun
Rachel|1|Is there anything wrong with that|is there anything wrong with that
Chandler|4|Yes|yes
Rachel|1|Why|why
Chandler|4|I have my reasons|i have my reasons
Monica|2|Okay, how about the fact that he's engaged to another woman, who just happens to be your ex-best friend|okay how about the fact that he is engaged to another woman who just happens to be your ex best friend
Rachel|1|All right|all right
Rachel|1|All right, all right, all right, all right, I know it's stupid|all right all right all right all right i know it is stupid
Rachel|1|I will go see him this afternoon, and I will just put an end to it|i will go see him this afternoon and i will just put an end to it
Rachel|1|Wow|wow
Rachel|1|Wow|wow
Barry|0|Yeah|yeah
Rachel|1|I'm not crazy, right|i am not crazy right
Rachel|1|I mean, it was never like that|i mean it was never like that
Barry|0|Nooo, it wasn't|nooo it was not
Rachel|1|Ooh, and it's so nice having this little sink here|ooh and it is so nice having this little sink here
Chandler|4|Oh, Danielle|oh danielle
Chandler|4|I wasn't expecting the machine|i was not expecting the machine
Chandler|4|Give me a call when you get a chance|give me a call when you get a chance
Chandler|4|Bye-bye|bye bye
Chandler|4|Oh God|oh god
Monica|2|That's what you've been working on for the past two hours|that is what you have been working on for the past two hours
Chandler|4|Hey, I've been honing|hey i have been honing
Ross|6|What was with the dishes|what was with the dishes
Chandler|4|Oh, uh|oh uh
Chandler|4|I want her to think I might be in a restaurant|i want her to think i might be in a restaurant
Chandler|4|y'know|yknow
Chandler|4|I might have some kind of life, like I haven't been sitting around here honing for the past few hours|i might have some kind of life like i have not been sitting around here honing for the past few hours
Monica|2|Look look|look look
Monica|2|He's doing it again, the guy with the telescope|he is doing it again the guy with the telescope
Phoebe|5|Oh my God|oh my god
Phoebe|5|Go away|go away
Phoebe|5|Stop looking in here|stop looking in here
Monica|2|Great, now he's waving back|great now he is waving back
Joey|3|Man, we gotta do something about that guy|man we gotta do something about that guy
Joey|3|This morning, I caught him looking into our apartment|this morning i caught him looking into our apartment
Joey|3|It creeps me out|it creeps me out
Joey|3|I feel like I can't do stuff|i feel like i cannot do stuff
Monica|2|What kinda stuff|what kinda stuff
Joey|3|Will you grow up|will you grow up
Joey|3|I'm not talking about sexy stuff, but, like, when I'm cooking naked|i am not talking about sexy stuff but like when i am cooking naked
Phoebe|5|You cook naked|you cook naked
Joey|3|Yeah, toast, oatmeal|yeah toast oatmeal
Joey|3|nothing that spatters|nothing that spatters
Chandler|4|What are you looking at me for|what are you looking at me for
Chandler|4|I didn't know that|i did not know that
Barry|0|What's the matter|what is the matter
Rachel|1|Oh, it's just|oh it is just
Rachel|1|Oh, Barry, this was not good|oh barry this was not good
Barry|0|No, it was|no it was
Barry|0|It was very very good|it was very very good
Rachel|1|Well, what about Mindy|well what about mindy
Barry|0|Oh, way, way better than Mindy|oh way way better than mindy
Rachel|1|No, not that, I mean, what about you and Mindy|no not that i mean what about you and mindy
Barry|0|Well, if you want, I'll just—I'll just break it off with her|well if you want i will just i will just break it off with her
Rachel|1|No|no
Rachel|1|No-no-no-no, no|no no no no no
Rachel|1|I mean, don't do that|i mean do not do that
Rachel|1|Not, I mean not for me|not i mean not for me
Bernice|0|Dr|dr
Bernice|0|Farber, Bobby Rush is here for his adjustment|farber bobby rush is here for his adjustment
Barry|0|Thanks, Bernice|thanks bernice
Barry|0|Let's go away this weekend|let us go away this weekend
Rachel|1|Oh, Barry|oh barry
Rachel|1|Come on, this is all way too|come on this is all way too
Barry|0|We can, we can go to Aruba|we can we can go to aruba
Barry|0|When I went there on what would have been our honeymoon, it was, uh|when i went there on what would have been our honeymoon it was uh
Barry|0|it was really nice|it was really nice
Barry|0|You would've liked it|you would have liked it
Rachel|1|I had a bra|i had a bra
Bobby|0|Hey, Dr|hey dr
Bobby|0|Farber|farber
Barry|0|All right Miss Green, everything looks fine|all right miss green everything looks fine
Barry|0|Yep, I think we're starting to see some real progress here|yep i think we are starting to see some real progress here
Rachel|1|What|what
Bobby|0|I'm twelve, I'm not stupid|i am twelve i am not stupid
Chandler|4|Can I use your phone|can i use your phone
Monica|2|Yeah|yeah
Monica|2|uh, but for future reference, that thing in your hand can also be used as a phone|uh but for future reference that thing in your hand can also be used as a phone
Chandler|4|Yes, it's working|yes it is working
Chandler|4|Why isn't she calling me back|why is not she calling me back
Joey|3|Maybe she never got your message|maybe she never got your message
Phoebe|5|Y'know, if you want, you can call her machine, and if she has a lot of beeps, that means she probably didn't get her messages yet|yknow if you want you can call her machine and if she has a lot of beeps that means she probably did not get her messages yet
Chandler|4|Y'don't think that makes me seem a little|ydo not think that makes me seem a little
Ross|6|desperate, needy, pathetic|desperate needy pathetic
Chandler|4|Ah, you obviously saw my personal ad|ah you obviously saw my personal ad
Phoebe|5|How many beeps|how many beeps
Chandler|4|She answered|she answered
Monica|2|Y'see, this is where you'd use that 'hello' word we talked about|ysee this is where you would use that hello word we talked about
Chandler|4|I'm not gonna talk to her, she obviously got my message and is choosing not to call me|i am not gonna talk to her she obviously got my message and is choosing not to call me
Chandler|4|Now I'm needy and snubbed|now i am needy and snubbed
Chandler|4|God, I miss just being needy|god i miss just being needy
Phoebe|5|How'd he take it|how did he take it
Rachel|1|Pretty well, actually|pretty well actually
Monica|2|Uh, Rach|uh rach
Monica|2|how come you have dental floss in your hair|how come you have dental floss in your hair
Rachel|1|Oh, do I|oh do i
Monica|2|Uh huh|uh huh
Rachel|1|We ended up having sex in his chair|we ended up having sex in his chair
Monica|2|You had sex in his chair|you had sex in his chair
Monica|2|I said that a little too loudly, didn't I|i said that a little too loudly did not i
Ross|6|You-you had what|you you had what
Phoebe|5|Sex in his chair|sex in his chair
Ross|6|What, uh|what uh
Ross|6|what were you thinking|what were you thinking
Rachel|1|I don't know|i do not know
Rachel|1|I mean, we still care about each other|i mean we still care about each other
Rachel|1|There's a history there|there is a history there
Rachel|1|'S'like you and Carol|slike you and carol
Ross|6|No|no
Ross|6|No no, it is nothing like me and Carol|no no it is nothing like me and carol
Rachel|1|Please|please
Rachel|1|"If she said to you, ""Ross, I want you on this couch, right here, right now,"" what would you say"|if she said to you ross i want you on this couch right here right now what would you say
Chandler|4|If it helps, I could slide over|if it helps i could slide over
Ross|6|It's, it's, it's, uh, a totally diferent situation|it is it is it is uh a totally diferent situation
Ross|6|It's, it's apples and oranges, it's, it's orthodontists and lesbi- I gotta go|it is it is apples and oranges it is it is orthodontists and lesbi i gotta go
Phoebe|5|Where are you going|where are you going
Ross|6|I just have to go, all right|i just have to go all right
Ross|6|Do I need a reason|do i need a reason
Ross|6|Huh|huh
Ross|6|I mean I have things to do with my life, I have a jam packed schedule, and I am late- for keeping up with it|i mean i have things to do with my life i have a jam packed schedule and i am late for keeping up with it
Ross|6|Okay|okay
Chandler|4|Hello|hello
Chandler|4|Hello|hello
Rachel|1|Hello|hello
Rachel|1|Mindy|mindy
Rachel|1|Hi|hi
Rachel|1|Hey, how are you|hey how are you
Rachel|1|Yes, yes, I've heard, congratulations, that is so great|yes yes i have heard congratulations that is so great
Rachel|1|Really|really
Rachel|1|Oh|oh
Rachel|1|Okay|okay
Rachel|1|Okay, well I'm working tomorrow, but if you want you can, you can, you can come by and|okay well i am working tomorrow but if you want you can you can you can come by and
Rachel|1|Okay|okay
Rachel|1|Great|great
Rachel|1|Great|great
Rachel|1|All right, so I'll, so I'll see you tomorrow|all right so i will so i will see you tomorrow
Rachel|1|Okay|okay
Rachel|1|Okay|okay
Rachel|1|Bye|bye
Rachel|1|Oh God|oh god
Rachel|1|Oh God|oh god
Rachel|1|Oh God|oh god
Chandler|4|So how's Mindy|so how is mindy
Rachel|1|Oh, she wants to see me tomorrow|oh she wants to see me tomorrow
Rachel|1|Oh, she sounded really weird, I gotta call Barry|oh she sounded really weird i gotta call barry
Rachel|1|Hi, it's me, I just|hi it is me i just
Rachel|1|Mindy|mindy
Rachel|1|Mindy|mindy
Rachel|1|Hi|hi
Rachel|1|No, I figured that's where you'd be|no i figured that is where you would be
Monica|2|Brrrrrrr|brrrrrrr
Chandler|4|Hell is filled with people like you|hell is filled with people like you
Joey|3|He's back|he is back
Joey|3|The peeper's back|the peepers back
Joey|3|Get down|get down
Rachel|1|Get down|get down
Chandler|4|And boogie|and boogie
Rachel|1|Thanks, but I gotta go to work and get my eyes scratched out by Mindy|thanks but i gotta go to work and get my eyes scratched out by mindy
Monica|2|Relax|relax
Monica|2|Y'know, she may not even know|yknow she may not even know
Rachel|1|Please|please
Rachel|1|I haven't heard from her in seven months, and now she calls me|i have not heard from her in seven months and now she calls me
Rachel|1|I mean, what else is it about|i mean what else is it about
Rachel|1|Oh|oh
Rachel|1|She was my best friend, you guys|she was my best friend you guys
Rachel|1|We went to camp together|we went to camp together
Rachel|1|she taught me how to kiss|she taught me how to kiss
Joey|3|Yeah|yeah
Rachel|1|And now, y'know, I'm like|and now yknow i am like
Rachel|1|I'm like the other woman|i am like the other woman
Rachel|1|I feel so|i feel so
Joey|3|Naughty|naughty
Rachel|1|Right, I'll see you guys later|right i will see you guys later
Joey|3|Oh, hold up, I'll walk out with you|oh hold up i will walk out with you
Joey|3|Now, Rach, when she taught you to kiss, you were at camp, and|now rach when she taught you to kiss you were at camp and
Joey|3|were you wearing any kinda little uniform, or-  That's fine, yeah|were you wearing any kinda little uniform or that is fine yeah
Chandler|4|Okay, I'm gonna go to the bathroom|okay i am gonna go to the bathroom
Chandler|4|Will you watch my phone|will you watch my phone
Monica|2|Why don't you just take it with you|why do not you just take it with you
Chandler|4|Hey, we haven't been on a second date, she needs to hear me pee|hey we have not been on a second date she needs to hear me pee
Monica|2|Why don't you just call her|why do not you just call her
Chandler|4|I can't call her, I left a message|i cannot call her i left a message
Chandler|4|I have some pride|i have some pride
Monica|2|Do you|do you
Chandler|4|No|no
Chandler|4|Danielle, hi|danielle hi
Chandler|4|It's, uh, it's Chandler|it is uh it is chandler
Chandler|4|I'm fine|i am fine
Chandler|4|Uh, listen, I don't know if you tried to call me, because, uh, idiot that I am, I accidentally shut off my phone|uh listen i do not know if you tried to call me because uh idiot that i am i accidentally shut off my phone
Chandler|4|Oh, uh, okay, that's fine, that's great|oh uh okay that is fine that is great
Chandler|4|Okay|okay
Chandler|4|She's on the other line, she's gonna call me back|she is on the other line she is gonna call me back
Chandler|4|She's on the other line, she's gonna call me back, she's on the other line, gonna call me back|she is on the other line she is gonna call me back she is on the other line gonna call me back
Monica|2|Don't you have to pee|do not you have to pee
Chandler|4|'S'why I'm dancing|swhy i am dancing
Rachel|1|Mindy|mindy
Mindy|0|Hey, you|hey you
Rachel|1|Hey, you|hey you
Rachel|1|So, what's up|so what is up
Mindy|0|Um|um
Mindy|0|we should really be sitting for this|we should really be sitting for this
Rachel|1|Sure we should|sure we should
Rachel|1|So|so
Mindy|0|Now, I know things've been weird lately, but you're like my oldest friend in the world|now i know thingsve been weird lately but you are like my oldest friend in the world
Mindy|0|Except for maybe Laurie Schaffer, who I don't talk to anywhere, 'cause she's all bitter now that she lost the weight and it turns out she doesn't have a pretty face|except for maybe laurie schaffer who i do not talk to anywhere because she is all bitter now that she lost the weight and it turns out she does not have a pretty face
Mindy|0|Okay, I'm just gonna ask you this once, and I want a straight answer|okay i am just gonna ask you this once and i want a straight answer
Rachel|1|Okay|okay
Mindy|0|Will you be my maid of honour|will you be my maid of honour
Rachel|1|Of course|of course
Mindy|0|Oh that's so great|oh that is so great
Rachel|1|Was that all you wanted to ask me|was that all you wanted to ask me
Mindy|0|That's all|that is all
Rachel|1|Ohhhh|ohhhh
Rachel|1|What|what
Rachel|1|What|what
Mindy|0|That's not all|that is not all
Rachel|1|Oh sure it is|oh sure it is
Mindy|0|Oh no, it isn't|oh no it is not
Mindy|0|No|no
Mindy|0|I think Barry is seeing someone in the city|i think barry is seeing someone in the city
Rachel|1|Um, what- what would make you think that|um what what would make you think that
Mindy|0|Well, ever since we announced the engagement, he's been acting really weird, and then last night, he came home smelling like Chanel|well ever since we announced the engagement he is been acting really weird and then last night he came home smelling like chanel
Rachel|1|Really|really
Rachel|1|Mindy, if it'll make you feel any better, when I was engaged to him he went through a whole weird thing too|mindy if it will make you feel any better when i was engaged to him he went through a whole weird thing too
Mindy|0|Oh God|oh god
Mindy|0|You see, that's what I was afraid of|you see that is what i was afraid of
Rachel|1|What|what
Rachel|1|What's what you were afraid of|what is what you were afraid of
Mindy|0|Okay, okay|okay okay
Mindy|0|when Barry was engaged to you, he and I|when barry was engaged to you he and i
Mindy|0|kind of|kind of
Mindy|0|had a little thing on the side|had a little thing on the side
Rachel|1|What|what
Mindy|0|I know|i know
Mindy|0|"I know, and when he proposed to me, everyone said ""Don't do it, he's just gonna do to you what he did to Rachel,"" and now I feel so stupid"|i know and when he proposed to me everyone said do not do it he is just gonna do to you what he did to rachel and now i feel so stupid
Rachel|1|Uh|uh
Rachel|1|Oh, Mindy, you are so stupid|oh mindy you are so stupid
Rachel|1|Oh, we are both so stupid|oh we are both so stupid
Mindy|0|What do you mean|what do you mean
Rachel|1|Smell familiar|smell familiar
Mindy|0|Oh no|oh no
Rachel|1|Oh, I am so sorry|oh i am so sorry
Mindy|0|No me, I am so sorry|no me i am so sorry
Joey|3|Oh my|oh my
Ross|6|"Four letters: ""Circle or hoop"""|four letters circle or hoop
Chandler|4|Ring dammit, ring|ring dammit ring
Ross|6|Thanks|thanks
Joey|3|Hey, you know our phone's not working|hey you know our phones not working
Chandler|4|What|what
Joey|3|I tried to call you from the coffee shop, and there was no answer|i tried to call you from the coffee shop and there was no answer
Chandler|4|I turned it off|i turned it off
Chandler|4|Mother of God, I turned it off|mother of god i turned it off
Monica|2|Just like you told her you did|just like you told her you did
Monica|2|Just pointing out the irony|just pointing out the irony
Joey|3|Hey, so listen, I went across the street and talked to the doorman- I got the peeper's name|hey so listen i went across the street and talked to the doorman i got the peepers name
Joey|3|Can I use the phone|can i use the phone
Chandler|4|Nngghhh|nngghhh
Joey|3|Can I use your phone|can i use your phone
Joey|3|Yeah, the number for a Sidney Marks, please|yeah the number for a sidney marks please
Ross|6|"""Heating device"|heating device
Ross|6|""""|
Phoebe|5|Radiator|radiator
Ross|6|Five letters|five letters
Phoebe|5|Rdtor|rdtor
Joey|3|Yeah, is Sidney there|yeah is sidney there
Joey|3|Oh, this is|oh this is
Joey|3|Sidney's a woman|sidneys a woman
Monica|2|So she's a woman|so she is a woman
Monica|2|So what|so what
Joey|3|Yeah|yeah
Joey|3|Yeah, so what|yeah so what
Joey|3|Look, I live across the street,  and I know all about you and your little telescope, and I don't appreciate it, okay|look i live across the street and i know all about you and your little telescope and i do not appreciate it okay
Joey|3|Yeah, I can see you right now|yeah i can see you right now
Joey|3|Hello|hello
Joey|3|If I wanna walk around my apartment in my underwear, I shouldn't have to feel like——Thank you, but|if i wanna walk around my apartment in my underwear i should not have to feel like thank you but
Joey|3|that's not really the point|that is not really the point
Joey|3|The point is that|the point is that
Joey|3|Mostly free weights, but occasionally|mostly free weights but occasionally
Monica|2|Joey|joey
Joey|3|Yeah, my neighbor|yeah my neighbor
Joey|3|Yeah, the brunette|yeah the brunette
Joey|3|She says you looked very pretty the other day in the green dress|she says you looked very pretty the other day in the green dress
Monica|2|The green dress|the green dress
Monica|2|Really|really
Joey|3|Yeah, she said you looked like Ingrid Bergman that day|yeah she said you looked like ingrid bergman that day
Monica|2|Nooo|nooo
Rachel|1|Hey|hey
Rachel|1|Got a second|got a second
Barry|0|Sure, sure|sure sure
Barry|0|Come on|come on
Barry|0|in|in
Mindy|0|Hello, sweetheart|hello sweetheart
Barry|0|Uh|uh
Barry|0|uh|uh
Barry|0|what're'you|what areyou
Barry|0|what're'you guys doing here|what areyou guys doing here
Rachel|1|Uh, we are here to break up with you|uh we are here to break up with you
Barry|0|Both of you|both of you
Mindy|0|Basically, we think you're a horrible human being, and bad things should happen to you|basically we think you are a horrible human being and bad things should happen to you
Barry|0|I'm sorry|i am sorry
Barry|0|I'm sorry, God, I am so sorry, I'm an idiot, I was weak, I couldn't help myself|i am sorry god i am so sorry i am an idiot i was weak i could not help myself
Barry|0|Whatever I did, I only did because I love you so much|whatever i did i only did because i love you so much
Rachel|1|Uh- which one of us are you talking to there, Barr|uh which one of us are you talking to there barr
Barry|0|Mindy|mindy
Barry|0|Mindy, of course Mindy, it was always Mindy|mindy of course mindy it was always mindy
Rachel|1|Even when we were having sex in that chair|even when we were having sex in that chair
Barry|0|I swear, whatever I was doing, I was always thinking of you|i swear whatever i was doing i was always thinking of you
Rachel|1|Please|please
Rachel|1|During that second time you couldn't have picked her out of a lineup|during that second time you could not have picked her out of a lineup
Mindy|0|You did it twice|you did it twice
Rachel|1|Well, the first time didn't really count|well the first time did not really count
Rachel|1|I mean, y'know, 's'Barry|i mean yknow sbarry
Mindy|0|Okay|okay
Barry|0|Sweetheart, just gimme- gimme another chance, okay, we'll start all over again|sweetheart just gimme gimme another chance okay we will start all over again
Barry|0|We'll go back to Aruba|we will go back to aruba
Bernice|0|Dr|dr
Bernice|0|Farber, we've got a bit of an emergency here|farber we have got a bit of an emergency here
Bernice|0|Jason Costalano is choking on his retainer|jason costalano is choking on his retainer
Barry|0|Oh God|oh god
Barry|0|I'll be right there, Bernice|i will be right there bernice
Barry|0|Look, please, please don't go anywhere, okay|look please please do not go anywhere okay
Barry|0|I'll be, I'll be right back|i will be i will be right back
Rachel|1|Okay|okay
Rachel|1|Okay, we'll be here|okay we will be here
Rachel|1|Hating you|hating you
Rachel|1|Did you see how he was sweating when he walked out of there|did you see how he was sweating when he walked out of there
Rachel|1|Listen honey, if I'm hogging the ball too much you just jump right in there and take a couple punches because I'm telling you, this feels great|listen honey if i am hogging the ball too much you just jump right in there and take a couple punches because i am telling you this feels great
Mindy|0|Yeah|yeah
Mindy|0|I'm pretty sure I'm still gonna marry him|i am pretty sure i am still gonna marry him
Rachel|1|What are you talking about|what are you talking about
Rachel|1|Mindy, the guy is the devil|mindy the guy is the devil
Rachel|1|He's Satan in a smock|he is satan in a smock
Mindy|0|Look, I know he's not perfect, but the truth is, at the end of the day, I still really wanna be Mrs|look i know he is not perfect but the truth is at the end of the day i still really wanna be mrs
Mindy|0|Dr|dr
Mindy|0|Barry Farber, D|barry farber d
Mindy|0|D|d
Mindy|0|S|s
Rachel|1|Oh God|oh god
Mindy|0|I hope you can find some way to be happy for me|i hope you can find some way to be happy for me
Mindy|0|And I hope you'll still be my maid of honor|and i hope you will still be my maid of honor
Rachel|1|And I hope Barry doesn't kill you and eat you in Aruba|and i hope barry does not kill you and eat you in aruba
Monica|2|You okay|you okay
Rachel|1|Yeah|yeah
Monica|2|Really|really
Rachel|1|Yeah|yeah
Rachel|1|Y'know, ever since I ran out on Barry at the wedding, I have wondered whether I made the right choice|yknow ever since i ran out on barry at the wedding i have wondered whether i made the right choice
Rachel|1|And now I know|and now i know
Monica|2|Aww|aww
Joey|3|Big day|big day
Joey|3|All right, I'll give you this, Mr|all right i will give you this mr
Joey|3|Peanut is a better dresser|peanut is a better dresser
Joey|3|I mean he's got the monocle, he's got the top hat|i mean he is got the monocle he is got the top hat
Phoebe|5|You know he's gay|you know he is gay
Ross|6|I just wanna clarify this: are you outing Mr|i just wanna clarify this are you outing mr
Ross|6|Peanut|peanut
Danielle|0|Chandler|chandler
Chandler|4|Danielle|danielle
Chandler|4|Hi|hi
Chandler|4|Uh- everybody, this is Danielle, Danielle, everybody|uh everybody this is danielle danielle everybody
Chandler|4|What are you doing here|what are you doing here
Danielle|0|Well, I've been calling you, but it turns out I had your number wrong|well i have been calling you but it turns out i had your number wrong
Danielle|0|And when I finally got the right one from Information, there was no answer|and when i finally got the right one from information there was no answer
Danielle|0|So I thought I'd just come down here, and make sure you were okay|so i thought i would just come down here and make sure you were okay
Chandler|4|I'm, I'm okay|i am i am okay
Danielle|0|Listen uh, maybe we could get together later|listen uh maybe we could get together later
Chandler|4|That sounds good|that sounds good
Chandler|4|I'll call you- or you call me, whatever|i will call you or you call me whatever
Danielle|0|You got it|you got it
Chandler|4|Okay|okay
Danielle|0|G'bye, everybody|gbye everybody
Phoebe|5|Whoo-hoo|whoo hoo
Monica|2|Yeah, there you go|yeah there you go
Ross|6|Second date|second date
Chandler|4|I dunno|i dunno
Rachel|1|You don't know|you do not know
Chandler|4|Well, she seems very nice and everything, but that whole thing about her coming all the way down here, just to see if I was okay|well she seems very nice and everything but that whole thing about her coming all the way down here just to see if i was okay
Chandler|4|I mean,|i mean
Chandler|4|how needy is that|how needy is that
