char_name|char_id|unprocessed_line|processed_line
Ronni|0|But occasionally you get your person who wants them in a pose|but occasionally you get your person who wants them in a pose
Ronni|0|Like, chasing their tail,  or, uh, jumping to catch a frisbee|like chasing their tail or uh jumping to catch a frisbee
Chandler|4|Joey, if I go first, I wanna be looking for my keys|joey if i go first i wanna be looking for my keys
Ronni|0|That's a good one|that is a good one
Mr. Tribbiani|0|Hey, Joe|hey joe
Joey|3|Dad, Ronni's here|dad ronnis here
Mr. Tribbiani|0|Huh|huh
Ronni|0|Hi|hi
Mr. Tribbiani|0|Hey|hey
Mr. Tribbiani|0|Hello, babe|hello babe
Mr. Tribbiani|0|Wh what're what're you doing here|wh what are what are you doing here
Ronni|0|Oh, uh, well, you left your good hair at my apartment, I figured you'd need it tomorrow for your meeting|oh uh well you left your good hair at my apartment i figured you would need it tomorrow for your meeting
Mr. Tribbiani|0|Thank you|thank you
Mr. Tribbiani|0|Uh|uh
Chandler|4|So, who's up for a big game of Kerplunk|so who is up for a big game of kerplunk
Ronni|0|Look, I uh, I shouldn'ta come|look i uh i should nota come
Ronni|0|I-I'd better get going, I don't wanna miss the last train|i i would better get going i do not wanna miss the last train
Mr. Tribbiani|0|I don't want you taking that thing|i do not want you taking that thing
Ronni|0|Oh, where'm I gonna stay, here|oh wherem i gonna stay here
Joey|3|Who-ah-ho|who ah ho
Mr. Tribbiani|0|We'll go to a hotel|we will go to a hotel
Ronni|0|We'll go to a hotel|we will go to a hotel
Joey|3|No you won't|no you will not
Ronni|0|No we won't|no we will not
Joey|3|If you go to a hotel you'll be|if you go to a hotel you will be
Joey|3|doing stuff|doing stuff
Joey|3|I want you right here where I can keep an eye on you|i want you right here where i can keep an eye on you
Mr. Tribbiani|0|You're gonna keep an eye on us|you are gonna keep an eye on us
Joey|3|That's right, mister, and I don't care how old you are, as long as you're under my roof you're gonna live by my rules|that is right mister and i do not care how old you are as long as you are under my roof you are gonna live by my rules
Joey|3|And that means no sleeping with your girlfriend|and that means no sleeping with your girlfriend
Ronni|0|Wow|wow
Ronni|0|He's strict|he is strict
Joey|3|Now dad, you'll be in my room, Ronni uh, you can stay in Chandler's room|now dad you will be in my room ronni uh you can stay in chandlers room
Ronni|0|Thanks|thanks
Ronni|0|You're, uh, you're a good kid|you are uh you are a good kid
Chandler|4|C'mon, I'll show you to my room|cmon i will show you to my room
Chandler|4|"That sounds so weird when it's not followed by ""No thanks, it's late"|that sounds so weird when it is not followed by no thanks it is late
Chandler|4|""""|
Joey|3|Okay|okay
Joey|3|Now this is just for tonight|now this is just for tonight
Joey|3|Starting tomorrow, you gotta make a change|starting tomorrow you gotta make a change
Joey|3|This has gone on long enough|this has gone on long enough
Mr. Tribbiani|0|What kinda change|what kinda change
Joey|3|Well, either you break it off with Ronni|well either you break it off with ronni
Mr. Tribbiani|0|I can't do that|i cannot do that
Joey|3|Then you gotta come clean with Ma|then you gotta come clean with ma
Joey|3|This is not right|this is not right
Mr. Tribbiani|0|Yeah, but this is|yeah but this is
Joey|3|I don't wanna hear it|i do not wanna hear it
Joey|3|Now go to my room|now go to my room
Chandler|4|Hey, Kicky|hey kicky
Chandler|4|What're you doing|what are you doing
Joey|3|Just trying to get comfortable|just trying to get comfortable
Joey|3|I can't sleep in my underwear|i cannot sleep in my underwear
Chandler|4|Well, you're gonna|well you are gonna
Joey|3|I've been thinking|i have been thinking
Joey|3|Y'know, about how I'm always seeing girls on top of girls|yknow about how i am always seeing girls on top of girls
Chandler|4|Are they end to end, or tall like pancakes|are they end to end or tall like pancakes
Joey|3|Y'know what I mean, about how I'm always going out with all these women|yknow what i mean about how i am always going out with all these women
Joey|3|And I always figured, when the right one comes along, I'd be able to be a stand-up guy and go the distance, y'know|and i always figured when the right one comes along i would be able to be a stand up guy and go the distance yknow
Joey|3|Now I'm looking at my dad, thinking|now i am looking at my dad thinking
Chandler|4|Hey, you're not him|hey you are not him
Chandler|4|You're you|you are you
Chandler|4|When they were all over you to go into your father's pipe-fitting business, did you cave|when they were all over you to go into your fathers pipe fitting business did you cave
Joey|3|No|no
Chandler|4|No|no
Chandler|4|You decided to go into the out-of-work actor business|you decided to go into the out of work actor business
Chandler|4|Now that wasn't easy, but you did it|now that was not easy but you did it
Chandler|4|"And I'd like to believe that when the right woman comes along, you will have the courage and the guts to say ""No thanks, I'm married"|and i would like to believe that when the right woman comes along you will have the courage and the guts to say no thanks i am married
Chandler|4|""""|
Joey|3|You really think so|you really think so
Chandler|4|Yeah|yeah
Chandler|4|I really do|i really do
Joey|3|Thanks, Chandler|thanks chandler
Chandler|4|Get off|get off
Ronni|0|Hi|hi
Monica|2|Hi|hi
Monica|2|May I help you|may i help you
Ronni|0|Yeah, uh, Joey said I could use your shower, since, uh, Chandler's in ours|yeah uh joey said i could use your shower since uh chandlers in ours
Monica|2|Okay|okay
Monica|2|who are you|who are you
Ronni|0|Oh, I'm Ronni|oh i am ronni
Ronni|0|Ronni Rappelano|ronni rappelano
Ronni|0|The mistress|the mistress
Monica|2|Oh, c'mon in|oh cmon in
Ronni|0|Thanks|thanks
Rachel|1|Hi, I'm Rachel|hi i am rachel
Ronni|0|Hi|hi
Rachel|1|Bathroom's up there|bathrooms up there
Ronni|0|Great|great
Rachel|1|Hey, listen, Ronni, how long would you say Chandler's been in the shower|hey listen ronni how long would you say chandlers been in the shower
Ronni|0|Oh, like, uh, five minutes|oh like uh five minutes
Rachel|1|Perfect|perfect
Rachel|1|Fasten your seatbelts, it's peepee time|fasten your seatbelts it is peepee time
Rachel|1|Hey, Mr|hey mr
Rachel|1|Trib|trib
Mr. Tribbiani|0|Hey|hey
Mr. Tribbiani|0|Morning, dear|morning dear
Rachel|1|Chandler Bing|chandler bing
Rachel|1|It's time to see your thing|it is time to see your thing
Joey|3|What's the matter with you|what is the matter with you
Rachel|1|I thought it was Chandler|i thought it was chandler
Chandler|4|What|what
Chandler|4|What|what
Rachel|1|You were supposed to be in there so I could see your thing|you were supposed to be in there so i could see your thing
Chandler|4|Sorry, my my thing was in there with me|sorry my my thing was in there with me
Phoebe|5|Hey|hey
Monica|2|How's it going|how is it going
Phoebe|5|Good|good
Phoebe|5|Oh oh|oh oh
Phoebe|5|Roger's having a dinner thing and he wanted me to invite you guys|rogers having a dinner thing and he wanted me to invite you guys
Phoebe|5|So what's going on|so what is going on
Monica|2|Nothing, um, it's just, um|nothing um it is just um
Monica|2|It's Roger|it is roger
Ross|6|I dunno, there's just something about|i dunno there is just something about
Chandler|4|Basically we just feel that he's|basically we just feel that he is
Rachel|1|We hate that guy|we hate that guy
Ross|6|We're sorry, Pheebs, we're sorry|we are sorry pheebs we are sorry
Phoebe|5|Uh-huh|uh huh
Phoebe|5|Okay|okay
Phoebe|5|Okay, don't you think, maybe, though, it's just that he's so perceptive that it freaks you out|okay do not you think maybe though it is just that he is so perceptive that it freaks you out
Rachel|1|We're sorry|we are sorry
Joey|3|Ma|ma
Joey|3|What're you doing here|what are you doing here
Mrs. Tribbiani|0|I came to give you this  and this|i came to give you this and this
Joey|3|Oww|oww
Joey|3|Big ring|big ring
Mrs. Tribbiani|0|Why did you have to fill your father's head with all that garbage about making things right|why did you have to fill your fathers head with all that garbage about making things right
Mrs. Tribbiani|0|Things were fine the way they were|things were fine the way they were
Mrs. Tribbiani|0|There's chicken in there, put it away|there is chicken in there put it away
Mrs. Tribbiani|0|For God's sake, Joey, really|for gods sake joey really
Joey|3|Hold on, you-you knew|hold on you you knew
Mrs. Tribbiani|0|Of course I knew|of course i knew
Mrs. Tribbiani|0|What did you think|what did you think
Mrs. Tribbiani|0|Your father is no James Bond|your father is no james bond
Mrs. Tribbiani|0|You should've heard some of his cover stories|you should have heard some of his cover stories
Mrs. Tribbiani|0|"""I'm sleeping over at my accountant's,"" I mean, what is that"|i am sleeping over at my accountants i mean what is that
Mrs. Tribbiani|0|Please|please
Joey|3|So then how could you I mean, how could you|so then how could you i mean how could you
Mrs. Tribbiani|0|Do you remember how your father used to be|do you remember how your father used to be
Mrs. Tribbiani|0|Always yelling, always yelling nothing made him happy, nothing made him happy, not that wood shop, not those stupid little ships in the bottle, nothing|always yelling always yelling nothing made him happy nothing made him happy not that wood shop not those stupid little ships in the bottle nothing
Mrs. Tribbiani|0|Now he's happy|now he is happy
Mrs. Tribbiani|0|I mean, it's nice, he has a hobby|i mean it is nice he has a hobby
Joey|3|Ma, I don't mean to be disrespectful, but|ma i do not mean to be disrespectful but
Joey|3|what the hell are you talking about|what the hell are you talking about
Joey|3|I mean, what about you|i mean what about you
Mrs. Tribbiani|0|Me|me
Mrs. Tribbiani|0|I'm fine|i am fine
Mrs. Tribbiani|0|Look, honey, in an ideal world, there'd be no her, and your father would look like Sting|look honey in an ideal world there would be no her and your father would look like sting
Mrs. Tribbiani|0|And I'll tell you something else|and i will tell you something else
Mrs. Tribbiani|0|Ever since that poodle-stuffer came along, he's been so ashamed of himself that he's been more attentive, he's been more loving|ever since that poodle stuffer came along he is been so ashamed of himself that he is been more attentive he is been more loving
Mrs. Tribbiani|0|I mean, it's like every day's our anniversary|i mean it is like every days our anniversary
Joey|3|I'm|i am
Joey|3|happy|happy
Joey|3|for you|for you
Mrs. Tribbiani|0|Well don't be, because now everything's screwed up|well do not be because now everythings screwed up
Mrs. Tribbiani|0|I just want it the way it was|i just want it the way it was
Joey|3|Ma, I'm sorry|ma i am sorry
Joey|3|I just did what I thought you'd want|i just did what i thought you would want
Mrs. Tribbiani|0|I know you did, cookie|i know you did cookie
Mrs. Tribbiani|0|Oh, I know you did|oh i know you did
Mrs. Tribbiani|0|So tell me|so tell me
Mrs. Tribbiani|0|Did you see her|did you see her
Joey|3|Yeah|yeah
Joey|3|You're ten times prettier than she is|you are ten times prettier than she is
Mrs. Tribbiani|0|That's sweet|that is sweet
Mrs. Tribbiani|0|Could I take her|could i take her
Joey|3|With this ring|with this ring
Joey|3|No contest|no contest
Roger|0|What's wrong, sweetie|what is wrong sweetie
Phoebe|5|Nothing, nothing|nothing nothing
Roger|0|Aaaah, what's wrong, c'mon|aaaah what is wrong cmon
Phoebe|5|It's, I mean, it's nothing, I'm fine|it is i mean it is nothing i am fine
Phoebe|5|It's my friends|it is my friends
Phoebe|5|They-they have a liking problem with you|they they have a liking problem with you
Phoebe|5|In that, um, they don't|in that um they do not
Roger|0|Oh|oh
Roger|0|They don't|they do not
Phoebe|5|But they don't see all the wonderfulness that I see|but they do not see all the wonderfulness that i see
Phoebe|5|They don't see all the good stuff and all the sweet stuff|they do not see all the good stuff and all the sweet stuff
Phoebe|5|They just think you're a little|they just think you are a little
Roger|0|What|what
Phoebe|5|Intense and creepy|intense and creepy
Roger|0|Oh|oh
Phoebe|5|But I don't|but i do not
Phoebe|5|Me, Phoebe|me phoebe
Roger|0|Well, I'm not I'm not at all surprised they feel that way|well i am not i am not at all surprised they feel that way
Phoebe|5|You're not|you are not
Phoebe|5|See, that's why you're so great|see that is why you are so great
Roger|0|Actually it's, it's quite, y'know, typical behaviour when you have this kind of dysfunctional group dynamic|actually it is it is quite yknow typical behaviour when you have this kind of dysfunctional group dynamic
Roger|0|Y'know, this kind of co-dependant, emotionally stunted, sitting in your stupid coffee house with your stupid big cups which, I'm sorry, might as well have nipples on them, and you're like all 'Oh, define me|yknow this kind of co dependant emotionally stunted sitting in your stupid coffee house with your stupid big cups which i am sorry might as well have nipples on them and you are like all oh define me
Roger|0|Define me|define me
Roger|0|Love me, I need love|love me i need love
Roger|0|'|
Monica|2|So you talked to your dad, huh|so you talked to your dad huh
Joey|3|Yeah|yeah
Joey|3|He's gonna keep cheating on my ma like she wanted, she's gonna keep pretending she doesn't know even though she does, and my little sister Tina can't see her husband any more because he got a restraining order|he is gonna keep cheating on my ma like she wanted she is gonna keep pretending she does not know even though she does and my little sister tina cannot see her husband any more because he got a restraining order
Joey|3|which has nothing to do with anything except that I found out today|which has nothing to do with anything except that i found out today
Rachel|1|Wow|wow
Chandler|4|Things sure have changed here on Waltons mountain|things sure have changed here on waltons mountain
Ross|6|So Joey, you okay|so joey you okay
Joey|3|Yeah, I guess|yeah i guess
Joey|3|It's just parents, after a certain point, you gotta let go|it is just parents after a certain point you gotta let go
Joey|3|Even if you know better, you've gotta let them make their own mistakes|even if you know better you have gotta let them make their own mistakes
Rachel|1|Just think, in a couple of years we get to turn into them|just think in a couple of years we get to turn into them
Chandler|4|If I turn into my parents, I'll either be an alcoholic blond chasing after twenty-year-old boys, or|if i turn into my parents i will either be an alcoholic blond chasing after twenty year old boys or
Chandler|4|I'll end up like my mom|i will end up like my mom
Phoebe|5|Hey|hey
Monica|2|How's it going|how is it going
Phoebe|5|Oh, okay, except I broke up with Roger|oh okay except i broke up with roger
Phoebe|5|Yeah, right|yeah right
Rachel|1|What happened|what happened
Phoebe|5|I don't know, I mean, he's a good person, and he can be really sweet, and in some ways I think he is so right for me, it's just|i do not know i mean he is a good person and he can be really sweet and in some ways i think he is so right for me it is just
Phoebe|5|I hate that guy|i hate that guy
Phoebe|5|Hey, Joey|hey joey
Phoebe|5|What's going on|what is going on
Joey|3|Clear the tracks for the boobie payback express|clear the tracks for the boobie payback express
Joey|3|Next stop: Rachel Green|next stop rachel green
Monica|2|Joey|joey
Monica|2|What the hell were you doing|what the hell were you doing
Joey|3|Sorry|sorry
Joey|3|Wrong boobies|wrong boobies
Monica|2|Hello, Joey|hello joey
Mr. Tribbiani|0|Oh|oh
Mr. Tribbiani|0|Hello, dear|hello dear
