char_name|char_id|unprocessed_line|processed_line
Phoebe|5|I don't know if it's me, or his hunger strike, or, I don't know|i do not know if it is me or his hunger strike or i do not know
Rachel|1|Does anybody want anything else|does anybody want anything else
Ross|6|Oh, yeah, last week you had a wonderful, nutty, chocolatey kind of a cakey pie thing|oh yeah last week you had a wonderful nutty chocolatey kind of a cakey pie thing
Ross|6|Nothing, just, just, I'm fine|nothing just just i am fine
Phoebe|5|What's the matter|what is the matter
Phoebe|5|Why so scrunchy|why so scrunchy
Rachel|1|It's my father|it is my father
Rachel|1|He wants to give me a Mercedes convertible|he wants to give me a mercedes convertible
Ross|6|That guy, he burns me up|that guy he burns me up
Rachel|1|Yeah, well, it's a Mercedes if I move back home|yeah well it is a mercedes if i move back home
Rachel|1|Oh, it was horrible|oh it was horrible
Rachel|1|He called me young lady|he called me young lady
Chandler|4|Ooh, I hate when my father calls me that|ooh i hate when my father calls me that
Monica|2|"Did he give you that whole ""You're-not-up-to-this"" thing again"|did he give you that whole you are not up to this thing again
Rachel|1|Oh, yeah, yeah|oh yeah yeah
Rachel|1|"Actually, I got the extended disco version, with three choruses of ""You'll never make it on your own"""|actually i got the extended disco version with three choruses of you will never make it on your own
Phoebe|5|Uh-huh, uh-huh|uh huh uh huh
Angela|0|Hi, Joey|hi joey
Joey|3|My god, Angela|my god angela
Monica|2|Wow, being dumped by you obviously agrees with her|wow being dumped by you obviously agrees with her
Phoebe|5|Are you gonna go over there|are you gonna go over there
Joey|3|No, yeah, no, ok, but not yet|no yeah no ok but not yet
Joey|3|I don't wanna seem too eager|i do not wanna seem too eager
Joey|3|One Mississippi, two Mississippi, three Mississippi|one mississippi two mississippi three mississippi
Joey|3|That seems pretty cool|that seems pretty cool
Joey|3|Hey, Angela|hey angela
Angela|0|Joey|joey
Joey|3|You look good|you look good
Angela|0|That's because I'm wearing a dress that accents my boobs|that is because i am wearing a dress that accents my boobs
Joey|3|You don't say|you do not say
Ross|6|So, uh, Rachel, what are you, uh, what're you doing tonight|so uh rachel what are you uh what are you doing tonight
Rachel|1|Oh, big glamour night|oh big glamour night
Rachel|1|Me and Monica at Laundorama|me and monica at laundorama
Ross|6|Oh, you uh, you wanna hear a freaky coincidence|oh you uh you wanna hear a freaky coincidence
Ross|6|Guess who's doing laundry there too|guess who is doing laundry there too
Rachel|1|Who|who
Ross|6|Me|me
Ross|6|Was that not clear|was that not clear
Ross|6|Hey, why don't, um, why don't I just join you both, here|hey why do not um why do not i just join you both here
Rachel|1|Don't you have a laundry room in your building|do not you have a laundry room in your building
Ross|6|Yes, I do have a laundry room in my building, um, but there's a|yes i do have a laundry room in my building um but there is a
Ross|6|rat problem|rat problem
Ross|6|Apparently they're attracted to the dryer sheets, and they're goin' in fine, but they're comin' out all|apparently they are attracted to the dryer sheets and they are goin in fine but they are comin out all
Ross|6|fluffy|fluffy
Ross|6|Anyway, say, sevenish|anyway say sevenish
Rachel|1|Sure|sure
Angela|0|Forget it Joey|forget it joey
Angela|0|I'm with Bob now|i am with bob now
Joey|3|Bob|bob
Joey|3|Who the hell's Bob|who the hells bob
Angela|0|Bob is great|bob is great
Angela|0|He's smart, he's sophisticated, and he has a real job|he is smart he is sophisticated and he has a real job
Angela|0|You, you go on three auditions a month and you call yourself an actor, but Bob|you you go on three auditions a month and you call yourself an actor but bob
Joey|3|Come on, we were great together|come on we were great together
Joey|3|And not just at the fun stuff, but like, talking too|and not just at the fun stuff but like talking too
Angela|0|Yeah, well, sorry, Joe|yeah well sorry joe
Angela|0|You said let's just be friends, so guess what|you said let us just be friends so guess what
Joey|3|What|what
Angela|0|We're just friends|we are just friends
Joey|3|Fine, fine, so, why don't the four of us go out and have dinner together tonight|fine fine so why do not the four of us go out and have dinner together tonight
Joey|3|You know, as friends|you know as friends
Angela|0|What four of us|what four of us
Joey|3|You know, you and Bob, and me and my girlfriend, uh, uh, Monica|you know you and bob and me and my girlfriend uh uh monica
Joey|3|Monica, I'm tellin' you, this guy is perfect for you|monica i am tellin you this guy is perfect for you
Monica|2|Forget it|forget it
Monica|2|Not after your cousin who could belch the alphabet|not after your cousin who could belch the alphabet
Joey|3|Come on|come on
Joey|3|This guy's great|this guys great
Joey|3|His name's Bob|his names bob
Joey|3|He's Angela's|he is angelas
Joey|3|brother|brother
Joey|3|He's smart, he's sophisticated, and he has a real job|he is smart he is sophisticated and he has a real job
Joey|3|Me, I go on three auditions a month and call myself an actor, but Bob is|me i go on three auditions a month and call myself an actor but bob is
Monica|2|Oh, god help us|oh god help us
Joey|3|What|what
Monica|2|Ugly Naked Guy's laying kitchen tile|ugly naked guys laying kitchen tile
Monica|2|Eww|eww
Joey|3|Eww|eww
Joey|3|Look, I'm asking a favor here|look i am asking a favor here
Joey|3|If I do this for her brother, maybe Angela will come back to me|if i do this for her brother maybe angela will come back to me
Monica|2|What's going on here|what is going on here
Monica|2|You go out with tons of girls|you go out with tons of girls
Joey|3|I know, but, I made a huge mistake|i know but i made a huge mistake
Joey|3|I never should have broken up with her|i never should have broken up with her
Joey|3|Will you help me|will you help me
Joey|3|Please|please
Ross|6|Ok, bye|ok bye
Ross|6|Well, Monica's not coming, it's just gonna be me and Rachel|well monicas not coming it is just gonna be me and rachel
Chandler|4|Oh|oh
Chandler|4|Well, hold on camper, are you sure you've thought this thing through|well hold on camper are you sure you have thought this thing through
Ross|6|It's laundry|it is laundry
Ross|6|The thinking through is minimal|the thinking through is minimal
Chandler|4|It's just you and Rachel, just the two of you|it is just you and rachel just the two of you
Chandler|4|This is a date|this is a date
Chandler|4|You're going on a date|you are going on a date
Ross|6|Nuh-uh|nuh uh
Chandler|4|Yuh-huh|yuh huh
Ross|6|So what're you saying here|so what are you saying here
Ross|6|I should shave again, pick up some wine, what|i should shave again pick up some wine what
Chandler|4|Well, you may wanna rethink the dirty underwear|well you may wanna rethink the dirty underwear
Chandler|4|This is basically the first time she's gonna see your underwear—you want it to be dirty|this is basically the first time she is gonna see your underwear you want it to be dirty
Ross|6|No|no
Chandler|4|Oh, and uh, the fabric softener|oh and uh the fabric softener
Ross|6|Ok, ok, now what is wrong with my Snuggles|ok ok now what is wrong with my snuggles
Ross|6|What, it says I'm a sensitive, warm kinda guy, you know, like a warm, fuzzy bear|what it says i am a sensitive warm kinda guy you know like a warm fuzzy bear
Ross|6|Ok, I can pick something else up on the way|ok i can pick something else up on the way
Chandler|4|There you go|there you go
Monica|2|Thank you|thank you
Monica|2|So what does this Bob guy look like|so what does this bob guy look like
Monica|2|Is he tall|is he tall
Monica|2|Short|short
Joey|3|Yep|yep
Monica|2|Which|which
Joey|3|Which what|which what
Monica|2|You've never met Bob, have you|you have never met bob have you
Joey|3|No, but he's|no but he is
Monica|2|Oh my god, Joey, for all we know this guy could be horribly|oh my god joey for all we know this guy could be horribly
Angela|0|Hey, Joey|hey joey
Monica|2|horribly attractive|horribly attractive
Monica|2|I'll be shutting up now|i will be shutting up now
Chandler|4|Where are they|where are they
Chandler|4|Where are they|where are they
Phoebe|5|This is nice|this is nice
Phoebe|5|We never do anything just the two of us|we never do anything just the two of us
Chandler|4|It's great|it is great
Chandler|4|Maybe tomorrow we can rent a car and run over some puppies|maybe tomorrow we can rent a car and run over some puppies
Phoebe|5|Eww, I don't wanna do that|eww i do not wanna do that
Chandler|4|Here we go|here we go
Phoebe|5|Ok, have a good break-up|ok have a good break up
Chandler|4|Hey, Janice|hey janice
Janice|0|Oh, my god, I am so glad you called me|oh my god i am so glad you called me
Janice|0|I had the most supremely awful day|i had the most supremely awful day
Chandler|4|Hey, that's not good|hey that is not good
Chandler|4|Can I get an espresso and a latte over here, please|can i get an espresso and a latte over here please
Janice|0|We got the proofs back from that photo shoot, you know, the one with the little vegetables|we got the proofs back from that photo shoot you know the one with the little vegetables
Janice|0|Anyway, they pretty much sucked, so, I blew off the rest of the day, and I went shopping|anyway they pretty much sucked so i blew off the rest of the day and i went shopping
Janice|0|and I got you, I'm looking, I'm looking, I'm looking, I got you|and i got you i am looking i am looking i am looking i got you
Chandler|4|What|what
Janice|0|What|what
Chandler|4|What|what
Chandler|4|did you get me there|did you get me there
Janice|0|I got you|i got you
Janice|0|these|these
Chandler|4|Bullwinkle socks|bullwinkle socks
Chandler|4|That's so sweet|that is so sweet
Janice|0|Well, I knew you had the Rockys, and so I figured, you know, you can wear Bullwinkle and Bullwinkle, or you can wear Rocky and Rocky,or, you can mix and match, moose and squirrel|well i knew you had the rockys and so i figured you know you can wear bullwinkle and bullwinkle or you can wear rocky and rocky or you can mix and match moose and squirrel
Janice|0|Whatever you want|whatever you want
Chandler|4|That's great|that is great
Chandler|4|Well, I'm gonna get another espresso|well i am gonna get another espresso
Chandler|4|Can I get you another latte|can i get you another latte
Janice|0|No, no, I'm still working on mine|no no i am still working on mine
Chandler|4|That's it|that is it
Phoebe|5|Yeah, it was really hard|yeah it was really hard
Chandler|4|Oh, yeah, that hug looked pretty brutal|oh yeah that hug looked pretty brutal
Phoebe|5|Ok, you weren't there|ok you were not there
Woman|0|Comin' through|comin through
Woman|0|Move, move|move move
Rachel|1|Oh, 'scuse me|oh scuse me
Rachel|1|I was kinda using that machine|i was kinda using that machine
Woman|0|Yeah, well, now you're kinda not|yeah well now you are kinda not
Rachel|1|But I saved it|but i saved it
Rachel|1|I put my basket on top|i put my basket on top
Woman|0|Oh, I'm sorry, is that your basket|oh i am sorry is that your basket
Woman|0|It's really pretty|it is really pretty
Woman|0|Unfortunately, I don't see suds|unfortunately i do not see suds
Rachel|1|What|what
Woman|0|No suds, no save|no suds no save
Woman|0|Ok|ok
Ross|6|What's goin' on|what is goin on
Rachel|1|Hi, uh, nothing|hi uh nothing
Rachel|1|That horrible woman just took my machine|that horrible woman just took my machine
Ross|6|Was your basket on top|was your basket on top
Rachel|1|Yeah, but, there were no suds|yeah but there were no suds
Ross|6|So|so
Rachel|1|Well, you know, no suds, no save|well you know no suds no save
Ross|6|No suds|no suds
Ross|6|Excuse me, hold on a second|excuse me hold on a second
Ross|6|That's my friend's machine|that is my friends machine
Woman|0|Hey, hey, hey, her stuff wasn't in it|hey hey hey her stuff was not in it
Ross|6|Hey, hey, hey, that's not the rule and you know it|hey hey hey that is not the rule and you know it
Ross|6|All right, show's over|all right show is over
Ross|6|Nothing to see here|nothing to see here
Ross|6|Ok, let's do laundry|ok let us do laundry
Rachel|1|That was amazing|that was amazing
Rachel|1|I can't even send back soup|i cannot even send back soup
Ross|6|Well, that's because you're such a sweet, gentle, uh|well that is because you are such a sweet gentle uh
Ross|6|Do you, uh, do you|do you uh do you
Ross|6|Oh, hey, uh you must need detergent|oh hey uh you must need detergent
Rachel|1|What's that|what is that
Ross|6|Uberveiss|uberveiss
Ross|6|It's new, it's German, it's extra-tough|it is new it is german it is extra tough
Ross|6|Rach, do you uh, are you gonna separate those|rach do you uh are you gonna separate those
Rachel|1|Oh god|oh god
Rachel|1|Oh, am I being like a total laundry spaz|oh am i being like a total laundry spaz
Rachel|1|I mean, am I supposed to use like one machine for shirts and another machine for pants|i mean am i supposed to use like one machine for shirts and another machine for pants
Ross|6|Rach, have you never done this before|rach have you never done this before
Rachel|1|Well, not myself, but I know other people that have|well not myself but i know other people that have
Rachel|1|Ok, you caught me|ok you caught me
Rachel|1|I'm a laundry virgin|i am a laundry virgin
Ross|6|Uh, well, don't worry, I'll use the gentle cycle|uh well do not worry i will use the gentle cycle
Ross|6|Ok, um, basically you wanna use one machine for all your whites, a whole nother machine for colors, and a third for your uh, your uh, delicates, and that would be your bras and your under-panty things|ok um basically you wanna use one machine for all your whites a whole nother machine for colors and a third for your uh your uh delicates and that would be your bras and your under panty things
Rachel|1|Ok, Well, what about these are white cotton panties|ok well what about these are white cotton panties
Rachel|1|Would they go with whites or delicates|would they go with whites or delicates
Ross|6|Uh, that, that, that would be a judgment call|uh that that that would be a judgment call
Monica|2|He is so cute|he is so cute
Monica|2|So, where did you guys grow up|so where did you guys grow up
Angela|0|Brooklyn Heights|brooklyn heights
Bob|0|Cleveland|cleveland
Monica|2|How, how did that happen|how how did that happen
Joey|3|Oh my god|oh my god
Monica|2|What|what
Joey|3|I suddenly had the feeling that I was falling|i suddenly had the feeling that i was falling
Joey|3|But I'm not|but i am not
Joey|3|So, you and Angela, huh|so you and angela huh
Bob|0|Yep|yep
Bob|0|Pretty much|pretty much
Joey|3|You're a lucky man|you are a lucky man
Joey|3|You know what I miss the most about her|you know what i miss the most about her
Joey|3|That cute nibbly noise when she eats|that cute nibbly noise when she eats
Joey|3|Like a happy little squirrel, or a weasel|like a happy little squirrel or a weasel
Bob|0|Huh, I never really noticed|huh i never really noticed
Joey|3|Oh, yeah, yeah, listen for it|oh yeah yeah listen for it
Bob|0|Monica, Monica is great|monica monica is great
Joey|3|Yeah, but it's not gonna last|yeah but it is not gonna last
Joey|3|She's too much for me in bed|she is too much for me in bed
Joey|3|Sexually|sexually
Monica|2|I've gotta tell you, Bob is terrific|i have gotta tell you bob is terrific
Angela|0|Yeah, isn't he|yeah is not he
Monica|2|It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight|it is so great to meet a guy who is smart and funny and has an emotional age beyond like eight
Angela|0|You know what else|you know what else
Angela|0|He's unbelievable in bed|he is unbelievable in bed
Monica|2|Wow|wow
Monica|2|My brother never even told me when he lost his virginity|my brother never even told me when he lost his virginity
Angela|0|Huh|huh
Angela|0|That's nice|that is nice
Phoebe|5|Ok, you can do this|ok you can do this
Phoebe|5|It's just like pulling off a Band-aid|it is just like pulling off a band aid
Phoebe|5|Just do it really fast, and then the wound is exposed|just do it really fast and then the wound is exposed
Chandler|4|Janice|janice
Chandler|4|Hi, Janice|hi janice
Chandler|4|Ok, here we go|ok here we go
Chandler|4|I don't think we should go out anymore|i do not think we should go out anymore
Chandler|4|Janice|janice
Janice|0|All right|all right
Janice|0|Well, there you go|well there you go
Janice|0|Stop it, stop it, stop it|stop it stop it stop it
Rachel|1|Ok, I know this is gonna sound really stupid, but I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do|ok i know this is gonna sound really stupid but i feel that if i can do this you know if i can actually do my own laundry there is not anything i cannot do
Ross|6|That does not sound stupid to me|that does not sound stupid to me
Ross|6|You know, it's like the first time I had to make dinner for myself, after Carol left me|you know it is like the first time i had to make dinner for myself after carol left me
Ross|6|I'm sorry, that's all the time we have|i am sorry that is all the time we have
Ross|6|Next on Ross|next on ross
Ross|6|Uh-oh|uh oh
Rachel|1|What uh-oh|what uh oh
Ross|6|Uh-oh, uh-oh, the laundry's done|uh oh uh oh the laundrys done
Ross|6|It's, uh, it's a song|it is uh it is a song
Ross|6|The laundry song that we sing|the laundry song that we sing
Ross|6|Uh-oh the laundry's done, uh-oh, uh-oh|uh oh the laundrys done uh oh uh oh
Rachel|1|Ross, what's the matter|ross what is the matter
Ross|6|Nothing, nothing|nothing nothing
Ross|6|Lee-lo, the laundry's done|lee lo the laundrys done
Rachel|1|Come on, show me|come on show me
Ross|6|All right, all right, it's just that you left a red sock in with all your whites, and now, everything's kinda pink|all right all right it is just that you left a red sock in with all your whites and now everythings kinda pink
Rachel|1|Oh, everything's pink|oh everythings pink
Ross|6|Yeah, uh, except for the red sock, which is still red|yeah uh except for the red sock which is still red
Ross|6|I'm sorry, please don't be upset, it could happen to anyone|i am sorry please do not be upset it could happen to anyone
Rachel|1|Except it didn't|except it did not
Rachel|1|It happened to me|it happened to me
Rachel|1|Oh, god, I'm gonna look like a big marshmallow peep|oh god i am gonna look like a big marshmallow peep
Rachel|1|What am I doing|what am i doing
Rachel|1|What am I doing|what am i doing
Rachel|1|My father's right|my fathers right
Rachel|1|I can't live on my own|i cannot live on my own
Rachel|1|I can't even do laundry|i cannot even do laundry
Monica|2|Something went wrong with Underdog, and they couldn't get his head to inflate|something went wrong with underdog and they could not get his head to inflate
Monica|2|So anyway, um, his head is like flopping down Broadway, right, and I'm just thinking|so anyway um his head is like flopping down broadway right and i am just thinking
Monica|2|how inappropriate this is|how inappropriate this is
Monica|2|Um, I've got something in my eye, uh, Joey, could we check it in the light, please|um i have got something in my eye uh joey could we check it in the light please
Monica|2|Oh my god|oh my god
Joey|3|What|what
Monica|2|Hello|hello
Monica|2|Were we at the same table|were we at the same table
Monica|2|It's like|it is like
Monica|2|cocktails in Appalachia|cocktails in appalachia
Joey|3|Come on, they're close|come on they are close
Monica|2|Close|close
Monica|2|She's got her tongue in his ear|she is got her tongue in his ear
Joey|3|Oh, like you've never gotten a little rambunctious with Ross|oh like you have never gotten a little rambunctious with ross
Monica|2|Joey, this is sick, it's disgusting, it's, it's—not really true, is it|joey this is sick it is disgusting it is it is not really true is it
Joey|3|Well, who's to say what's true|well who is to say what is true
Joey|3|I mean|i mean
Monica|2|Oh my god, what were you thinking|oh my god what were you thinking
Joey|3|All right, look, I'm not proud of this, ok|all right look i am not proud of this ok
Joey|3|Well, maybe I am a little|well maybe i am a little
Monica|2|Oh|oh
Joey|3|Ow|ow
Monica|2|I'm outta here|i am outta here
Joey|3|Wait, wait, wait|wait wait wait
Joey|3|You want him, I want her|you want him i want her
Joey|3|He likes you|he likes you
Monica|2|Really|really
Joey|3|Yeah|yeah
Joey|3|I'm thinking, if we put our heads together, between the two of us, we can break them up|i am thinking if we put our heads together between the two of us we can break them up
Monica|2|I'm so sorry, I can't believe I did this, but I couldn't stop laughing at your Norman Mailer story|i am so sorry i cannot believe i did this but i could not stop laughing at your norman mailer story
Joey|3|Uh, waiter, one more plate of chicken wings over here|uh waiter one more plate of chicken wings over here
Chandler|4|Here's the thing, Janice|here is the thing janice
Chandler|4|You know, I mean, it's like we're different|you know i mean it is like we are different
Chandler|4|I'm like the bing, bing, bing|i am like the bing bing bing
Chandler|4|You're like the boom, boom,|you are like the boom boom
Chandler|4|boom|boom
Janice|0|Ow|ow
Chandler|4|Oh, my god, I'm so sorry|oh my god i am so sorry
Chandler|4|Are you ok|are you ok
Janice|0|Ow|ow
Janice|0|Um, it's just my lens|um it is just my lens
Janice|0|It's just my lens|it is just my lens
Janice|0|I'll be right back|i will be right back
Chandler|4|I hit her in the eye|i hit her in the eye
Chandler|4|I hit her in the eye|i hit her in the eye
Chandler|4|This is the worst break-up in the history of the world|this is the worst break up in the history of the world
Phoebe|5|Oh my god|oh my god
Phoebe|5|How many of those have you had|how many of those have you had
Chandler|4|Oh, I don't know, a million|oh i do not know a million
Phoebe|5|Chandler, easy, easy|chandler easy easy
Phoebe|5|Go to your happy place|go to your happy place
Phoebe|5|La la la la la la la|la la la la la la la
Chandler|4|I'm fine|i am fine
Phoebe|5|All right|all right
Chandler|4|I'm not fine|i am not fine
Chandler|4|Here she comes|here she comes
Phoebe|5|Wait here|wait here
Phoebe|5|Breathe|breathe
Chandler|4|How do you do that|how do you do that
Phoebe|5|It's like a gift|it is like a gift
Chandler|4|We should always always break up together|we should always always break up together
Phoebe|5|Oh, I'd like that|oh i would like that
Ross|6|You got the clothes clean|you got the clothes clean
Ross|6|Now that's the important part|now that is the important part
Rachel|1|Oh, I guess|oh i guess
Rachel|1|Except everything looks like jammies now|except everything looks like jammies now
Rachel|1|Whoa, I'm sorry|whoa i am sorry
Rachel|1|Excuse me|excuse me
Rachel|1|We had this cart|we had this cart
Woman|0|Yeah, well, I had a 24-inch waist|yeah well i had a inch waist
Woman|0|You lose things|you lose things
Woman|0|Now come on, get outta my way|now come on get outta my way
Rachel|1|I'm sorry, you know, maybe I wasn't being clear|i am sorry you know maybe i was not being clear
Rachel|1|Uh, this is our cart|uh this is our cart
Woman|0|Hey, hey, hey there aren't any clothes in it|hey hey hey there are not any clothes in it
Rachel|1|Hey, hey, hey, hey, quit making up rules|hey hey hey hey quit making up rules
Woman|0|Let go|let go
Rachel|1|All right, listen, missy|all right listen missy
Rachel|1|If you want this cart, you're gonna have to take me with it|if you want this cart you are gonna have to take me with it
Rachel|1|Yes|yes
Rachel|1|Did you see that|did you see that
Ross|6|You were incredible|you were incredible
Ross|6|Brand new woman, ladies and gentlemen|brand new woman ladies and gentlemen
Rachel|1|I could not have done this without you|i could not have done this without you
Ross|6|Ok, um, uh, more clothes in the dryer|ok um uh more clothes in the dryer
Ross|6|I'm fine, I'm fine|i am fine i am fine
Rachel|1|Are you sure|are you sure
Ross|6|No|no
Rachel|1|Oh, are you sure you're ok|oh are you sure you are ok
Ross|6|Yeah|yeah
Rachel|1|Does it still hurt|does it still hurt
Ross|6|Yeah|yeah
Phoebe|5|What a neat idea|what a neat idea
Phoebe|5|All your clothes match|all your clothes match
Phoebe|5|I'm gonna do this|i am gonna do this
Monica|2|Hi|hi
Phoebe|5|Hey, how'd it go|hey how did it go
Joey|3|Excellent|excellent
Monica|2|We ripped that couple apart, and kept the pieces for ourselves|we ripped that couple apart and kept the pieces for ourselves
Ross|6|What a beautiful story|what a beautiful story
Ross|6|Hey, I'm fine by the way|hey i am fine by the way
Monica|2|Oh, I'm sorry|oh i am sorry
Rachel|1|Where's Chandler|where is chandler
Phoebe|5|Oh, he needed some time to grieve|oh he needed some time to grieve
Chandler|4|I'm free|i am free
Chandler|4|I'm free|i am free
Phoebe|5|That oughta do it|that oughta do it
