Monica|Monica| It's weird, but you know what I don't wanna throw this away. I mean this is like all I have left of him, gross, drain hair. Ooh! 
Phoebe|Phoebe| Ooh. Oh. It looks like, like a tiny little person drowning in your cereal. 
Monica|Monica| God, what is wrong with me.
Ross|Ross| You need to get some sleep.
Monica|Monica| I need to get some Richard.
Rachel|Rachel| Monica, you broke up with him for a reason.
Monica|Monica| I know, I know. I'm just so tired of-of missing him. I'm tired of wondering why hasn't he called. Why hasn't he called!
Phoebe|Phoebe| Maybe, because you told him not to.
Monica|Monica| What are you the memory woman?
Joey|Joey|  Their not breaking up. Chandler and Janice. Their not breaking up. He didn't blink or anything.
Rachel|Rachel| Well, you know I'm not surprised. I mean have you seen them together, they're really cute.
Joey|Joey| Cute! This is Janice! You remember Janice?
Rachel|Rachel| Yes, Joey, I remember, she's annoying, but you know what she's-she's his girlfriend now. I mean what can we do?
Joey|Joey| There you go! That's the spirit I'm looking for! What can we do? Huh? All right who's first? Huh? Ross?
Ross|Ross| Well I'm thinking that Chandler's our friend and Janice makes him happy, so I say we just all be adult about it and accept her.
Joey|Joey| Yeah, we'll call that Plan B. All right?
Rachel|Rachel|  Honey, I was wondering....
Ross|Ross| Hmm?
Rachel|Rachel| Do you still have that, um, Navy uniform?
Ross|Ross| Nooo, I had to return it to the costume place.
Rachel|Rachel| Hmm.
Ross|Ross| I think I have an old band uniform from high school.
Rachel|Rachel| You remember not having sex in high school, right?
Ross|Ross| Yeah.
Rachel|Rachel| Well honey, what about you?
Ross|Ross| What?
Rachel|Rachel| I mean do you have any fun, you know, fantasy type things?
Ross|Ross| No.
Rachel|Rachel| Come on you gotta have one!
Ross|Ross| Nope.
Rachel|Rachel| Ross, you know what...
Ross|Ross| What?
Rachel|Rachel| ...if you tell me, I might do it.
Ross|Ross| Okay, umm. Did you ever see, um, Return Of The Jedi?
Rachel|Rachel| Yeah.
Ross|Ross| Do you remember the scene with, um, Jabba the Hut? Well Jabba had as, as his prisoner, um, Princess Leia. 
Rachel|Rachel| Oooh!
Ross|Ross| Princess Leia, was wearing this, um, gold bikini thing. It was pretty cool.
Phoebe|Phoebe| Yeah, oh, Princess Leia and the gold bikini, every guy our age loved that.
Rachel|Rachel| Really!
Phoebe|Phoebe| Um, um. It's huge. Yeah, that's the moment, when-when, you know she stopped being a princess, and became, like, a woman, you know.
Rachel|Rachel| Did you ever do the-the Leia thing?
Phoebe|Phoebe| Oh, yeah, um-mm. Oh!
Rachel|Rachel| Really! That-that great huh?
Phoebe|Phoebe| No it's just that I got this new pager and I have it on vibrate. See ya!
Ross|Ross|  Hey!
Rachel|Rachel| Hi you guys!
Ross|Ross| Look who I found standing outside of the Szechwan Dragon staring at a parking meter.
Rachel|Rachel| Mon. Hi! 
Monica|Monica| Hi.
Rachel|Rachel| Why aren't you at work?
Monica|Monica| Oh, they-they sent me home.
Rachel|Rachel| Why?
Monica|Monica| Because I don't work at the Szechwan Dragon.
Ross|Ross| Okay.
Rachel|Rachel| You really, really need to get some sleep, honey.
Monica|Monica| I know I do.
Ross|Ross| Hi.
Rachel|Rachel| Hi.
Ross|Ross| Guess what?
Rachel|Rachel| What?
Ross|Ross| They published my paper.
Rachel|Rachel| Oh, really, let me see, let me see.
Phoebe|Phoebe| Rach, look!  Oh, hi! Where is my strong Ross Skywalker to come rescue me.  There he is.
Chandler|Chandler| Hey!
Joey|Joey| Wheel!
Chandler|Chandler| Of!
Joey|Joey| Fortune! This guy is so stupid.  It's Count Rushmore!!
Chandler|Chandler| You know, you should really go on this show. All right, listen, I got three tickets to the Rangers tonight. What'd ya' say?
Joey|Joey| I say, 'I am there!' Cool! Aw, is Ross going to?
Chandler|Chandler| No, Janice.
Joey|Joey| Jan-ice. 'Cause I, just, I feel bad for Ross, you know, we-we always go together, we're like the three hocke-teers.
Chandler|Chandler| You know, I may be way out on a limb here, but do you, do you, have a problem with Janice?
Joey|Joey| No, Yeeees. God, how do I say this. . Oh, hi, you know that girl from the Greek restaurant with the hair ?
Chandler|Chandler| Ooh, that girl that I hate, eww, drives me crazy, eww, eww, oh!
Joey|Joey| Look, I don't hate Janice, she's-she's just a lot to take, you know.
Chandler|Chandler| Well, there you go.
Joey|Joey| Oh, hey. Come on man, don't look at me like that, she used to drive you nuts before too, remember?
Chandler|Chandler| Well, I'm crazy about her now. I think this could be the real thing. Capital 'R'! Capital 'T'!  Don't worry, those are the right letters.
Joey|Joey| Look, what do you want me to say?
Chandler|Chandler| I want you to say that you like her!
Joey|Joey| I can't. It's like this chemical thing, you know. Every time she starts laughing, I just wanna  pull my arm off just so that I can have something to throw at her. 
Chandler|Chandler| Thanks for trying.  Oh, and by the way there is no Count Rushmore!
Joey|Joey| Yeah, then-then who's the guy that painted the faces on the mountain? 
Ross|Ross| How could you have told her? 
Rachel|Rachel| Ross, I didn't think it would that big of a deal.
Ross|Ross| Oh, she didn't think it would be that big of deal.
Rachel|Rachel| Okay, who are you talking to when you do that?
Ross|Ross| Look, that was supposed to be like a private, personal thing between us.
Rachel|Rachel| Okay, Ross, Phoebe is my girlfriend, okay, we tell each other everything. You know, I mean, come on, guys do the same thing, I mean, what about all that locker room stuff.
Ross|Ross| That's different, okay. That's like, uh 'Who dated a stripper?' or 'Who did it on the back of the Staton Island Ferry?'.
Rachel|Rachel| Were both of those Joey?
Ross|Ross| Yeah. Look, you don't, you don't talk about like, you know, your girlfriend and the intimate stuff you, you do with her.
Rachel|Rachel| Not even with your best friend.
Ross|Ross| Noo!
Rachel|Rachel| That is so sad. Your missing out on so much, Ross. I mean, the bonding and the sharing, you know. And-and knowing that someone else is going through the same thing you are.
Ross|Ross| Hmph. So what you, you tell each other everything?
Rachel|Rachel| Pretty much.
Ross|Ross| Did you talk about the night of five times? Do you tell people about the night of five times? 
Rachel|Rachel| Uh, honey, yeah that was with Carol.
Ross|Ross| I know, but it's still worth mentioning, I think.
Phoebe|Phoebe|  Relax every muscle in your body. Listen to the plinky-plunky music. Okay, now close you eyes, and think of a happy place. Okay, tell me your happy place.
Monica|Monica| Richard's living room, drinking wine.
Phoebe|Phoebe| All right. No, no, no, not a Richard thing, just put down the glass. And get out!
Monica|Monica| I'm sorry, but that's my happy place.
Phoebe|Phoebe| Well, okay, fine, use my happy place. Okay, I'm just gonna, I have to ask that you don't move anything.
Monica|Monica| All right, I'll try not to.
Phoebe|Phoebe| Okay, all right, so, your in a meadow, millions of stars in the sky....
Monica|Monica| Do you think breaking up with him was a huge mistake?
Phoebe|Phoebe| All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....
Monica|Monica| I'll bet he's totally over me, I'll bet he's fine.
Phoebe|Phoebe| All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place. Okay. Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains. And the-the calming sounds of the babbling brook....
Monica|Monica| Okay, this isn't working. I'm still awake and now I have to pee.
Janice|Other| So, I hear, you hate me!
Joey|Joey| I, ah, I never said hate, I was very careful about that.
Janice|Other| A little birdie told me something about you wanting to rip your arm off and throw it at me.
Joey|Joey| And you got a 'hate' from that?! Your taking a big leap there...
Janice|Other| All right, fine, fine, fine, fine, fine, we've got to do something about our little situation here Joey. So, this is my idea: you and me spending some quality time together.
Joey|Joey| But what does that gonna do...
Janice|Other| For Chandler!
Joey|Joey| Okay. I'm in.
Janice|Other| Okay. All right. This is what we're gonna call it: 'Joey and Janice's DAY OF FUN!'
Joey|Joey| Does it have to be a whole day?
Janice|Other| Yes, because that's how long it takes to love me.
Joey|Joey| Yeah, I know, I sleep in the next room.
Monica|Monica|  So, I went down to the post office, and it turns out it was those videos that I ordered for Richard about the Civil War. He loved the Civil War.
Phoebe|Phoebe| Monica, do you want us to take you home?
Monica|Monica| Uh, huh.  Or maybe to a galaxy far, far away. 
Ross|Ross| Women tell each other everything. Did you know that?
Chandler|Chandler| Umm, yeah.
Ross|Ross| No Chandler, everything! Like stuff you like, stuff she likes, technique, stamina, girth....
Chandler|Chandler| Girth? Why, why, why, wh-why, why, why, why would they do this? 
Ross|Ross| Rachel says sharing's great and supposedly, you know, we outta be doing it. Do you wanna?
Chandler|Chandler| We're not gonna talk about girth are we?
Ross|Ross| Nooo!
Chandler|Chandler| Yeah, okay.
Ross|Ross| Yeah?
Chandler|Chandler| Yeah! All right! You go first.
Ross|Ross| Okay, okay, I'll go first.
Chandler|Chandler| Okay.
Ross|Ross| So, uh, the other night Rachel and I are in bed talking about fantasies, and I happened to describe a particular Star Wars thing....
Chandler|Chandler| Princess Leia in the gold bikini.
Ross|Ross| Yes! 
Chandler|Chandler| I know!
Ross|Ross| Yes! Wow, well, that-that was easy. Okay, you-you go.
Chandler|Chandler| Okay.
Ross|Ross| Okay.
Chandler|Chandler| Okay, you know, you know when your in bed, with a woman.
Ross|Ross| Hmph.
Chandler|Chandler| And, ah, you know, your fooling around with her. And you get all these like, mental images in your brain, you know, like Elle MacPherson, or that girl at the Xerox place....
Ross|Ross| With the belly-button ring? Oh, muhawa!
Chandler|Chandler| I know, And then all of the sudden your Mom pops into your head. And your like 'Mom, get outta here!' You know, but of course, like, after that you can't possibly think of anything else, and you can't, you know, stop what your doing. So it's kinda like, you're, you know. You know.... You don't know!
Ross|Ross| Your Mom, your telling me, your telling me, about your Mom, what is the matter with you?
Chandler|Chandler| You said...
Ross|Ross| I said 'share' not 'scare'. Go sit over there! .
Janice|Other| We're baack!
Joey|Joey| Hey!
Chandler|Chandler| What are you guys doing together?
Janice|Other| Joey and Janice's DAY OF FUN!!! 
Chandler|Chandler| Really.
Joey|Joey| Yeah, yeah. We went to a Mets game, we got Chinese food, and you know, I love this woman. You have got competition buddy.
Janice|Other| I just came by to give you a kiss, I have to go pick up the baby, so. I'll see you later sweetheart, you too Chandler. 
Chandler|Chandler| You still can't stand her can you?
Joey|Joey| I'm sorry man, I tired, I really did.
Chandler|Chandler| Well, you know, I appreciate you giving it a shot.
Joey|Joey| But, hey, look, you know the good thing is, is that we spent the whole day together and I survived, and what's even more amazing, so did she. It was bat day at Shea Stadium.
Chandler|Chandler| Well, I guess that's something.
Joey|Joey| No man, that's huge! Now, I know I can stand to be around her, which means I get to hang out with you, which is kinda the whole point, anyway.
Chandler|Chandler| Okay.
Joey|Joey| Oh, hey, Chandler, we, ah, we stopped by the coffee shop and ran into Ross.
Chandler|Chandler| Oh God!
Joey|Joey| Hey, if it makes you feel any better, I do it too.
Chandler|Chandler| Really?
Joey|Joey| Oh yeah, I always picture your Mom when I'm having sex.
Video|Other|April Twelve, Eighteen hundred, Sixty-One , 4:30 A.M. on Tuesday, the United States garrison at Fort Sumter was fired upon  it is now under bombardment by.... 
Monica|Monica| Hi, Dad, what are you doing here?
Mr. Geller|Other| Well, it's your mother's bridge night so I thought that I would come into the city for a little Monicuddle.  Since when did you start smoking cigars?
Monica|Monica| I don't, I just, I just like the smell of them. So, uh, what are you really doing here Dad?
Mr. Geller|Other| Well, I just wanted to make sure you were okay.
Monica|Monica| What makes you think that I might not be okay?
Mr. Geller|Other| I saw Richard.
Monica|Monica| Oh.
Mr. Geller|Other| So, how are you doing?
Monica|Monica| I'm fine, just a little tired, I'm okay. How's Richard doing?
Mr. Geller|Other| You don't wanna know.
Monica|Monica| No, I really, really do.
Mr. Geller|Other| Well, he's doing terrible!
Monica|Monica| Really!
Mr. Geller|Other| Worse than when he broke up with Barbara.
Monica|Monica| You're not just saying that are you?
Mr. Geller|Other| No, the man is a mess.
Monica|Monica| Was he crying?
Mr. Geller|Other| No.
Monica|Monica| Well, do you think he was waiting 'til after you left, so he could cry?
Mr. Geller|Other| Maybe.
Monica|Monica| I think so.
Mr. Geller|Other| Honey, relationships are hard. Like with your Mom and me. You know after we graduated college we broke up for a while. It seems her Father, your Grandfather, wanted her to travel around Europe, like he did. Of course, he got to do it on Uncle Sam's nickel, because he was also strafing German troop trains at the time. However, 
Rachel|Rachel| Okay, here we go. I'm Jabba's prisoner, and you have a really weird look on your face. What? Honey, what is it? Did I get it wrong? Did I get the hair wrong? What? Did you just picture it differently? What? What?
Ross|Ross| No, no it's, um, it's not you, um, it's um, it's 
Mrs. Geller|Other| Well what is it? Come on sweetie, your like, freaking me out here.
Ross|Ross| I hate Chandler, the bastard ruined my life. 
