Rachel|1|  Gunther... Oh... I love you too. Probably not in the   same way, but I do. And, and when I'm in a café, having coffee, or I   see a man with hair brighter than the sun, I'll think of you. Aw.
Rachel|1| Oh... Bye guys.
Ross|6| Oh my God!
Phoebe|5| Unbelievable!
Joey|3| Hey, you know what might help?
Ross|6| I'm not getting you a muffin!
Monica|2| Do you think they recognize each other from in there?
Chandler|4| Maybe. Unless they're like two people who have lived in    apartments next to each other for years, and then one day they're    pushed through a vagina and they meet.
Nurse|0| We're going to take Erica to recovery now.
Monica|2| There's something that we wanna tell you. We decided to name    the girl-baby Erica.
Erica|0| Oh my God, that's just like my name!
Monica|2| Son of a gun, it is!
Erica|0| Anyway, I'm gonna go and get some rest. I'm really glad I    picked you guys. You're gonna make great parents. Even Chandler.
Monica|2| Okay, well, bye!
Erica|0| Bye!
Chandler|4| Bye!
Monica|2| We'll call you!
Erica|0| Okay.
Chandler|4| Have fun at church-camp!
Monica|2| Oh, look at these little bunnies!
Chandler|4| I know! You ready to trade?
Monica|2| Okay.
Chandler|4| Okay.
Monica|2| Alright, let's see..
Chandler|4| We could trade later.
Monica|2| Yeah, I'm good.
Phoebe|5| Hey, what are you working on?
Joey|3|" It's a... It's a ""welcome home"" sign for the baby."
Phoebe|5| How sweet! Oh, is that the baby?
Joey|3| No, I sat in the paint.
Ross|6| Hey.
Phoebe|5| Hey. So, did you talk to Rachel?
Ross|6| No, and I'm not going to.
Phoebe|5| What?
Joey|3| Why not?
Ross|6| Because she's just going to shoot me down. You guys saw what    happened with Gunther. That did not look like fun.
Phoebe|5| How can you compare yourself to Gunther? I mean, sure, he's    sexy in a more obvious way. You have a relationship with her, you    slept together last night.
Ross|6| Yeah, and she still wants to go! It's pretty clear where she is.
Joey|3| Yeah, I know what you mean. I mean, sometimes...
Phoebe|5| Uh, Joe?
Joey|3| Damn it!
Ross|6| Look, even if I were gonna tell her, I don't have to do it now.    Okay? I'll be seeing her again. We've got time.
Phoebe|5| No, you don't! She's going to Paris! She is going to meet    somebody. Do you know how many hot guys there are in Paris? It's...    It's a city of Gunthers!
Mike|0| Hey!
Phoebe|5| Hey! What do you have there?
Mike|0| Oh, I made a little something. If I had more time to work on it,    it'd be better, but..
Ross|6| Oh my God! You did that yourself?
Phoebe|5| Honey, that's gorgeous!
Joey|3| You know, the baby can't read, Mike!
Rachel|1| Hi! You guys, the car-service just got here. I can't believe   they're not home yet! I have to catch my stupid plane. I wanna see the   baby!
Joey|3| Monica just called from the cab. She said they should be here   any minute. And apparently, there's some big surprise.
Phoebe|5| Yeah, did she sound happy about it? 'Cause my friend Ethel's   baby was born with a teeny, tiny beard.
Rachel|1| Oh my God!
Ross|6| Oh my God!
Rachel|1| Hi! Oh my gosh!
Chandler|4| Hey.
Phoebe|5| Hey.
Ross|6| Hey.
Rachel|1| Hey.
Joey|3|  Hey, so what is the big surprise?
Rachel|1| Oh.
Ross|6| Oh my God!
Rachel|1| What... What...
Ross|6| Okay, okay, awkward question. The hospital knows you took two,    right?
Monica|2| Yes, it's twins!
Ross|6| Oh my God.
Joey|3| Oh, they're so cute! Now, what, what kinds are they?
Monica|2|  This is a boy,  and that's a girl.
Chandler|4| Her name is Erica.
Rachel|1| Aw..
Joey|3| Hey, that pregnant girl's name was Erica.
Chandler|4| Yeah. It's a shame you two didn't get to spend more time   together.
Monica|2| Yeah, we named the boy Jack after dad.
Ross|6| Aw, he's gonna be so happy.
Phoebe|5|" Oh, Jack Bing. I love that. Ooh, it sounds like a '40s   newspaper guy, you know? ""Jack Bing, Morning Gazette. I'm gonna blow   this story wide open!"""
Rachel|1| Oh my gosh. Wow, so beautiful.
Mike|0|  I want one.
Phoebe|5| Oh yeah? Well, tell me which one, and I'll try slip it in my   coat.
Mike|0| Seriously. Wanna make one of those?
Phoebe|5| One? How about a whole bunch?
Mike|0| Really?
Phoebe|5| Yeah! Ooh, we could teach them to sing, and we can be like the   Von Trapp family! Only without the Nazis. Although that sounds kinda   dull.
Rachel|1| Oh, you guys, I can't believe this. But I'll leave now, or I'm   gonna miss my plane.
Monica|2| I'm just so glad you got to see the babies.
Rachel|1| Me too. Oh, I'm just sorry I'm not gonna be around to watch   you two attempt to handle this! Alright, I can't say goodbye to you   guys again. I love you all so much.
Monica|2| I love you.
Chandler|4| I love you.
Monica|2| Call us when you get there.
Rachel|1| I will. Ross, come here.
Rachel|1| I just want you to know.. Last night.. I'll never forget it.
Ross|6| Neither will I.
Rachel|1| Alright, now I really have to go. Okay. Au revoir! Oh, they're    gonna really hate me over there.
Phoebe|5| So, you just let her go?
Ross|6| Yeah.
Joey|3| Hey, maybe that's for the best.
Ross|6| Yeah?
Joey|3| Yeah. You know? You just... Look, you gotta... You gotta think    about last night the way she does, okay? Maybe, maybe sleeping    together was the perfect way to say goodbye?
Phoebe|5| But now she'll never know how he feels!
Joey|3| Maybe that's okay. You know? Maybe, maybe it is better this way?    I mean, now, now you can move on. I mean, you've been trying to for so   long, maybe now that you're on different continents..  Right?
Joey|3| Maybe now you can actually do it. You know? You can finally get   over her.
Ross|6| Yeah, that's true. Except I don't wanna get over her.
Joey|3| What?
Ross|6| I don't! I wanna be with her.
Joey|3| Really?
Ross|6| Yeah, I'm gonna go after her.
Joey|3| Yeah, you are!
Phoebe|5| Woo!
Phoebe|5| Wait, wait! Get your coat! Get your coat!
Ross|6| My coat...
Joey|3| This is so cool!
Chandler|4| I have no idea what's going on, but I am excited!
Joey|3| But Ross, Ross. What do you, what do you think she's going to   say?
Ross|6| I don't know, but I.. Look, even if she shoots me down, at least   I won't spend the rest of my life wondering what would have happened.   Where - where is my coat?!
Phoebe|5| You didn't bring one! My cab's downstairs, I'll drive you to   the airport.
Ross|6| Okay, guys, wish me luck.
Phoebe|5| Hurry!
Joey|3| Good luck, good luck!
Ross|6| There's no seatbelt!
Phoebe|5| That's okay. If - if we hit anything, the engine will explode,    so you know, it's better if you're thrown from the car.
Ross|6| Alright, alright, let's do this!
Phoebe|5| Okay!
Ross|6| Hey!
Man|0| 18th and East End.
Phoebe|5| I - I don't take passengers.
Man|0| Hey! The law says you have to accept any fare.
Ross|6| No, you don't understand. This isn't a real cab.
Man|0| Alright, I gotta report you. What's your medallion number?
Phoebe|5|" My medallion number is, ""Get out of the cab!"""
Man|0| What?
Ross|6|  Get out of the cab!
Phoebe|5| Get out of the cab!
Joey|3| Oh, hey, hey, can I give you guys your house-warming present    now?
Monica|2| Now, that you can do.
Joey|3| Alright!
Joey|3| Ah... Chick Jr.? Duck Jr.? Don't hide from mama!
Phoebe|5| You can open your eyes now.
Ross|6| Are we off the bridge?
Phoebe|5| Yes.
Ross|6| Is the old woman on the bicycle still alive?
Phoebe|5| Yes, she jumped right back up.
Ross|6| Oh my God, Phoebe, slow down!
Phoebe|5| Do you wanna get to Rachel in time?
Ross|6| Yes, but I don't wanna die in your cab!
Phoebe|5| You should have thought of that before you got in!
Phoebe|5| Toll-booth.
Ross|6| What?
Phoebe|5|  Toll-booth! Four bucks. There are quarters in the    glove compartment.
Phoebe|5| Hurry!
Ross|6| Okay!
Phoebe|5| Okay.
Phoebe|5| Damn, that window is clean.
Joey|3| Quack, quack, tweet, tweet, quack, quack, tweet, tweet, quack,   quack, tweet, tweet, quack, quack, tweet, tweet, quack, tweet, quack...
Chandler|4| We were wondering what was taking so long with the gift, but   now we understand you were doing this.
Joey|3| Okay, I wanted to surprise you, but for your house-warming gift,   I got you a baby-chick and a baby-duck!
Chandler|4| Really? You got us a chick and a duck?
Monica|2| Oh, great! Just what you want for a new house with infants.   Bird feces.
Joey|3| Yeah, yeah, they must have jumped off the table, 'cause now   they're gone!
Chandler|4| Oh, don't worry, we'll find them.
Monica|2| Actually, I'm gonna go check on the twins.
Chandler|4| Alright.
Monica|2| Oh God! What did I just step on?
Joey|3| Oh!
Chandler|4| It's okay, it's just an egg roll.
Monica|2| Oh..
Joey|3| You stepped on my egg roll?
Monica|2| I'm sorry, I didn't know to look for Chinese food on the    floor.
Joey|3| Just put it on a plate and leave.
Chandler|4| Okay, let's find these birds.
Joey|3| Alright.
Joey|3| Wait, wait. Do you hear that?
Joey|3| Oh! They're in the table!
Chandler|4| Well, that can't be good!
Joey|3| We gotta get them out of there!
Chandler|4| How?
Joey|3| Oh, oh! Maybe we can lure them out. You know any birdcalls?
Chandler|4| Oh, tons, I'm quite the woodsman.
Joey|3| Well, maybe we can just tip the table a little.
Chandler|4| Joey, wait! The ball!
Joey|3| Oh!
Joey|3| Oh God! So what do we do?
Chandler|4| I don't know. Maybe we can open this up somehow.
Joey|3| Okay.
Chandler|4| No... It's all glued together.
Joey|3| Does that mean we have to bust it open?
Chandler|4| I don't know. Maybe.
Joey|3| Oh my God!
Chandler|4| I know! It's.. It's the foosball table.
Joey|3|" All right, you know what? We don't have a choice. It's like I would    have said in that sci-fi movie if I'd gotten the part. ""Those are our    men in there, we have to get them out! Even if I have to sacrifice the    most important thing in my life; my time-machine."""
Chandler|4| Did that movie ever get made?
Joey|3| It did not.
Phoebe|5| Ross, where are you going?
Ross|6| To talk to Rachel, isn't that why we took a ride in the    death-cab?
Phoebe|5| What? What are you just gonna walk up to her at the gate? Have    you never chased anyone through the airport before?
Ross|6| Not since my cop-show got cancelled.
Phoebe|5| You have to get a ticket to get past security.
Ross|6| What? We're never gonna make it!
Phoebe|5| Not with that attitude! Now, haul ass!
Ross|6| Okay, if you could all walk slower, that'd be great. 
Gate attendant #1|0|  Madame, your passport    please?
Rachel|1| Oh my God! I was so afraid I wasn't gonna remember any of my    high-school French, but I understood every word you just said!
Gate attendant #1|0| Your boarding pass, please.
Rachel|1| Oh.
Rachel|1| Oh, shoot. I had it. Oh, I can't believe this.
Gate attendant #1|0| Madame, if you don't have your boarding pass...
Rachel|1| I have it, I have it, I have it. Oh, okay, I can't find it,    but I remember that I was in seat 32C, because that's my bra-size.
Gate attendant #1|0| Madame, you must have your boarding pass..
Rachel|1| Okay, fine! But you know what? If I was in 36D, we would not  be having this problem. 
Ross|6| Hey, I need a ticket.
Phoebe|5| Just one? I drive you all the way down here, and I don't get    to see how it works out?
Ross|6| Fine, two tickets, I need two tickets.
Phoebe|5| We're on our honeymoon.
Ticket agent|0| And the destination?
Ross|6| I don't care. Whatever is the cheapest.
Phoebe|5| I'm so lucky I married you.
Rachel|1| Oh! Shoot! Damn it! Where is it? Oh! Oh! I found it! I found    it!
Rachel|1| Hah! I found it! I told you I would find it! In your face!  You're a different person. 
Ross|6| Okay, flight 421 to Paris. I don't see it, do you see it?
Phoebe|5| No, did we miss it?
Ross|6| No, no, no. That's impossible. It doesn't leave for another 20    minutes.
Phoebe|5| Maybe we have the flight-number wrong. God.
Monica|2| Hello.
Phoebe|5| Hey, it's me. Here's Ross.
Ross|6| What? Hey, hey, listen..
Monica|2| Oh my God! Ross, you wouldn't believe the cute little noises    the twins are making. Listen.
Ross|6| Monica? Monica, Monica, Monica, Monica..?
Monica|2| Oh, I'm sorry. Shoot, they were doing it before.
Ross|6| That's alright. Listen, listen.
Monica|2| Oh, wait, wait, wait! Here they go again.
Ross|6| Monica? Monica, Monica, Monica, Monica..?
Monica|2| Isn't that cute?
Ross|6| That is precious! Listen! I need Rachel's flight information.
Monica|2| Oh, okay. Alright, it's flight 421. Leaves at 8:40.
Ross|6| Yes, that's what I have. It's not on the board.
Monica|2| That's what it says here. Flight 421, leaves at 8:40, Newark    airport.
Ross|6| What?
Monica|2| Newark airport. Why, where are you?
Ross|6| JFK.
Joey|3|  Don't worry, you guys, we're gonna get you out of    there.
Chandler|4| And we're also gonna buy you tiny, bird hearing-aids.
Joey|3| Okay. Here goes.
Chandler|4| What's the matter?
Joey|3| I need to say goodbye to the table first.
Chandler|4| I understand.
Joey|3| Okay. Table, you have given us so many great times. And you    guys, Jordan, Victor, Joel... All of you guys. What can I say? You    guys make us look good. You wanna say anything?
Chandler|4| I don't know. Except that, for one last time...  Good game, good game, good game,    good game, good game, good game, good game.
Joey|3| Okay, here we go. I can't do it.
Chandler|4| Well, I can't do it either.
Monica|2| Hey! Did you find them?
Joey|3| Yeah, they're stuck inside the table!
Chandler|4| We have to bust it open, but neither of us can do it!
Monica|2| Oh, well sure. This gotta be so hard. I'll do it. Gimme!
Ross|6| Phoebe! Wow! No, no, no!
Phoebe|5| Well, I've never gone this fast before.
Ross|6| Phoebe, forget it, okay? Newark is - is like an hour away.    There's no way we're gonna make it in time.
Phoebe|5| She's got her cell, you could call her.
Ross|6| I am not doing this over the phone.
Phoebe|5| You don't have any other choice!
Rachel|1| Hello?
Phoebe|5| Rachel? Oh, good. Hey, by the way, did you just get on the    plane?
Rachel|1| Yeah.
Phoebe|5|  For what it's worth, we would have caught her if we were at the right airport.
Ross|6| Yay.
Phoebe|5| Uh, Rach, hang on.
Rachel|1| Phoebe? Is everything okay?
Phoebe|5| Uhm, actually no. No, you've... You have to get off the plane.
Rachel|1| What? Why?
Phoebe|5| I have this feeling that something's wrong with it. Something    is wrong with the left Philange.
Rachel|1| Oh, honey, I'm sure there's nothing wrong with the plane.
Rachel|1| Alright, look, I have to go. I love you, and I will call you    the minute I get to Paris.
Passenger #1|0| Uhm, what was that?
Rachel|1| Oh, that was just my crazy friend. She told me I should get    off the plane, because she had a feeling that there was something    wrong with the left Philange.
Passenger #1|0| Okay, that doesn't sound good.
Rachel|1| I wouldn't worry about it. She's always coming up with stuff    like this, and you know what? She's almost never right.
Passenger #1|0| But she is sometimes.
Rachel|1| Well...
Rachel|1| Wait, what are you doing?
Passenger #1|0| Well, I can't take this plane now.
Air stewardess|0| Excuse me, sir, where are you going?
Passenger #1|0| I have to get off this plane, okay? Her friend has a    feeling something's wrong with the left Philange.
Rachel|1| Could I get some peanuts?
Passenger #2|0| What's wrong with the plane?
Air stewardess|0| There's nothing wrong with the plane.
Passenger #1|0| Yeah! The left Philange!
Air stewardess|0| There is no Philange!
Passenger #1|0| Oh my God. This plane doesn't even have a Philange!
Passenger #2|0| I'm not flying on it!
Air stewardess|0| Ma'am, please sit down!
Passenger #3|0| What's going on?
Passenger #1|0| We're all getting off. There is no Philange!
Rachel|1| This is ridiculous! I...
Rachel|1| Yeah, okay.
Monica|2| Alright. My job here is done.
Chandler|4| That was... Impressive.
Joey|3| Yeah, you didn't even use the tools for most of it!
Monica|2| Yeah, they were just slowing me down. Alright, I have to get    back to the babies. I'll see you girls later.
Chandler|4| Sorry about the table, man.
Joey|3| Yeah.
Chandler|4| You gonna buy a new one?
Joey|3| Probably not. Nah. I don't know how much I'm gonna wanna play    after you go.
Chandler|4| Well, at least we got these little guys out.
Joey|3| Yeah.
Chandler|4| Aww, we were worried about you! Hm. I guess I better get    used to things crapping in my hand, huh?
Joey|3| I'm gonna miss these little guys. It was nice having birds    around again.
Chandler|4| Hey, you know what? Maybe we should keep them here with you.
Joey|3| What?
Chandler|4| Yeah, I mean we've got a lot going on right now. And, plus,    here they'd have their own room.
Joey|3| I could get a goose!
Chandler|4| You know, I - I think you're set with the poultry.
Joey|3| Thanks man. Did you hear that, you guys? You're gonna get to    stay here! And, and it's good, you know, 'cause, 'cause now you have a    reason to come visit.
Chandler|4| I think there may be another reason. So, awkward hug or lame    cool guy handshake?
Joey|3| Uh, lame cool guy handshake, yeah.
Gate attendant #2|0| Ma'am, I assure you, the plane is fine.
Passenger #2|0| And you fixed the Philange?
Gate attendant #2|0| Yes, the Philange is fixed. As a matter of fact, we    put a whole lot of extra Philanges onboard, just in case.
Ross|6| Where is she?
Phoebe|5| I don't see her.
Ross|6| Rachel! Rachel Green!
Phoebe|5| There she is!
Ross|6| Rachel! Rachel!
Gate attendant #2|0| Wow, excuse me, sir, do you have a boarding pass?
Ross|6| No, no, I just have to talk to someone.
Gate attendant #2|0| I'm sorry, you cannot go any further without a    boarding pass.
Ross|6| No, no, no, but...
Phoebe|5|  RACHEL!!
Rachel|1| Oh my God... What.. What are you guys doing here?
Phoebe|5| Okay, you're on.
Rachel|1| What? What? Ross, you're scaring me. What's going on?
Ross|6| Okay, the thing is..
Rachel|1| Yeah?
Ross|6| Don't go.
Rachel|1| What?
Ross|6| Please, please stay with me. I am so in love with you. Please,    don't go.
Rachel|1| Oh my God.
Ross|6| I know, I know. I shouldn't have waited 'till now to say it, but    I'm.. That was stupid, okay? I'm sorry, but I'm telling you now. I    love you. Do not get on this plane.
Gate attendant #2|0| Miss? Are you boarding the plane?
Ross|6| Hey, hey. I know you love me. I know you do.
Gate attendant #2|0| Miss?
Rachel|1| I - I have to get on the plane.
Ross|6| No, you don't.
Rachel|1| Yes, I do.
Ross|6| No, you don't.
Rachel|1| They're waiting for me, Ross. I can't do this right now, I'm    sorry. I'm sorry.
Ross|6| Rachel?
Rachel|1| I'm so sorry.
Ross|6| I really thought she'd stay.
Phoebe|5| I'm sorry.
Monica|2| Well, that's it. Everything's packed.
Chandler|4| Wow, this is weird.
Monica|2| I know.
Joey|3| Yeah. Uh, does this mean there's nothing to eat?
Monica|2| I put three lasagnas in your freezer.
Joey|3| I love you!
Joey|3| Hey!
Phoebe|5| Hey.
Joey|3| So did you guys make it in time?
Phoebe|5| Yeah, yeah, he talked to her, but she got on the plane anyway.
Chandler|4| Where's Ross?
Phoebe|5| He went home. He didn't want to see anybody.
Rachel|1|  Ross, hi. It's me. I just got back    on the plane. And I just feel awful. That is so not how I wanted    things to end with us. It's just that I wasn't expecting to see you,    and all of a sudden you're there and saying these things... And... And    now I'm just sitting here and thinking of all the stuff I should have    said, and I didn't. I mean, I didn't even get to tell you that I love    you too. Because of course I do. I love you. I love you. I love you.    What am I doing? I love you! Oh, I've gotta see you. I've gotta get    off this plane.
Ross|6| Oh my God!
Rachel|1|  Excuse me?
Air stewardess|0|  Miss? Please, sit down!
Rachel|1|  I'm sorry. I'm really sorry, but I    need to get off the plane, okay? I need to tell someone that I love    love them.
Air stewardess|0|  Miss, I can't let you off    the plane.
Ross|6| Let her off the plane!
Air stewardess|0|  I am afraid you are gonna    have to take a seat.
Rachel|1|  Oh, please, miss, you don't    understand!
Ross|6| Try to understand!
Rachel|1|  Oh, come on, miss, isn't there any    way that you can just let me off...
Ross|6| No! No! Oh my God. Did she get off the plane? Did she get off    the plane?
Rachel|1| I got off the plane.
Ross|6| You got off the plane.
Rachel|1| I do love you.
Ross|6| I love you too, and I'm never letting you go again.
Rachel|1| Okay. 'Cause this is where I wanna be, okay? No more messing    around. I don't wanna mess this up again.
Ross|6| Me neither, okay? We are - we're done being stupid.
Rachel|1| Okay. You and me, alright? This is it.
Ross|6| This is it. Unless we're on a break.
Ross|6| Don't make jokes now.
Monica|2| Okay, please be careful with that. It was my grandmother's. Be    careful.
Monica|2| If that falls off the truck, it wouldn't be the worst thing.
